Manufacturer,Model,Year,Registration Status,Price,Mileage,Keys,Damage description,Transmission,Seats,Fuel Type,Link
BAILEY,Pageant,2002,No,"$2,450",,0.0," Right Rear Damage, Structural Damage, Selling De-Registered",,,,https://manheim.co.nz/damaged-vehicles/000000000007090084/2002-bailey-pageant-caravan?referringPage=SearchResults
Peugeot,3008,2012,No,$525,"159,533",1.0," Airbags Deployed, Front Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007100082/2012-peugeot-3008-touring?referringPage=SearchResults
Suzuki,Swift,2013,No,$400,"148,767",1.0," Front Damage, Left Front Damage, Right Front Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007100084/2013-suzuki-swift-hatch?referringPage=SearchResults
Toyota,Hilux,2021,No,,"102,175",1.0," Left Front Damage, Left Rear Damage, Roof Damage, Rolled, Right Rear Damage, Right Side Damage, Structural Damage, Water Damage, Selling De-Registered","6spd Automatic,",5.0,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007100089/2021-toyota-hilux-sr-td-dc-2-8dt-4wd-utility?referringPage=SearchResults
Suzuki,King,2014,No,$750,,0.0," Fire Damage, Structural Damage, Selling De-Registered",,,,https://manheim.co.nz/damaged-vehicles/000000000007100115/2014-suzuki-king-quad-bike?referringPage=SearchResults
Kawasaki,ex,2020,Yes,"$4,125","15,174",1.0, Selling Registered,"Automatic,",,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007090117/2020-kawasaki-ex-400glf-motorcycle?referringPage=SearchResults
Audi,Q7,2015,No,,,0.0," Airbags Deployed, Front Damage, Right Front Damage, Airbags Deployed, Underbody Damage, Structural Damage, Suspension Damage, Selling De-Registered","Automatic,",7.0,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007090120/2015-audi-q7-q7-3-0tdi-q-tip-150-station-wagon?referringPage=SearchResults
Nissan,Cube,2003,No,$200,,0.0," Roof Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007100155/2003-nissan-cube-station-wagon?referringPage=SearchResults
Nissan,Qashqai,2024,No,,,," Left Front Damage, Left Side Damage, Airbags Deployed, Selling De-Registered","CVT,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007100171/2024-nissan-qashqai-st-1-3pt-6cvt-station-wagon?referringPage=SearchResults
Toyota,Hilux,2013,No,,"256,455",1.0," Right Side Damage, Structural Damage, Selling De-Registered","5spd Manual,",5.0,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007090190/2013-toyota-hilux-2wd-3-0td-dc-ute-5m-dual-cab-utility?referringPage=SearchResults
Mazda,Demio,2005,No,$300,"121,699",2.0," Left Side Damage, Rear Damage, Dismantled - Interior, Structural Damage, Stolen & Recovered, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007090211/2005-mazda-demio-hatch?referringPage=SearchResults
Aprilia,SR Motard,2014,No,$25,"11,610",0.0," Left Side Damage, Structural Damage, Selling De-Registered","Manual,",,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007090220/2014-aprilia-sr-motard-50-scooter?referringPage=SearchResults
Ford,Territory,2013,No,$15,,0.0," Fire - Entire Vehicle, Structural Damage, Stolen & Recovered, Selling De-Registered","Automatic,",7.0,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007100220/2013-ford-territory-ts-awd-diesel-station-wagon?referringPage=SearchResults
Massey Ferguson,2200,2001,No,$0,,0.0," Burnt 100%, Structural Damage, Selling De-Registered","Automatic, Fuel Type, Diese",,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007090232/2001-massey-ferguson-2200-tractor?referringPage=SearchResults
Mazda,Demio,2008,No,$500,"105,387",2.0," Front Damage, Rear Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007100305/2008-mazda-demio-hatch?referringPage=SearchResults
Ford,Focus,2006,No,$200,"257,111",0.0," Right Rear Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007100309/2006-ford-focus-2-0-a-hatch-hatch?referringPage=SearchResults
Toyota,Fielder,2011,No,$0,"135,073",0.0," Front Damage, Structural Damage, Selling De-Registered",,5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007100313/2011-toyota-fielder-station-wagon?referringPage=SearchResults
Suzuki,Swift,2009,No,$1,1,0.0," Fire Damage, Structural Damage, Stolen & Recovered, Selling De-Registered",,5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007100316/2009-suzuki-swift-glxh-1-5-5dr-hatch?referringPage=SearchResults
Mazda,Demio,2005,No,$215,"118,250",0.0," Front Damage, Left Front Damage, Structural Damage, Suspension Damage, Selling De-Registered",,5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007100323/2005-mazda-demio-station-wagon?referringPage=SearchResults
Subaru,Legacy,2002,No,$300,,1.0," Chassis Damage, Left Front Damage, Right Front Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007080416/2002-subaru-legacy-station-wagon?referringPage=SearchResults
Suzuki,GSX250,2024,No,$125,,1.0," Right Front Damage, Right Side Damage, Structural Damage, Selling De-Registered","Manual,",,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007100421/2024-suzuki-gsx250-rlzm2-motorcycle?referringPage=SearchResults
TRAYLA,Single Axle,2015,No,$0,1,0.0," Rear Damage, Transmission Failure, Selling De-Registered",,,,https://manheim.co.nz/damaged-vehicles/000000000007100424/2015-trayla-single-axle-trailer?referringPage=SearchResults
Hyundai,Iload,2017,No,,"101,522",1.0," Chassis Damage, Front Damage, Left Side Damage, Right Side Damage, Structural Damage, Selling De-Registered","Automatic,",3.0,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007100427/2017-hyundai-iload-2-5-crdi-auto-van?referringPage=SearchResults
Mitsubishi,Colt,2003,No,$100,,0.0," Front Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007100428/2003-mitsubishi-colt-hatch?referringPage=SearchResults
Ford,Fiesta,2010,No,$200,,0.0," Front Damage, Structural Damage, Selling De-Registered","Manual,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007100453/2010-ford-fiesta-5dr-1-6-m-s-hatch?referringPage=SearchResults
Toyota,Prius Hybrid,2019,No,,,0.0," Chassis Damage, Front Damage, Glass Broken, Left Front Damage, Right Front Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000007100454/2019-toyota-prius-hybrid-hatch?referringPage=SearchResults
Isuzu,ELF,2003,No,"$1,460",,0.0," Front Damage, Glass Broken, Interior Damage, Frame Damaged, Rear Damage, Roof Damage, Structural Damage, Selling De-Registered","Automatic, Fuel Type, Diese",,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007100489/2003-isuzu-elf-service-truck?referringPage=SearchResults
Harley-Davidson,Softail,2015,No,"$6,025","30,011",1.0," Front Damage, Structural Damage, Selling De-Registered","Automatic,",1.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007100495/2015-harley-davidson-softail-16-breakout-motorcycle?referringPage=SearchResults
BMW,118i,2015,No,,"73,647",," Right Side Damage, Stolen & Recovered, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007100499/2015-bmw-118i-hatch?referringPage=SearchResults
Jaguar,E-pace,2019,No,,,0.0," Right Front Damage, Airbags Deployed, Structural Damage, Suspension Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007100582/2019-jaguar-e-pace-p250-awd-r-dyn-se-station-wagon?referringPage=SearchResults
Nissan,Pulsar,1995,Yes,$300,"289,811",0.0," Left Side Damage, Stolen & Recovered, Selling Registered","5spd Manual,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007100642/1995-nissan-pulsar-hatch?referringPage=SearchResults
BMW,320d,2000,No,$150,"316,132",1.0," Front Damage, Structural Damage, Selling De-Registered","Manual,",5.0,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007100774/2000-bmw-320d-sedan-sedan?referringPage=SearchResults
