Manufacturer,Model,Registration Status,Price,Mileage,Keys,Damage description,Transmission,Seats,Fuel Type,Link
Holden,Captiva,Yes,$900,"225,878",, Selling Registered,"Automatic,",7,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007360069/2011-holden-captiva-7-lx-awd-v6-at-station-wagon?referringPage=SearchResults
Chrysler,300C,No,"$1,650","152,640",, Selling De-Registered,"Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007340141/2008-chrysler-300c-sedan?referringPage=SearchResults
TRAILER,Gibbons,No,$800,N/A,0," Rolled, Structural Damage, Suspension Damage, Selling De-Registered",N/A,N/A,N/A,https://manheim.co.nz/damaged-vehicles/000000000007360197/2015-trailer-gibbons-trailer?referringPage=SearchResults
Toyota,Ractis,No,$400,"243,343",," Front Damage, Airbags Deployed, Structural Damage, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007360249/2012-toyota-ractis-hatch?referringPage=SearchResults
Mazda,MAZDA6,Yes,"$1,300","201,368",, Selling Registered,"5spd Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007350299/2006-mazda-mazda6-sport-ltd-2-3-5-aut-hatch?referringPage=SearchResults
Holden,Captiva,Yes,$900,"265,308",, Selling Registered,N/A,5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007370346/2013-holden-captiva-lt-2-4p-6at-station-wagon?referringPage=SearchResults
Vespa,GTS,No,$400,"5,028",," Front Damage, Left Side Damage, Structural Damage, Selling De-Registered","Automatic,",N/A,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007360522/2024-vespa-gts-supersport-300-scooter?referringPage=SearchResults
Honda,CRF,No,"$1,450","20,964",," Right Side Damage, Structural Damage, Selling De-Registered","Automatic,",N/A,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007360563/2018-honda-crf-1000-dct-motorcycle?referringPage=SearchResults
Suzuki,Swift,No,$200,"157,469",," Left Side Damage, Structural Damage, Selling De-Registered","5spd Manual,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007370973/2008-suzuki-swift-glx-1-5-5dr-hatch?referringPage=SearchResults
Lexus,GS460,No,$500,"181,044",," Front Damage, Structural Damage, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007370980/2008-lexus-gs460-sedan?referringPage=SearchResults
Toyota,IST,No,$500,"342,419",," Left Side Damage, Rear Damage, Structural Damage, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007371076/2002-toyota-ist-station-wagon?referringPage=SearchResults
Mazda,MAZDA3,No,$600,N/A,," Front Damage, Right Rear Damage, Right Side Damage, Airbags Deployed, Structural Damage, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007341079/2018-mazda-mazda3-glx-2-0p-6at-hatch?referringPage=SearchResults
Mazda,Demio,No,$500,N/A,," Right Front Damage, Right Side Damage, Structural Damage, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007371083/2011-mazda-demio-1-3l-petrol-hatch?referringPage=SearchResults
Suzuki,Escudo,No,$400,"270,390",," Rolled, Vandalised - Entire Vehicle, Dismantled - Interior, Structural Damage, Selling De-Registered","Manual,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007371095/1994-suzuki-escudo-station-wagon?referringPage=SearchResults
Suzuki,Wagon R+,No,$400,"154,141",," Left Front Damage, Rear Damage, Structural Damage, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007361133/1999-suzuki-wagon-r--1-2-5dr-station-wagon?referringPage=SearchResults
Mazda,Demio,No,$400,"196,569",," Left Rear Damage, Rear Damage, Right Rear Damage, Structural Damage, Selling De-Registered","5spd Manual,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007371141/1998-mazda-demio-hatch?referringPage=SearchResults
Chrysler,300c,No,$600,N/A,," Front Damage, Airbags Deployed, Structural Damage, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007371167/2013-chrysler-300c-sedan?referringPage=SearchResults
Nissan,Navara,No,$700,"241,802",," Front Damage, Structural Damage, Selling De-Registered","Automatic,",5,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007371169/2009-nissan-navara-dx-4wd-d-c-2-5d-dual-cab-utility?referringPage=SearchResults
Mercedes-Benz,CLK,No,$500,"119,020",," Airbags Deployed, Front Damage, Left Side Damage, Structural Damage, Selling De-Registered","Automatic,",4,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007371175/2001-mercedes-benz-clk-230k-avantgarde-sedan?referringPage=SearchResults
Mazda,Atenza,No,$600,"303,537",," Front Damage, Structural Damage, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007371197/2011-mazda-atenza-station-wagon?referringPage=SearchResults
Honda,Jazz,No,$400,"288,402",," Front Damage, Underbody Damage, Structural Damage, Selling De-Registered","CVT,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007371211/2004-honda-jazz-1-3i-5d-cvt-hatch-hatch?referringPage=SearchResults
Ford,Territory,No,$600,"69,455",," Front Damage, Rear Damage, Structural Damage, Selling De-Registered","Automatic,",7,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007371227/2011-ford-territory-ts-rwd-le-station-wagon?referringPage=SearchResults
Honda,fit,No,$400,N/A,," Front Damage, Right Side Damage, Structural Damage, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007371279/2007-honda-fit-hatch?referringPage=SearchResults
Nissan,Lafesta,No,$500,N/A,," Right Rear Damage, Right Side Damage, Underbody Damage, Structural Damage, Selling De-Registered","Automatic,",7,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007371280/2013-nissan-lafesta-station-wagon?referringPage=SearchResults
Suzuki,SV650,No,$600,N/A,," Front Damage, Left Rear Damage, Right Rear Damage, Structural Damage, Selling De-Registered","Manual,",N/A,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007371314/2023-suzuki-sv650-aum3-lams-motorcycle?referringPage=SearchResults
Suzuki,Swift,No,$300,"167,225",," Structural Damage, Water Damage, Selling De-Registered","6spd Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007371354/2008-suzuki-swift-glxha2-1-5-5dr-hatch?referringPage=SearchResults
Volkswagen,Golf,Yes,"$1,300","228,214",, Selling Registered,"Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007341439/2005-volkswagen-golf-2-0-fsi-hatch?referringPage=SearchResults
Holden,Cruze,Yes,$850,"269,354",, Selling Registered,"5spd Manual,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007361477/2013-holden-cruze-sri-v-hb-1-4t-mt-hatch?referringPage=SearchResults
Holden,Captiva,Yes,$400,N/A,, Selling Registered,N/A,7,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007361489/2013-holden-captiva-7-sx-2wd-2-4-at-station-wagon?referringPage=SearchResults
Mitsubishi,Outlander,Yes,"$1,650","152,502",, Selling Registered,"Automatic,",7,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007341488/2006-mitsubishi-outlander-station-wagon?referringPage=SearchResults
Nissan,Teana,Yes,"$1,300","149,228",, Selling Registered,"Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007341511/2007-nissan-teana-sedan?referringPage=SearchResults
Nissan,Note,No,"$1,300","76,441",," Front Damage, Structural Damage, Selling De-Registered",N/A,5,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000007331525/2020-nissan-note-hatch?referringPage=SearchResults
Tesla,Model Y,No,N/A,N/A,," Left Front Damage, Right Front Damage, Airbags Deployed, Selling De-Registered","CVT, Drive Type, Rear Wheel Drive, Fuel Type, Electri",5,Electric,https://manheim.co.nz/damaged-vehicles/000000000007361539/2022-tesla-model-y-rear-wheel-drive-60-station-wagon?referringPage=SearchResults
Nissan,Skyline,No,$650,"202,260",, Selling De-Registered,"5spd Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007351614/2010-nissan-skyline-sedan?referringPage=SearchResults
Holden,Equinox,No,"$1,300","129,508",," Front Damage, Left Front Damage, Left Side Damage, Structural Damage, Selling De-Registered","6spd Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007361785/2018-holden-equinox-ls-1-5p-6at-1-5l-station-wagon?referringPage=SearchResults
Harley-Davidson,Dyna,No,"$1,300",N/A,," Front Damage, Left Rear Damage, Structural Damage, Selling De-Registered",N/A,N/A,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007361794/2013-harley-davidson-dyna-wide-glide-motorcycle?referringPage=SearchResults
Subaru,Impreza,No,$1,N/A,," Fire - Entire Vehicle, Structural Damage, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007331872/1996-subaru-impreza-station-wagon?referringPage=SearchResults
