Manufacturer,Model,Year,Registration Status,Price,Mileage,Keys,Damage description,Transmission,Seats,Fuel Type,Link
Toyota,Hiace,2004,Yes,"$1,950","389,318",, Selling Registered,"5spd Manual,",3.0,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007070060/2004-toyota-hiace-3-0d-zl-van-5m-van?referringPage=SearchResults
Mazda,Axela,2013,No,$0,"151,305",1.0," Right Front Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000007090076/2013-mazda-axela-hybrid-hatch?referringPage=SearchResults
BAILEY,Pageant,2002,No,$0,,0.0," Right Rear Damage, Structural Damage, Selling De-Registered",,,,https://manheim.co.nz/damaged-vehicles/000000000007090084/2002-bailey-pageant-caravan?referringPage=SearchResults
Nissan,Navara,2021,Yes,,"146,352",, Selling Registered,"7spd Automatic,",5.0,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007080081/2021-nissan-navara-pro-4x-2-3d-4wd-7at-4d-x-cab-utility?referringPage=SearchResults
Mitsubishi,Triton,2006,No,$0,"385,004",1.0," Engine Damage, Interior Damage, Structural Damage, Water Damage, Selling De-Registered","Manual,",5.0,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007090101/2006-mitsubishi-triton-4wd-3-2d-dcab-gls-m-utility?referringPage=SearchResults
Mazda,Atenza,2006,No,$0,"153,629",0.0," Front Damage, Ignition Damage, Left Front Damage, Left Rear Damage, Left Side Damage, Rear Damage, Right Front Damage, Vandalised - Interior, Structural Damage, Stolen & Recovered, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007090109/2006-mazda-atenza-hatch?referringPage=SearchResults
Kawasaki,ex,2020,Yes,$0,"15,174",1.0, Selling Registered,"Automatic,",,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007090117/2020-kawasaki-ex-400glf-motorcycle?referringPage=SearchResults
Suzuki,King,2014,No,$0,,0.0," Fire Damage, Structural Damage, Selling De-Registered",,,,https://manheim.co.nz/damaged-vehicles/000000000007100115/2014-suzuki-king-quad-bike?referringPage=SearchResults
Nissan,Qashqai,2015,Yes,,,0.0," Right Front Damage, Selling Registered","Automatic,",5.0,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007090201/2015-nissan-qashqai-ts-1-6d-cvt-hatch?referringPage=SearchResults
Nissan,Tiida,2007,No,$0,,0.0," Ignition Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007090205/2007-nissan-tiida-hatch?referringPage=SearchResults
Aprilia,SR Motard,2014,No,$0,"11,610",0.0," Left Side Damage, Structural Damage, Selling De-Registered","Manual,",,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007090220/2014-aprilia-sr-motard-50-scooter?referringPage=SearchResults
Suzuki,Swift,2010,No,$0,"107,901",0.0," Water Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007090422/2010-suzuki-swift-hatch?referringPage=SearchResults
Mazda,Atenza,2008,No,$0,,, Selling De-Registered,"Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007080516/2008-mazda-atenza-sedan?referringPage=SearchResults
Subaru,Forester,2010,Yes,,"170,085",, Selling Registered,"Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007080551/2010-subaru-forester-5d-station-wagon?referringPage=SearchResults
Volkswagen,T6,2017,Yes,,"241,223",, Selling Registered,"Automatic,",3.0,,https://manheim.co.nz/damaged-vehicles/000000000007090572/2017-volkswagen-t6-transporter-lwb-3-0-4d-van?referringPage=SearchResults
Land Rover,Range Rover,2015,No,,"83,039",1.0," Airbags Deployed, Front Damage, Left Front Damage, Right Front Damage, Airbags Deployed, Structural Damage, Selling De-Registered","Automatic,",5.0,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007050722/2015-landrover-range-rover-station-wagon?referringPage=SearchResults
Subaru,Legacy,2005,No,$0,"173,989",1.0," Front Damage, Left Front Damage, Structural Damage, Selling De-Registered",,5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007090789/2005-subaru-legacy-station-wagon?referringPage=SearchResults
Ford,Territory,2004,No,$0,"232,929",0.0," Rear Damage, Right Rear Damage, Structural Damage, Suspension Damage, Selling De-Registered","5spd,",7.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007090804/2004-ford-territory-tx-rwd-station-wagon?referringPage=SearchResults
Mazda,Demio,2014,No,$0,"202,637",0.0," Front Damage, Glass Broken, Ignition Damage, Left Front Damage, Rear Damage, Right Front Damage, Structural Damage, Stolen & Recovered, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007080914/2014-mazda-demio-hatch?referringPage=SearchResults
Kia,Stonic,2024,No,,"3,947",0.0," Structural Damage, Under Body Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007080948/2024-kia-stonic-lx-t-1-0pt-7am-hatch?referringPage=SearchResults
Nissan,Leaf,2016,Yes,,"104,822",1.0, Selling Registered,"Automatic,",5.0,Electric,https://manheim.co.nz/damaged-vehicles/000000000007090948/2016-nissan-leaf-electric-hatch?referringPage=SearchResults
Nissan,X-trail,2019,No,,"88,631",1.0," Front Damage, Left Front Damage, Left Side Damage, Airbags Deployed, Structural Damage, Selling De-Registered","5spd Automatic,",7.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007090951/2019-nissan-x-trail-st-2-5p-6cvt-sw-5dr-station-wagon?referringPage=SearchResults
Ford,Ranger,2013,No,,"214,827",1.0," Glass Broken, Interior Damage, Left Side Damage, Right Front Damage, Right Rear Damage, Right Side Damage, Structural Damage, Water Damage, Selling De-Registered","Automatic,",5.0,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007090958/2013-ford-ranger-3-2td-wildtrak-4x4-dual-cab-utility?referringPage=SearchResults
Ford,Falcon,2014,No,$0,,1.0," Front Damage, Right Side Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007080965/2014-ford-falcon-fg2-xr6-sedan-a-sedan?referringPage=SearchResults
Fiat,Punto,2014,No,$0,"17,056",0.0," Airbags Deployed, Engine Damage, Front Damage, Left Front Damage, Left Side Damage, Right Front Damage, Structural Damage, Selling De-Registered","5spd Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007090975/2014-fiat-punto-pop-1-4p-5am-ha-5dr-hatch?referringPage=SearchResults
Toyota,Camry,2013,No,,,1.0," Right Rear Damage, Right Side Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000007090976/2013-toyota-camry-sedan?referringPage=SearchResults
Volkswagen,Polo,2006,No,$0,"199,931",1.0," Right Rear Damage, Right Side Damage, Underbody Damage, Structural Damage, Suspension Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007091038/2006-volkswagen-polo-gti-hatch?referringPage=SearchResults
Toyota,Prius,2017,No,,,1.0," Left Rear Damage, Right Rear Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000007081036/2017-toyota-prius-hatch?referringPage=SearchResults
Subaru,Legacy,2010,No,$0,"188,645",1.0," Right Rear Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007081037/2010-subaru-legacy-gt-spec-b-5at-sed-sedan?referringPage=SearchResults
Nissan,Tiida,2004,Yes,$0,"269,574",0.0," Left Front Damage, Selling Registered",,5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007091112/2004-nissan-tiida-hatch?referringPage=SearchResults
Mercedes-Benz,A180,2016,No,,,0.0," Front Damage, Airbags Deployed, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007081142/2016-mercedes-benz-a180-hatch?referringPage=SearchResults
