Manufacturer,Model,Year,Registration Status,Price,Mileage,Keys,Damage description,Transmission,Seats,Fuel Type,Link
MINI,Countryman,2019,No,,"67,687",2.0," Right Front Damage, Right Side Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000007170000/2019-mini-countryman-cooper-se-all4-phev-station-wagon?referringPage=SearchResults
Honda,Civic,2025,No,,276,1.0," Left Front Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000007170033/2025-honda-civic-sr-2-0peh-hd-hatch?referringPage=SearchResults
Nissan,X-trail,2014,Yes,,"134,170",1.0," Left Side Damage, Right Front Damage, Right Side Damage, Selling Registered","Automatic,",7.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007170099/2014-nissan-x-trail-st-2-5p-6cvt-sw-5dr-station-wagon?referringPage=SearchResults
Toyota,Hilux,1997,No,$0,"355,111",1.0," Water Damage, Selling De-Registered","Automatic,",5.0,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007170112/1997-toyota-hilux-surf-station-wagon?referringPage=SearchResults
Holden,Commodore,2010,No,$400,"226,367",0.0," Front Damage, Structural Damage, Selling De-Registered","5spd Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007170129/2010-holden-commodore-omega-sedan-at-sedan?referringPage=SearchResults
Ford,Territory,2013,Yes,,,," Right Rear Damage, Selling Registered","6spd Automatic,",7.0,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007160143/2013-ford-territory-titanium-awd-diesel-station-wagon?referringPage=SearchResults
COMPASS,Rallue,1994,No,"$2,250",1,0.0," Chassis Damage, Structural Damage, Selling De-Registered",,,,https://manheim.co.nz/damaged-vehicles/000000000007160145/1994-compass-rallue-caravan?referringPage=SearchResults
Toyota,Hilux,2014,No,,"150,603",," Drives, Has Key, Selling De-Registered","5spd Manual,",4.0,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007170164/2014-toyota-hilux-2wd-3-0td-ec-ute-5m-2d-x-cab-utility?referringPage=SearchResults
Holden,Commodore,2003,Yes,"$1,050","191,898",2.0," Right Rear Damage, Right Side Damage, Selling Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007170170/2003-holden-commodore-acclaim-wagon-auto-station-wagon?referringPage=SearchResults
Ford,Ranger,2017,Yes,,"165,243",," Drives, Engine Runs, Has Key, Selling Registered","Automatic,",5.0,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007170223/2017-ford-ranger-xl-double-cab-w-s-a-4d-dual-cab-utility?referringPage=SearchResults
