Manufacturer,Model,Year,Registration Status,Price,Mileage,Keys,Damage description,Transmission,Seats,Fuel Type,Link
Kawasaki,ZG,2015,No,$625,"80,760",," Front Damage, Left Side Damage, Selling De-Registered","Automatic,",,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007280044/2015-kawasaki-zg-1400c-motorcycle?referringPage=SearchResults
BYD,Atto 3,2023,No,,"85,369",," Chassis Damage, Front Damage, Left Front Damage, Left Rear Damage, Rear Damage, Right Front Damage, Right Rear Damage, Structural Damage, Suspension Damage, Selling De-Registered","Automatic, Fuel Type, Electri",5.0,Electric,https://manheim.co.nz/damaged-vehicles/000000000007280056/2023-byd-atto-3-extended-range-60kw-station-wagon?referringPage=SearchResults
Nissan,NV200,2017,Yes,$600,,," Engine Damage, Front Damage, Selling Registered","5spd Automatic,",2.0,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007240083/2017-nissan-nv200-acenta-dci-van?referringPage=SearchResults
AMAZONE,KE303,2012,No,"$3,500",,,,,,,https://manheim.co.nz/damaged-vehicles/000000000007140083/2012-amazone-ke303-power-harrow?referringPage=SearchResults
Toyota,Aqua,2017,Yes,"$4,000",,," Engine Damage, Interior Damage, Ignition Damage, Stolen & Recovered, Selling Registered","Automatic,",5.0,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000007280172/2017-toyota-aqua-hatch?referringPage=SearchResults
Nissan,Navara,2006,No,$0,"341,561",," Chassis Damage, Front Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007270182/2006-nissan-navara-2-5-2wd-at-diesel-utility?referringPage=SearchResults
Mazda,BT-50,2013,No,,1,," Water Damage, Selling De-Registered","6spd Manual,",4.0,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007280196/2013-mazda-bt-50-4wd-glx-c-p-c-c-6mt-dual-cab-chassis?referringPage=SearchResults
Honda,fit,2012,No,$200,"132,027",," Rear Damage, Right Rear Damage, Structural Damage, Selling De-Registered",,5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007260205/2012-honda-fit-hatch?referringPage=SearchResults
Kawasaki,ex,2025,No,"$2,500","4,334",," Right Front Damage, Right Rear Damage, Right Side Damage, Structural Damage, Selling De-Registered","Manual,",,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007270275/2025-kawasaki-ex-500g-motorcycle?referringPage=SearchResults
Mazda,Axela,2004,No,$600,"228,061",," Left Rear Damage, Airbags Deployed, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007270333/2004-mazda-axela-hatch?referringPage=SearchResults
Kia,Niro,2023,Yes,"$10,000","28,143",," Stolen & Recovered, Selling Registered","6spd Automatic,",5.0,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000007280368/2023-kia-niro-light-1-6ph-6am-station-wagon?referringPage=SearchResults
Nissan,X-trail,2009,No,$600,"168,476",," Front Damage, Rear Damage, Structural Damage, Selling De-Registered","5spd,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007280386/2009-nissan-x-trail-station-wagon?referringPage=SearchResults
Mazda,CX-5,2023,No,,"37,175",," Left Side Damage, Right Front Damage, Right Side Damage, Structural Damage, Suspension Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007280388/2023-mazda-cx-5-gsx-ptr-2-0p-6at-station-wagon?referringPage=SearchResults
Toyota,Hilux,1997,No,$0,"221,642",," Airbags Deployed, Front Damage, Has Key, Left Front Damage, Left Side Damage, Rear Damage, Structural Damage, Selling De-Registered",,2.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007270385/1997-toyota-hilux-utility?referringPage=SearchResults
Mazda,Demio,2008,No,$200,"127,172",," Front Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007280392/2008-mazda-demio-hatch?referringPage=SearchResults
ROYAL ENFIELD,Himalayan,2019,Yes,$825,"60,309",," Front Damage, Left Side Damage, Right Side Damage, Selling Registered","Manual,",,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007280402/2019-royal-enfield-himalayan-motorcycle?referringPage=SearchResults
Mazda,Demio,2015,No,$0,"146,219",," Left Front Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007280409/2015-mazda-demio-hatch?referringPage=SearchResults
Ford,Falcon,2010,No,,"202,974",," Front Damage, Rear Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007280430/2010-ford-falcon-fg-g6e-t-auto-sedan?referringPage=SearchResults
Nissan,March,2005,Yes,$600,"169,228",," Left Front Damage, Selling Registered",,5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007280432/2005-nissan-march-hatch?referringPage=SearchResults
Mazda,Demio,2013,No,$600,"141,749",," Right Rear Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007280433/2013-mazda-demio-hatch?referringPage=SearchResults
