Manufacturer,Model,Year,Registration Status,Price,Mileage,Keys,Damage description,Transmission,Seats,Fuel Type,Link
Nissan,March,2017,No,$0,"59,115",1.0," Left Side Damage, Rear Damage, Impact Heavy - Rear, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006850001/2017-nissan-march-hatch?referringPage=SearchResults
Toyota,Ractis,2007,No,$0,"104,553",1.0," Front Damage, Impact Heavy - Front, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006850003/2007-toyota-ractis-hatch?referringPage=SearchResults
Honda,Accord,2009,No,$0,,1.0," Left Rear Damage, Impact Heavy - Left Side, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006850013/2009-honda-accord-station-wagon?referringPage=SearchResults
Toyota,Corolla,2001,Yes,$0,"334,850",1.0," Rear Damage, Right Rear Damage, Right Side Damage, Impact Heavy - Left Side, Selling Registered","5spd Manual,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006850025/2001-toyota-corolla-1-6p-xl-hatchback-5-hatch?referringPage=SearchResults
Subaru,Forester,2009,No,$0,"120,640",1.0," Right Rear Damage, Impact Heavy - Rear, Impact Heavy - Right Side, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006820039/2009-subaru-forester-station-wagon?referringPage=SearchResults
MIRAGE,480 Hyperactive,1993,No,"$2,000",,0.0, Selling De-Registered,,,,https://manheim.co.nz/damaged-vehicles/000000000006790178/1993-mirage-480-hyperactive-trailer--boat-?referringPage=SearchResults
Nissan,Tiida,2004,No,$0,"117,949",0.0," Chassis Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006830341/2004-nissan-tiida-hatch?referringPage=SearchResults
Hino,Ranger KC-FD2J-DBD,1995,No,$730,,0.0," Burnt 100%, Fire Damage, Selling De-Registered","Manual, Fuel Type, Diese",,Diesel,https://manheim.co.nz/damaged-vehicles/000000000006840458/1995-hino-ranger-kc-fd2j-dbd-truck?referringPage=SearchResults
Toyota,Camry,2014,No,,,0.0," Right Rear Damage, Impact Heavy - Rear, Selling De-Registered","6spd Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006820483/2014-toyota-camry-gl-steel-2-5p-sdn-6-sedan?referringPage=SearchResults
Komatsu,WA100 Wheel Loader,1997,No,$380,,0.0," Burnt 100%, Fire Damage, Selling De-Registered",,,,https://manheim.co.nz/damaged-vehicles/000000000006840490/1997-komatsu-wa100-wheel-loader-loader?referringPage=SearchResults
