Manufacturer,Model,Year,Registration Status,Price,Mileage,Keys,Damage description,Transmission,Seats,Fuel Type,Link
Subaru,Impreza,2013,No,"$1,500","112,023",," Engine Runs, Has Key, Selling De-Registered",,5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007140079/2013-subaru-impreza-sedan?referringPage=SearchResults
Toyota,Prius,2014,No,"$1,300","439,150",1.0," Left Front Damage, Structural Damage, Selling De-Registered",,5.0,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000007160142/2014-toyota-prius-a-station-wagon?referringPage=SearchResults
Suzuki,Kingquad 400as,2013,No,$600,,1.0," Engine Damage, Fire Damage, Selling De-Registered",,,,https://manheim.co.nz/damaged-vehicles/000000000007160144/2013-suzuki-kingquad-400as-quad-bike?referringPage=SearchResults
Toyota,Camry,2012,No,$425,,1.0," Left Rear Damage, Rear Damage, Right Rear Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000007160146/2012-toyota-camry-sedan?referringPage=SearchResults
Mazda,MAZDA6,2010,No,$500,"405,068",0.0," Front Damage, Structural Damage, Selling De-Registered","5spd Automatic,",2.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007160149/2010-mazda-mazda6-wagon-gsx-2-5-5at-station-wagon?referringPage=SearchResults
Holden,Astra,2001,No,$400,"220,060",1.0," Front Damage, Structural Damage, Selling De-Registered","4spd Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007150185/2001-holden-astra-city-hatch-1-8l-aut-hatch?referringPage=SearchResults
TNT MOTOR,Roma,2025,No,$200,435,0.0," Front Damage, Frame Damaged, Structural Damage, Selling De-Registered","Manual,",,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007150206/2025-tnt-motor-roma-2t-scooter?referringPage=SearchResults
HOMEBUILT,Domestic,2012,No,$400,,0.0," Front Damage, Structural Damage, Selling De-Registered",,,,https://manheim.co.nz/damaged-vehicles/000000000007150236/2012-homebuilt-domestic-trailer?referringPage=SearchResults
Toyota,Hilux 4WD 2 8,1994,No,"$1,700","299,005",0.0," Rolled, Structural Damage, Selling De-Registered","5spd Automatic,",,,https://manheim.co.nz/damaged-vehicles/000000000007150239/1994-toyota-hilux-4wd-2-8-utility?referringPage=SearchResults
Nissan,Qashqai,2018,No,,"83,567",1.0," Front Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007160232/2018-nissan-qashqai-st-2-0p-cvt-hatch?referringPage=SearchResults
Mazda,Verisa,2006,No,$500,"170,095",1.0," Front Damage, Right Rear Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007160235/2006-mazda-verisa-hatch?referringPage=SearchResults
Mitsubishi,Lancer,1996,No,$400,"194,849",1.0," Front Damage, Glass Broken, Left Front Damage, Vandalised - Entire Vehicle, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007160239/1996-mitsubishi-lancer-sedan?referringPage=SearchResults
ROYAL ENFIELD,Classic,2023,No,$675,,1.0," Structural Damage, Selling De-Registered",,,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007150282/2023-royal-enfield-classic-motorcycle?referringPage=SearchResults
Toyota,86,2013,No,,,0.0," Right Rear Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007150287/2013-toyota-86-coup%C3%A9?referringPage=SearchResults
Toyota,Hiace,2017,No,,,1.0," Front Damage, Structural Damage, Selling De-Registered","Automatic,",2.0,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007150357/2017-toyota-hiace-van?referringPage=SearchResults
Audi,A4,2012,Yes,,,1.0," Left Front Damage, Selling Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007160357/2012-audi-a4-station-wagon?referringPage=SearchResults
Mazda,MAZDA2,2016,No,$600,"87,400",1.0," Airbags Deployed, Front Damage, Left Front Damage, Right Front Damage, Airbags Deployed, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007140460/2016-mazda-mazda2-hatch-gsx-1-5-6at-hatch?referringPage=SearchResults
Mazda,Demio,2007,No,$600,,1.0," Front Damage, Right Front Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007150482/2007-mazda-demio-hatch?referringPage=SearchResults
MODERN,Nifty Nomad,1978,Yes,"$1,800",,0.0," Left Front Damage, Selling Registered",,,,https://manheim.co.nz/damaged-vehicles/000000000007150485/1978-modern-nifty-nomad-caravan?referringPage=SearchResults
Yamaha,Viking 700 Side BY Side,2000,No,$950,,1.0," Salt Water Damage, Water Damage, Selling De-Registered","Automatic,",,,https://manheim.co.nz/damaged-vehicles/000000000007130497/2000-yamaha-viking-700-side-by-side-side-car?referringPage=SearchResults
Toyota,Hiace,2008,No,,,0.0," Front Damage, Rear Damage, Right Side Damage, Structural Damage, Water Damage, Selling De-Registered","Automatic,",3.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007160563/2008-toyota-hiace-2-7p-zl-van-4a-3sea-van?referringPage=SearchResults
Toyota,Corolla,2014,No,$850,"154,040",1.0," Front Damage, Structural Damage, Selling De-Registered",,5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007160568/2014-toyota-corolla-gx-1-8p-hatch-cv-hatch?referringPage=SearchResults
Toyota,Corolla,2001,No,$850,,1.0," Left Side Damage, Right Side Damage, Structural Damage, Selling De-Registered","Automatic,",55.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007160570/2001-toyota-corolla-runx-hatch?referringPage=SearchResults
Toyota,Sienta,2017,No,"$1,600","143,610",1.0," Front Damage, Structural Damage, Selling De-Registered","5spd Automatic,",5.0,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000007160654/2017-toyota-sienta-station-wagon?referringPage=SearchResults
Toyota,Yaris Cross,2024,No,,,," Front Damage, Left Front Damage, Left Side Damage, Roof Damage, Airbags Deployed, Structural Damage, Selling De-Registered","Automatic,",5.0,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000007160657/2024-toyota-yaris-cross-gx-1-5ph-hd-station-wagon?referringPage=SearchResults
Nissan,Teana,2012,No,$950,,1.0," Left Rear Damage, Left Side Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007160659/2012-nissan-teana-250xv-sedan?referringPage=SearchResults
Subaru,Legacy,2006,No,$700,"225,304",1.0," Rear Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007160702/2006-subaru-legacy-sedan?referringPage=SearchResults
Kawasaki,VN 1700A9FA,2009,No,$700,"61,243",0.0," Glass Broken, Has Key, Structural Damage, Selling De-Registered",,,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007160704/2009-kawasaki-vn-1700a9fa-motorcycle?referringPage=SearchResults
Yamaha,WR,2019,No,"$4,300","3,537",0.0," Front Damage, Left Front Damage, Right Front Damage, Right Rear Damage, Right Side Damage, Structural Damage, Selling De-Registered","6spd Manual,",,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007160761/2019-yamaha-wr-450fk?referringPage=SearchResults
Mitsubishi,Outlander,2013,No,$500,"249,294",0.0," Front Damage, Left Side Damage, Rear Damage, Structural Damage, Selling De-Registered",,7.0,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007160764/2013-mitsubishi-outlander-2-2d-vr-4wd-station-wagon?referringPage=SearchResults
Hyundai,Kona,2021,No,,"38,408",1.0," Structural Damage, Suspension Damage, Under Body Damage, Selling De-Registered",,5.0,,https://manheim.co.nz/damaged-vehicles/000000000007160765/2021-hyundai-kona-ev-64kwh-64kwh-ev-f-station-wagon?referringPage=SearchResults
Triumph,Tiger,2025,No,$800,"1,492",1.0," Front Damage, Structural Damage, Selling De-Registered",,,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007160767/2025-triumph-tiger-900-gt-pro-cr8-motorcycle?referringPage=SearchResults
Suzuki,King Quad 500,2016,No,$100,"9,325",0.0," Structural Damage, Suspension Damage, Selling De-Registered",,1.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007160838/2016-suzuki-king-quad-500-quad-bike?referringPage=SearchResults
Jaguar,F-pace,2017,Yes,,"140,824",," Drives, Has Key, Selling Registered","Automatic,",5.0,,https://manheim.co.nz/damaged-vehicles/000000000007160854/2017-jaguar-f-pace-25d-r-sport-2-0d-4w-5d-station-wagon?referringPage=SearchResults
Toyota,Hilux,2014,No,,"201,521",1.0," Front Damage, Left Front Damage, Rear Damage, Right Front Damage, Structural Damage, Selling De-Registered","5spd Manual,",5.0,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007160915/2014-toyota-hilux-2wd-3-0td-dc-ute-5m-dual-cab-utility?referringPage=SearchResults
Subaru,Outback,2018,No,$700,1,0.0," Roof Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007161180/2018-subaru-outback-2-5p-4wd-6cvt-station-wagon?referringPage=SearchResults
Mazda,Axela,2009,No,$400,"118,517",0.0," Airbags Deployed, Front Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007161198/2009-mazda-axela-hatch?referringPage=SearchResults
Nissan,Serena,2006,No,$850,,1.0," Left Front Damage, Left Side Damage, Structural Damage, Selling De-Registered","Automatic,",8.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007161223/2006-nissan-serena-station-wagon?referringPage=SearchResults
Toyota,Prado,1996,No,"$2,400","362,466",0.0," Interior Damage, Salt Water Damage, Water Damage, Selling De-Registered","Automatic,",5.0,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007151231/1996-toyota-prado-station-wagon?referringPage=SearchResults
Polaris,570,2014,No,$600,,1.0," Engine Damage, Fire Damage, Fire - Entire Vehicle, Selling De-Registered","Automatic,",1.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007151236/2014-polaris-570-quad-bike?referringPage=SearchResults
Toyota,Landcruiser,2014,No,,"347,829",0.0," Chassis Damage, Left Side Damage, Rear Damage, Roof Damage, Structural Damage, Suspension Damage, Selling De-Registered","Automatic,",3.0,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007151253/2014-toyota-landcruiser-70-4-5td-cc-5m-utility?referringPage=SearchResults
Subaru,Legacy,2002,No,$400,,1.0," Left Rear Damage, Rear Damage, Right Rear Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007161255/2002-subaru-legacy-station-wagon?referringPage=SearchResults
Toyota,hi ACE,1990,Yes,"$1,800","340,804",," Left Rear Damage, Left Side Damage, Vandalised - Interior, Selling Registered","5spd Manual,",2.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007151264/1990-toyota-hi-ace-van?referringPage=SearchResults
Toyota,Aqua,2013,No,$950,,0.0," Rear Damage, Right Rear Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000007161302/2013-toyota-aqua-hatch?referringPage=SearchResults
Toyota,Landcruiser,1992,No,,,1.0," Front Damage, Interior Damage, Roof Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007161304/1992-toyota-landcruiser-vx-limited-station-wagon?referringPage=SearchResults
Mitsubishi,Colt,2006,Yes,$600,"240,833",1.0," Left Rear Damage, Left Side Damage, Right Rear Damage, Selling Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007161337/2006-mitsubishi-colt-plus-hatch?referringPage=SearchResults
Honda,fit,2012,Yes,,"160,606",," Drives, Has Key, Selling Registered","CVT,",5.0,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000007151339/2012-honda-fit-5d-hatch?referringPage=SearchResults
Nissan,Primera,2003,Yes,$450,,0.0," Interior Damage, Ignition Damage, Right Side Damage, Vandalised - Interior, Selling Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007161348/2003-nissan-primera-sedan?referringPage=SearchResults
Holden,Colorado 7,2015,No,,"128,638",2.0," Interior Damage, Water Damage, Selling De-Registered","5spd Automatic,",7.0,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007161354/2015-holden-colorado-7-ltz-2-8d-4wd-6at-sw-station-wagon?referringPage=SearchResults
Kawasaki,ZX,2006,No,$275,,0.0," Front Damage, Structural Damage, Selling De-Registered","5spd Automatic,",,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007161358/2006-kawasaki-zx-1400a-motorcycle?referringPage=SearchResults
Mitsubishi,Pajero Sport,2024,Yes,,"7,255",," Drives, Has Key, Selling Registered","8spd Automatic,",7.0,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007151359/2024-mitsubishi-pajero-sport-vrxb-2-4d-4wd-8at-5d-station-wagon?referringPage=SearchResults
Mitsubishi,Triton,2020,No,,"166,885",0.0," Front Damage, Rear Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007151369/2020-mitsubishi-triton-dc-glxr-6mt-2-4d-6m-dual-cab-utility?referringPage=SearchResults
Toyota,Vitz,2005,No,$600,"139,312",1.0," Left Rear Damage, Left Side Damage, Right Side Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007161362/2005-toyota-vitz-hatch?referringPage=SearchResults
Toyota,RAV4,2025,No,,,1.0," Rear Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000007161377/2025-toyota-rav4-limited-2-5ph-4wd-h-station-wagon?referringPage=SearchResults
Toyota,Prius,2015,No,"$1,300",,0.0," Front Damage, Rear Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000007151371/2015-toyota-prius-hatch?referringPage=SearchResults
