Manufacturer,Model,Year,Registration Status,Price,Mileage,Keys,Damage description,Transmission,Seats,Fuel Type,Link
Mazda,Tribute,2005,No,$1,,0.0," Fire Damage, Fire - Entire Vehicle, Selling De-Registered",,5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007130026/2005-mazda-tribute-wagon-sdx-3-0-auto-station-wagon?referringPage=SearchResults
Nissan,Tiida,2006,No,$600,"195,762",1.0," Left Rear Damage, Rear Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007140107/2006-nissan-tiida-hatch?referringPage=SearchResults
Mazda,Demio,2007,No,$400,"157,823",1.0," Right Front Damage, Right Side Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007130111/2007-mazda-demio-hatch?referringPage=SearchResults
Mazda,Axela,2014,Yes,$0,,," Engine Failure, Has Key, Left Front Damage, Left Side Damage, Selling Registered",,5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007130125/2014-mazda-axela-sedan?referringPage=SearchResults
Nissan,X-trail,2016,No,$0,"153,884",1.0," Front Damage, Left Front Damage, Left Side Damage, Right Front Damage, Right Side Damage, Structural Damage, Selling De-Registered","Automatic,",7.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007140140/2016-nissan-x-trail-st-2-5p-6cvt-sw-5dr-station-wagon?referringPage=SearchResults
BMW,M3,2009,No,,"201,444",1.0," Airbags Deployed, Front Damage, Structural Damage, Selling De-Registered","6spd Automatic,",4.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007140149/2009-bmw-m3-coupe-7a-2dr-4-0l-sedan?referringPage=SearchResults
Mitsubishi,Grandis,2004,No,$400,"215,648",1.0," Rear Damage, Structural Damage, Selling De-Registered","Automatic,",7.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007150179/2004-mitsubishi-grandis-station-wagon?referringPage=SearchResults
Honda,Civic,2006,No,$600,"208,962",2.0," Front Damage, Left Front Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000007150182/2006-honda-civic-hybrid-sedan?referringPage=SearchResults
Holden,Rodeo 4X4,2002,No,$0,"248,038",1.0," Left Front Damage, Left Side Damage, Roof Damage, Right Front Damage, Rolled, Right Side Damage, Structural Damage, Selling De-Registered","Manual,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007150183/2002-holden-rodeo-4x4-crew-p-u-le-3-2l-pe-dual-cab-utility?referringPage=SearchResults
Toyota,Landcruiser,1996,No,$0,"340,518",0.0," Left Front Damage, Right Rear Damage, Structural Damage, Suspension Damage, Selling De-Registered","5spd Automatic,",8.0,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007150188/1996-toyota-landcruiser-prado-tz-station-wagon?referringPage=SearchResults
Nissan,Tiida,2005,No,$500,,1.0," Front Damage, Rear Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007130204/2005-nissan-tiida-hatch?referringPage=SearchResults
Mercedes-Benz,B-class,2013,No,$0,"68,447",1.0," Right Side Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007150209/2013-mercedes-benz-b-class-b200-1-6p7a-ha4d5s-hatch?referringPage=SearchResults
Nissan,March,2005,Yes,$0,"174,752",0.0," Glass Broken, Ignition Damage, Stolen & Recovered, Selling Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007120227/2005-nissan-march-hatch?referringPage=SearchResults
Nissan,Navara,2014,No,,,0.0," Right Side Damage, Selling De-Registered",,5.0,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007120337/2014-nissan-navara-d-c-2-5d-4wd-st-at-station-wagon?referringPage=SearchResults
CF Moto,Cforce 625,2021,No,$600,"11,775",1.0," Rolled, Structural Damage, Selling De-Registered",,,,https://manheim.co.nz/damaged-vehicles/000000000007140413/2021-cfmoto-cforce-625-quad-bike?referringPage=SearchResults
Renault,Scenic,2004,Yes,$150,,1.0," Left Side Damage, Selling Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007120438/2004-renault-scenic-1-6-a-hatch?referringPage=SearchResults
