Manufacturer,Model,Year,Registration Status,Price,Mileage,Keys,Damage description,Transmission,Seats,Fuel Type,Link
Holden,Captiva,2011,Yes,$0,"225,878",, Selling Registered,"Automatic,",7.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007360069/2011-holden-captiva-7-lx-awd-v6-at-station-wagon?referringPage=SearchResults
Chrysler,300C,2008,No,$0,"152,640",, Selling De-Registered,"Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007340141/2008-chrysler-300c-sedan?referringPage=SearchResults
TRAILER,Gibbons,2015,No,$600,,0.0," Rolled, Structural Damage, Suspension Damage, Selling De-Registered",,,,https://manheim.co.nz/damaged-vehicles/000000000007360197/2015-trailer-gibbons-trailer?referringPage=SearchResults
Honda,TRX500,2020,No,$0,"33,657",," Rolled, Structural Damage, Selling De-Registered",Automati,,,https://manheim.co.nz/damaged-vehicles/000000000007350230/2020-honda-trx500-quad-bike?referringPage=SearchResults
Toyota,Ractis,2012,No,$0,"243,343",," Front Damage, Airbags Deployed, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007360249/2012-toyota-ractis-hatch?referringPage=SearchResults
Vespa,GTS,2024,No,$0,"5,028",," Front Damage, Left Side Damage, Structural Damage, Selling De-Registered","Automatic,",,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007360522/2024-vespa-gts-supersport-300-scooter?referringPage=SearchResults
Honda,CRF,2018,No,$0,"20,964",," Right Side Damage, Structural Damage, Selling De-Registered","Automatic,",,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007360563/2018-honda-crf-1000-dct-motorcycle?referringPage=SearchResults
Suzuki,Swift,2008,No,$0,"157,469",," Left Side Damage, Structural Damage, Selling De-Registered","5spd Manual,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007370973/2008-suzuki-swift-glx-1-5-5dr-hatch?referringPage=SearchResults
Lexus,GS460,2008,No,$0,"181,044",," Front Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007370980/2008-lexus-gs460-sedan?referringPage=SearchResults
Toyota,IST,2002,No,$0,"342,419",," Left Side Damage, Rear Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007371076/2002-toyota-ist-station-wagon?referringPage=SearchResults
Mazda,MAZDA3,2018,No,$0,,," Front Damage, Right Rear Damage, Right Side Damage, Airbags Deployed, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007341079/2018-mazda-mazda3-glx-2-0p-6at-hatch?referringPage=SearchResults
Mazda,Demio,2011,No,$0,,," Right Front Damage, Right Side Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007371083/2011-mazda-demio-1-3l-petrol-hatch?referringPage=SearchResults
Suzuki,Escudo,1994,No,$0,"270,390",," Rolled, Vandalised - Entire Vehicle, Dismantled - Interior, Structural Damage, Selling De-Registered","Manual,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007371095/1994-suzuki-escudo-station-wagon?referringPage=SearchResults
Suzuki,Wagon R+,1999,No,$0,"154,141",," Left Front Damage, Rear Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007361133/1999-suzuki-wagon-r--1-2-5dr-station-wagon?referringPage=SearchResults
Mazda,Demio,1998,No,$0,"196,569",," Left Rear Damage, Rear Damage, Right Rear Damage, Structural Damage, Selling De-Registered","5spd Manual,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007371141/1998-mazda-demio-hatch?referringPage=SearchResults
Chrysler,300c,2013,No,$0,,," Front Damage, Airbags Deployed, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007371167/2013-chrysler-300c-sedan?referringPage=SearchResults
Nissan,Navara,2009,No,$0,"241,802",," Front Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007371169/2009-nissan-navara-dx-4wd-d-c-2-5d-dual-cab-utility?referringPage=SearchResults
Mercedes-Benz,CLK,2001,No,$0,"119,020",," Airbags Deployed, Front Damage, Left Side Damage, Structural Damage, Selling De-Registered","Automatic,",4.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007371175/2001-mercedes-benz-clk-230k-avantgarde-sedan?referringPage=SearchResults
Mazda,Atenza,2011,No,$0,"303,537",," Front Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007371197/2011-mazda-atenza-station-wagon?referringPage=SearchResults
Honda,Jazz,2004,No,$0,"288,402",," Front Damage, Underbody Damage, Structural Damage, Selling De-Registered","CVT,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007371211/2004-honda-jazz-1-3i-5d-cvt-hatch-hatch?referringPage=SearchResults
Ford,Territory,2011,No,$0,"69,455",," Front Damage, Rear Damage, Structural Damage, Selling De-Registered","Automatic,",7.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007371227/2011-ford-territory-ts-rwd-le-station-wagon?referringPage=SearchResults
Honda,fit,2007,No,$0,,," Front Damage, Right Side Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007371279/2007-honda-fit-hatch?referringPage=SearchResults
