Manufacturer,Model,Year,Registration Status,Price,Mileage,Keys,Damage description,Transmission,Seats,Fuel Type,Link
Ssangyong,Actyon Sport,2016,No,"$1,000","80,872",0.0," Front Damage, Left Front Damage, Right Front Damage, Structural Damage, Selling De-Registered","Manual,",5.0,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007060033/2016-ssangyong-actyon-sport-sports-manual-2-2-2-utility?referringPage=SearchResults
Honda,fit,2004,No,$0,"244,280",1.0," Front Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007010050/2004-honda-fit-1300-hatch?referringPage=SearchResults
Volkswagen,Golf,2004,No,$0,,1.0," Front Damage, Left Front Damage, Right Front Damage, Airbags Deployed, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007090059/2004-volkswagen-golf-hatch?referringPage=SearchResults
Toyota,Corolla,2008,No,$700,"183,006",1.0," Right Front Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007090060/2008-toyota-corolla-fielder-1-5l-station-wagon?referringPage=SearchResults
Kia,RIO,2007,Yes,$0,,1.0," Front Damage, Selling Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007090064/2007-kia-rio-1-6p-4at-hatch?referringPage=SearchResults
Audi,A4,2007,Yes,$650,"239,803",1.0," Front Damage, Dismantled - Interior, Selling Registered","Automatic,",5.0,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007090065/2007-audi-a4-2-0-tdi-multi-avant-station-wagon?referringPage=SearchResults
Holden,Commodore,2008,No,$0,"249,034",1.0," Front Damage, Structural Damage, Selling De-Registered","4spd Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007090066/2008-holden-commodore-sportwgn-omega-at-station-wagon?referringPage=SearchResults
Nissan,Tiida,2007,No,$0,"179,246",1.0," Rear Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007090068/2007-nissan-tiida-hatch?referringPage=SearchResults
Toyota,Camry,2007,No,"$1,450",,1.0," Front Damage, Left Front Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007090069/2007-toyota-camry-2-4p-gl-sedan-5a-sedan?referringPage=SearchResults
Toyota,Hiace,2004,No,$50,"389,318",, Selling De-Registered,"5spd Manual,",3.0,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007070060/2004-toyota-hiace-3-0d-zl-van-5m-van?referringPage=SearchResults
