Manufacturer,Model,Year,Registration Status,Price,Mileage,Keys,Damage description,Transmission,Seats,Fuel Type,Link
BMW,530i,2006,Yes,$0,"132,581",, Selling Registered,"Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007380553/2006-bmw-530i-sedan?referringPage=SearchResults
Nissan,Navara,2012,No,$0,"236,870",," Vandalised - Entire Vehicle, Selling De-Registered","Manual,",5.0,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007380633/2012-nissan-navara-d-c-2-5d-2wd-rx-mt-x-cab-utility?referringPage=SearchResults
Subaru,Impreza,2008,No,$0,"153,224",, Selling De-Registered,"CVT,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007380636/2008-subaru-impreza-hatch?referringPage=SearchResults
HOMEBUILT,Homemade,1994,Yes,$160,,0.0," Stolen & Recovered, Selling Registered",,,,https://manheim.co.nz/damaged-vehicles/000000000007390651/1994-homebuilt-homemade-trailer?referringPage=SearchResults
BMW,116i,2012,No,$0,"97,190",, Selling De-Registered,"8spd Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007380777/2012-bmw-116i-hatch?referringPage=SearchResults
Holden,Captiva,2014,No,$0,"168,665",, Selling De-Registered,"Automatic,",7.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007380880/2014-holden-captiva-ltz-v6-3-0p-4wd-6at-station-wagon?referringPage=SearchResults
Toyota,Markx,2005,No,$0,,," Left Front Damage, Right Front Damage, Selling De-Registered, Selling Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007380910/2005-toyota-markx-sedan?referringPage=SearchResults
Volkswagen,Polo,2011,Yes,$0,"118,895",, Selling Registered,"7spd Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007380916/2011-volkswagen-polo-hatch?referringPage=SearchResults
Suzuki,Swift,2021,No,$0,"99,529",," Left Front Damage, Structural Damage, Selling De-Registered","CVT,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007381201/2021-suzuki-swift-gl-1-2p-cvt-hatch?referringPage=SearchResults
Mitsubishi,Delica,2007,No,$0,"230,643",, Selling De-Registered,"Automatic,",8.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007381551/2007-mitsubishi-delica-d-5-station-wagon?referringPage=SearchResults
