Manufacturer,Model,Year,Registration Status,Price,Mileage,Keys,Damage description,Transmission,Seats,Fuel Type,Link
Audi,A5,2010,No,$0,"85,340",," Right Side Damage, Structural Damage, Selling De-Registered",,4.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007340039/2010-audi-a5-quattro-cabriolet?referringPage=SearchResults
Subaru,Forester,2010,No,$0,,," Fire - Entire Vehicle, Structural Damage, Stolen & Recovered, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007360033/2010-subaru-forester-station-wagon?referringPage=SearchResults
Toyota,Wish,2005,No,$0,"193,140",," Left Front Damage, Left Rear Damage, Right Front Damage, Selling De-Registered","Automatic,",7.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007360052/2005-toyota-wish-station-wagon?referringPage=SearchResults
Mitsubishi,Outlander,2013,No,$0,"116,260",," Front Damage, Left Front Damage, Right Front Damage, Airbags Deployed, Structural Damage, Selling De-Registered","Automatic,",5.0,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000007360063/2013-mitsubishi-outlander-phev-station-wagon?referringPage=SearchResults
Holden,Trax,2014,No,"$1,650",,, Selling De-Registered,"6spd Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007330087/2014-holden-trax-ls-1-8p6a-ha5d5s-hatch?referringPage=SearchResults
Mitsubishi,Galant,2006,No,$0,"135,691",," Front Damage, Glass Broken, Left Front Damage, Structural Damage, Selling De-Registered","5spd Manual,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007360106/2006-mitsubishi-galant-2-0-sedan-m-sedan?referringPage=SearchResults
Kia,Cerato,2012,No,$0,"121,096",," Left Rear Damage, Rear Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007360108/2012-kia-cerato-2-0-petrol-auto-lx-hatch?referringPage=SearchResults
Toyota,Auris,2009,No,$0,"123,481",," Right Rear Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007360122/2009-toyota-auris-hatch?referringPage=SearchResults
Toyota,Prius,2016,No,,,," Front Damage, Left Front Damage, Structural Damage, Selling De-Registered","Automatic,",4.0,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000007360125/2016-toyota-prius-hatch?referringPage=SearchResults
Volkswagen,Touareg,2008,Yes,$0,"280,495",," Front Damage, Left Front Damage, Suspension Damage, Selling Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007360139/2008-volkswagen-touareg-station-wagon?referringPage=SearchResults
