Manufacturer,Model,Year,Registration Status,Price,Mileage,Keys,Damage description,Transmission,Seats,Fuel Type,Link
Subaru,Legacy,2008,No,$0,"373,278",1.0," Left Rear Damage, Impact Medium - Left Side, Impact Medium - Right Side, Impact Light - Rear, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006910022/2008-subaru-legacy-station-wagon?referringPage=SearchResults
CLAAS,Jaguar,2005,No,$0,,0.0," Impact Heavy - Right Side, Selling De-Registered","Automatic,",,,https://manheim.co.nz/damaged-vehicles/000000000006930031/2005-claas-jaguar-harvester?referringPage=SearchResults
Audi,A3,2005,Yes,$325,"179,944",1.0," Right Front Damage, Impact Medium - Right Side, Selling Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006930033/2005-audi-a3-hatch?referringPage=SearchResults
Honda,fit,2004,No,$400,,1.0," Front Damage, Impact Medium - Front, Impact Medium - Left Side, Airbags Deployed, Impact Light - Rear, Impact Light - Right Side, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006930038/2004-honda-fit-hatch?referringPage=SearchResults
Toyota,Vitz,2006,No,$0,"214,798",1.0," Front Damage, Impact Light - Front, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006930039/2006-toyota-vitz-hatch?referringPage=SearchResults
Hyundai,290LC-9,2015,No,$800,,0.0," Engine Damage, Fire Damage Engine, Fire Damaged, Selling De-Registered",Manua,,,https://manheim.co.nz/damaged-vehicles/000000000006930074/2015-hyundai-290lc-9-excavator?referringPage=SearchResults
Toyota,Corolla,2005,No,$0,"161,579",1.0," Front Damage, Rear Damage, Right Rear Damage, Right Side Damage, Impact Heavy - Rear, Impact Medium - Front, Impact Medium - Right Side, Underbody Damage, Selling De-Registered","5spd Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006930076/2005-toyota-corolla-runx-hatch?referringPage=SearchResults
Citroen,C4,2006,No,$325,,2.0," Front Damage, Impact Heavy - Front, Selling De-Registered","5spd Manual,",5.0,Diesel,https://manheim.co.nz/damaged-vehicles/000000000006930078/2006-citroen-c4-1-6-sx-5dr-5sp-m-d-hatch?referringPage=SearchResults
Toyota,Corolla,2013,No,$0,,0.0," Rear Damage, Impact Heavy - Rear, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006930080/2013-toyota-corolla-gx-1-8p-hatch-cv-hatch?referringPage=SearchResults
Volkswagen,Golf 2.0 Convertible,2000,No,$1,,0.0," Airbags Deployed, Impact Heavy - Front, Selling De-Registered",,4.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006900122/2000-volkswagen-golf-2-0-convertible-cabriolet?referringPage=SearchResults
