Manufacturer,Model,Year,Registration Status,Price,Mileage,Keys,Damage description,Transmission,Seats,Fuel Type,Link
Jaguar,XF,2009,No,$850,"108,885",1.0," Airbags Deployed, Engine Damage, Front Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007010040/2009-jaguar-xf-sedan?referringPage=SearchResults
Honda,TRX520,2023,No,$0,,0.0," Frame Damaged, Rolled, Structural Damage, Suspension Damage, Selling De-Registered",Automati,,,https://manheim.co.nz/damaged-vehicles/000000000007010041/2023-honda-trx520-quad-bike?referringPage=SearchResults
Daihatsu,Sirion,2005,No,$0,,1.0," Left Front Damage, Impact Heavy - Left Side, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007010060/2005-daihatsu-sirion-1-3p-hatch-4a-hatch?referringPage=SearchResults
FOTON,Sauvana,2019,No,"$1,850",,1.0," Impact Heavy - Front, Structural Damage, Selling De-Registered","Automatic,",7.0,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007010072/2019-foton-sauvana-luxury-2-8dt-4wd-6a-station-wagon?referringPage=SearchResults
Mazda,Atenza,2004,Yes,$750,,0.0," Front Damage, Left Front Damage, Impact Heavy - Front, Impact Heavy - Left Side, Vandalised - Interior, Selling Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007000085/2004-mazda-atenza-hatch?referringPage=SearchResults
GWM,V240,2012,No,"$1,850","161,482",, Selling De-Registered,"5spd Manual,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007000089/2012-gwm-v240-2-4l-d-cab-2wd-5m-off-road?referringPage=SearchResults
VOLKSWAGAN,Passat,2007,No,$0,,0.0," Airbags Deployed, Front Damage, Left Front Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007010090/2007-volkswagan-passat-station-wagon?referringPage=SearchResults
Kawasaki,KLR 650,2011,No,$0,,0.0," Front Damage, Structural Damage, Selling De-Registered","Automatic,",,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007010092/2011-kawasaki-klr-650-motorcycle?referringPage=SearchResults
Citroen,DS3,2012,Yes,$650,,1.0," Front Damage, Impact Heavy - Left Side, Selling Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007010107/2012-citroen-ds3-dstyle-1-6-auto-3dr-hatch?referringPage=SearchResults
Isuzu,D-max,2011,No,,,0.0," Has Key, Left Front Damage, Left Rear Damage, Left Side Damage, Right Front Damage, Structural Damage, Selling De-Registered","Manual,",5.0,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007010121/2011-isuzu-d-max-utility?referringPage=SearchResults
