Manufacturer,Model,Year,Registration Status,Price,Mileage,Keys,Damage description,Transmission,Seats,Fuel Type,Link
Mitsubishi,Outlander,2010,No,,"86,012",," Vandalised - Interior, Impact Light - Right Side","Automatic,",7.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006710026/2010-mitsubishi-outlander-4d-station-wagon?referringPage=SearchResults
Toyota,Funcargo,1999,No,$0,1,0.0," Front Damage, Selling De-Registered","Automatic,",4.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006720026/1999-toyota-funcargo-1-3x-s-package-hatch?referringPage=SearchResults
Suzuki,Swift,2011,No,$0,"46,192",1.0," Left Rear Damage, Right Rear Damage, Impact Heavy - Rear, Selling De-Registered","5spd Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006670075/2011-suzuki-swift-hatch?referringPage=SearchResults
Mercedes-Benz,A-class,2021,No,,"15,702",1.0," Front Damage, Glass Broken, Left Side Damage, Impact Heavy - Front, Impact Heavy - Rear, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006670077/2021-mercedes-benz-a-class-sedan?referringPage=SearchResults
Holden,Astra,2007,No,$0,"192,250",0.0," Front Damage, Right Front Damage, Impact Heavy - Front, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006740071/2007-holden-astra-cd-hatch-5dr-auto-hatch?referringPage=SearchResults
BMW,318i,2000,No,$0,"150,605",0.0," Engine Damage, Left Front Damage, Right Front Damage, Impact Heavy - Front, Airbags Deployed, Selling De-Registered",,5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006740073/2000-bmw-318i-sedan?referringPage=SearchResults
Nissan,Bluebird,2007,No,$700,"106,222",0.0," Left Front Damage, Impact Heavy - Front, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006740081/2007-nissan-bluebird-sylphy-sedan?referringPage=SearchResults
MINI,Cooper,2011,No,$0,"115,547",1.0," Rear Damage, Impact Medium - Rear, Selling De-Registered","Automatic,",4.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006730087/2011-mini-cooper-hatch-6a-2dr-1-6l-hatch?referringPage=SearchResults
BMW,330i,2006,No,$800,"119,544",1.0," Right Rear Damage, Impact Light - Front, Impact Light - Right Side, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006700118/2006-bmw-330i-sedan?referringPage=SearchResults
Toyota,Estima,2000,No,$700,"235,162",1.0," Front Damage, Rear Damage, Impact Medium - Rear, Selling De-Registered","Automatic,",8.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006740118/2000-toyota-estima-t-station-wagon?referringPage=SearchResults
Toyota,Vitz,2004,No,$0,"172,367",1.0," Left Rear Damage, Left Side Damage, Selling De-Registered","CVT,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006740126/2004-toyota-vitz-hatch?referringPage=SearchResults
Mazda,MAZDA3,2013,Yes,$700,"192,372",0.0," Left Side Damage, Right Side Damage, Impact Heavy - Left Side, Impact Medium - Front, Dismantled - Interior, Suspension Damage, Selling Registered","5spd Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006720125/2013-mazda-mazda3-hatch-glx-2-0-5at-hatch?referringPage=SearchResults
