Manufacturer,Model,Registration Status,Price,Mileage,Keys,Damage description,Transmission,Seats,Fuel Type,Link
Nissan,Tiida,Yes,$400,N/A,," Glass Broken, Ignition Damage, Left Rear Damage, Stolen & Recovered, Selling Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007390005/2005-nissan-tiida-hatch?referringPage=SearchResults
Toyota,Prius,No,$900,N/A,," Front Damage, Right Front Damage, Airbags Deployed, Underbody Damage, Structural Damage, Selling De-Registered","Automatic,",5,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000007390019/2016-toyota-prius-hatch?referringPage=SearchResults
Suzuki,GSX-R600,No,$575,N/A,," Structural Damage, Selling De-Registered","Automatic,",N/A,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007380031/2015-suzuki-gsx-r600-motorcycle?referringPage=SearchResults
Nissan,Leaf,No,$900,"86,540",," Right Side Damage, Structural Damage, Selling De-Registered","Automatic, Drive Type, Front Wheel Drive, Fuel Type, Electri",5,Electric,https://manheim.co.nz/damaged-vehicles/000000000007390036/2016-nissan-leaf-hatch?referringPage=SearchResults
Nissan,Tiida,Yes,$350,"328,585",," Interior Damage, Left Side Damage, Stolen & Recovered, Selling Registered","4spd Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007380048/2007-nissan-tiida-hatch?referringPage=SearchResults
Ford,Focus,No,$500,"163,178",," Left Side Damage, Structural Damage, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007380050/2007-ford-focus-2-0-a-hatch-hatch?referringPage=SearchResults
Mazda,Atenza,No,$500,"149,215",," Water Damage, Selling De-Registered","5spd Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007390071/2010-mazda-atenza-sedan?referringPage=SearchResults
Toyota,Wish,No,$0,"158,868",," Water Damage, Selling De-Registered","Automatic,",7,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007390074/2007-toyota-wish-station-wagon?referringPage=SearchResults
Toyota,Crown,No,"$1,150",N/A,," Front Damage, Structural Damage, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007390083/2005-toyota-crown-majesta-sedan?referringPage=SearchResults
Nissan,Qashqai,No,$850,N/A,," Front Damage, Left Side Damage, Structural Damage, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007390088/2016-nissan-qashqai-st-l-2-0p-cvt-hatch?referringPage=SearchResults
Toyota,Funcargo,No,$550,N/A,," Right Rear Damage, Structural Damage, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007390095/2003-toyota-funcargo-station-wagon?referringPage=SearchResults
Holden,Equinox,Yes,N/A,"220,826",," Right Front Damage, Right Side Damage, Suspension Damage, Selling Registered",N/A,5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007390102/2017-holden-equinox-ltz-2-0p-4wd-9at-2--station-wagon?referringPage=SearchResults
Nissan,Serena,Yes,"$2,500","72,854",, Selling Registered,"Automatic,",8,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000007370116/2014-nissan-serena-station-wagon?referringPage=SearchResults
Mitsubishi,Outlander,No,"$3,000",N/A,," Left Rear Damage, Right Front Damage, Airbags Deployed, Selling De-Registered","8spd CVT,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007360110/2024-mitsubishi-outlander-ls-2-5p-cvt-station-wagon?referringPage=SearchResults
Mitsubishi,L200,No,$150,N/A,," Fire - Entire Vehicle, Structural Damage, Stolen & Recovered, Selling De-Registered","Automatic,",3,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007390187/1998-mitsubishi-l200-2wd-2-8d-s-cab-m-x-cab-utility?referringPage=SearchResults
Honda,Shuttle,No,"$1,500","148,195",," Right Rear Damage, Structural Damage, Selling De-Registered","Automatic,",5,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000007360193/2016-honda-shuttle-station-wagon?referringPage=SearchResults
Toyota,Hilux,No,$950,"299,306",," Rolled, Structural Damage, Selling De-Registered",N/A,5,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007390203/1996-toyota-hilux-surf-station-wagon?referringPage=SearchResults
Toyota,Vitz,No,$700,"150,847",," Front Damage, Structural Damage, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007390220/2008-toyota-vitz-hatch?referringPage=SearchResults
Mitsubishi,Delica,Yes,$550,"233,603",," Dismantled - Engine, Selling Registered","Automatic,",8,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007380244/2007-mitsubishi-delica-station-wagon?referringPage=SearchResults
Nissan,Navara,Yes,$750,N/A,, Selling Registered,"Automatic,",5,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007370256/2013-nissan-navara-d-c-2-5d-2wd-rx-at-sedan?referringPage=SearchResults
Honda,Civic,No,$500,"184,379",," Front Damage, Structural Damage, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007360331/2006-honda-civic-1-8s-sedan?referringPage=SearchResults
Audi,A4,No,$0,N/A,," Front Damage, Rear Damage, Structural Damage, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007390405/2009-audi-a4-2-0t-quattro-sedan?referringPage=SearchResults
Mazda,Axela,No,$400,"223,281",," Water Damage, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007390408/2005-mazda-axela-hatch?referringPage=SearchResults
Ford,Transit,No,$500,N/A,," Left Front Damage, Left Side Damage, Structural Damage, Selling De-Registered",N/A,3,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007390409/2007-ford-transit-12-seat-mbus-high-roof-van?referringPage=SearchResults
Toyota,Aqua,No,"$1,650",N/A,," Left Side Damage, Right Front Damage, Right Rear Damage, Vandalised - Interior, Structural Damage, Stolen & Recovered, Selling De-Registered","Automatic,",5,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000007380419/2014-toyota-aqua-hatch?referringPage=SearchResults
Mazda,Demio,Yes,$300,N/A,," Interior Damage, Left Front Damage, Vandalised - Interior, Dismantled - Interior, Stolen & Recovered, Suspension Damage, Selling Registered",N/A,5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007390415/2007-mazda-demio-hatch?referringPage=SearchResults
