Manufacturer,Model,Year,Registration Status,Price,Mileage,Keys,Damage description,Transmission,Seats,Fuel Type,Link
CLAAS,Jaguar,2005,No,$0,,0.0," Impact Heavy - Right Side, Selling De-Registered","Automatic,",,,https://manheim.co.nz/damaged-vehicles/000000000006930031/2005-claas-jaguar-harvester?referringPage=SearchResults
Holden,Commodore,2009,No,$0,"139,100",1.0," Airbags Deployed, Front Damage, Impact Heavy - Front, Airbags Deployed, Impact Light - Rear, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006940047/2009-holden-commodore-sv6-sedan-at-sedan?referringPage=SearchResults
Kawasaki,EN,2020,No,$0,"10,997",1.0," Frame Damaged, Impact Light - Left Side, Selling De-Registered",,,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006930158/2020-kawasaki-en-650-motorcycle?referringPage=SearchResults
Mazda,Demio,2013,No,$0,,1.0," Front Damage, Impact Heavy - Front, Selling De-Registered",,5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006930160/2013-mazda-demio-hatch?referringPage=SearchResults
Toyota,Vitz,2006,No,$0,"210,187",0.0," Has Key, Left Rear Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006930275/2006-toyota-vitz-hatch?referringPage=SearchResults
Harley-Davidson,Touring,2017,No,$0,,0.0, Selling De-Registered,"Automatic,",,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006920273/2017-harley-davidson-touring-18-street-glide-anv-motorcycle?referringPage=SearchResults
PATCHELL,3SH,2003,Yes,$0,,, Selling Registered,,,,https://manheim.co.nz/damaged-vehicles/000000000006620287/2003-patchell-3sh-mfea-log-trailer?referringPage=SearchResults
MCEWAN,BT201,1993,Yes,$0,,, Selling Registered,,,,https://manheim.co.nz/damaged-vehicles/000000000006620308/1993-mcewan-bt201-mfea-log-trailer-a---b-logging?referringPage=SearchResults
Mazda,Axela,2005,No,$0,,0.0," Glass Broken, Rear Damage, Impact Heavy - Rear, Impact Heavy - Right Side, Selling De-Registered",,5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006920303/2005-mazda-axela-hatch?referringPage=SearchResults
CUSTOMBUILT,Mcewan BT201,1993,Yes,$0,,, Selling Registered,,,,https://manheim.co.nz/damaged-vehicles/000000000006620310/1993-custombuilt-mcewan-bt201-log-trailer?referringPage=SearchResults
Honda,Inspire,2006,No,$0,,, Selling De-Registered,"Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006920399/2006-honda-inspire-sedan?referringPage=SearchResults
Honda,Odyssey,2005,No,$0,"168,038",1.0," Right Side Damage, Impact Heavy - Right Side, Selling De-Registered","Automatic,",7.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006940399/2005-honda-odyssey-station-wagon?referringPage=SearchResults
Nissan,Fuga,2006,No,$0,"149,351",0.0," Front Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006940407/2006-nissan-fuga-sedan?referringPage=SearchResults
Nissan,Serena,2012,No,"$2,000","201,694",, Selling De-Registered,"CVT,",8.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006900435/2012-nissan-serena-5d-station-wagon?referringPage=SearchResults
Honda,fit,2011,No,$0,"85,659",1.0," Front Damage, Left Front Damage, Left Side Damage, Right Front Damage, Right Side Damage, Impact Heavy - Front, Impact Light - Left Side, Selling De-Registered",,5.0,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000006920456/2011-honda-fit-hatch?referringPage=SearchResults
Mitsubishi,Outlander,2012,No,,,, Selling De-Registered,,7.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006910661/2012-mitsubishi-outlander-5d-station-wagon?referringPage=SearchResults
Nissan,B02L25U,1997,No,$400,,0.0," Fire Damage, Selling De-Registered",,,Electric,https://manheim.co.nz/damaged-vehicles/000000000006920687/1997-nissan-b02l25u-forklift?referringPage=SearchResults
Hyosung,GT,2005,Yes,$0,"53,715",1.0," Right Side Damage, Selling Registered","Automatic,",,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006920736/2005-hyosung-gt-650r-motorcycle?referringPage=SearchResults
Subaru,Impreza,1993,No,$0,"257,065",2.0," Left Side Damage, Impact Medium - Front, Impact Medium - Left Side, Impact Light - Rear, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006930746/1993-subaru-impreza-station-wagon?referringPage=SearchResults
Subaru,Legacy,2005,No,$0,"285,177",1.0," Impact Heavy - Front, Impact Medium - Left Side, Selling De-Registered","6spd Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006930749/2005-subaru-legacy-station-wagon?referringPage=SearchResults
Honda,fit,2015,No,$0,"168,854",0.0," Airbags Deployed, Front Damage, Selling De-Registered","5spd Automatic,",5.0,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000006930757/2015-honda-fit-hatch?referringPage=SearchResults
Kobelco,beetle SR20,2009,No,"$2,000",,0.0," Burnt Interior, Fire Damage, Fire Damage Internal, Selling De-Registered",,,,https://manheim.co.nz/damaged-vehicles/000000000006910753/2009-kobelco-beetle-sr20-excavator?referringPage=SearchResults
Nissan,Presage,2006,No,$0,"222,105",0.0," Has Key, Selling De-Registered","Automatic,",8.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006930763/2006-nissan-presage-station-wagon?referringPage=SearchResults
Lexus,UX250H,2023,No,,"2,843",1.0," Front Damage, Glass Broken, Left Side Damage, Right Side Damage, Impact Heavy - Front, Airbags Deployed, Selling De-Registered","Automatic,",5.0,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000006920773/2023-lexus-ux250h-limited-2-0ph-hd-station-wagon?referringPage=SearchResults
SEADOO,RXP,2008,No,$0,"151 HR Showing, Transmission, 3spd Manual H/L, Fuel Type, Petro",0.0," Engine Damage, Water Damage, Selling De-Registered","3spd Manual H/L, Fuel Type, Petro",,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006930782/2008-seadoo-rxp-jet-ski--pwc-?referringPage=SearchResults
Scania,R 620 LB8X4MSA,2014,No,$0,,0.0," Chassis Damage, Engine Damage, Front Damage, Rolled, Underbody Damage","Automatic,",,Diesel,https://manheim.co.nz/damaged-vehicles/000000000006930783/2014-scania-r-620-lb8x4msa-truck?referringPage=SearchResults
Scania,P 420 LB8X4MHA,2008,No,$0,,0.0," Right Side Damage, Selling De-Registered",,,Diesel,https://manheim.co.nz/damaged-vehicles/000000000006930784/2008-scania-p-420-lb8x4mha-bin-tipper-truck-gvm-32-400kg?referringPage=SearchResults
Jeep,Grand,2018,No,,,0.0," Airbags Deployed, Front Damage, Selling De-Registered","Automatic,",5.0,Diesel,https://manheim.co.nz/damaged-vehicles/000000000006930788/2018-jeep-grand-cherokee-laredo-station-wagon?referringPage=SearchResults
Caterpillar,CB434D,2006,No,"$1,600",,0.0," Engine Damage, Rolled, Selling De-Registered",Automati,,,https://manheim.co.nz/damaged-vehicles/000000000006920813/2006-caterpillar-cb434d-roller--compactor-?referringPage=SearchResults
Nissan,Navara,1999,No,$0,"305,471",1.0," Front Damage, Selling De-Registered","5spd Automatic,",5.0,Diesel,https://manheim.co.nz/damaged-vehicles/000000000006930854/1999-nissan-navara-3-2-4wd-d-cabws-ven-dual-cab-utility?referringPage=SearchResults
Peugeot,307,2007,No,$0,"274,337",1.0," Left Front Damage, Left Side Damage, Roof Damage, Impact Heavy - Entire Vehicle, Selling De-Registered","4spd Automatic,",5.0,Diesel,https://manheim.co.nz/damaged-vehicles/000000000006930894/2007-peugeot-307-hdi-2-0-5d-6sp-a-rw-hatch?referringPage=SearchResults
Mercedes-Benz,C220,2016,No,,"126,928",1.0," Left Side Damage, Impact Heavy - Entire Vehicle, Selling De-Registered","Automatic,",5.0,Diesel,https://manheim.co.nz/damaged-vehicles/000000000006930898/2016-mercedes-benz-c220-sedan?referringPage=SearchResults
Hitachi,Zaxis ZX55U-5A Digger,2018,No,"$2,000",,0.0," Rolled, Selling De-Registered","Automatic, Fuel Type, Diese",,Diesel,https://manheim.co.nz/damaged-vehicles/000000000006930988/2018-hitachi-zaxis-zx55u-5a-digger-excavator?referringPage=SearchResults
Mazda,MPV,2000,Yes,$0,,0.0," Ignition Damage, Left Front Damage, Right Front Damage, Vandalised - Interior, Impact Light - Front, Impact Light - Rear, Impact Light - Left Side, Impact Light - Right Side, Stolen & Recovered, Selling Registered","Automatic,",7.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006930989/2000-mazda-mpv-station-wagon?referringPage=SearchResults
Honda,Airwave,2006,Yes,$0,"209,232",1.0," Right Side Damage, Impact Medium - Right Side, Selling Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006940986/2006-honda-airwave-station-wagon?referringPage=SearchResults
KTM,790,2020,No,$0,,0.0," Stolen & Recovered, Selling De-Registered",,,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006921066/2020-ktm-790-duke-motorcycle?referringPage=SearchResults
Nissan,Cube,2006,Yes,$0,,0.0," Engine Damage, Selling Registered","5spd Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006921072/2006-nissan-cube-r-x-station-wagon?referringPage=SearchResults
Citroen,C4 Grand Picasso,2014,No,$0,"191,023",1.0," Front Damage, Impact Medium - Front, Impact Light - Left Side, Impact Light - Right Side, Selling De-Registered","Automatic,",7.0,Diesel,https://manheim.co.nz/damaged-vehicles/000000000006931132/2014-citroen-c4-grand-picasso-seduction-2-0d-6at--hatch?referringPage=SearchResults
Honda,Jazz,2023,No,,"14,196",1.0," Chassis Damage, Left Front Damage, Impact Medium - Front, Impact Light - Left Side, Impact Light - Right Side, Selling De-Registered","Automatic,",5.0,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000006931134/2023-honda-jazz-e-hev-luxe-1-5ph-e--hatch?referringPage=SearchResults
Toyota,RAV4,2013,No,,"171,564",0.0," Front Damage, Left Side Damage, Rear Damage, Suspension Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006901144/2013-toyota-rav4-gx-2-0p-suv-cvt-station-wagon?referringPage=SearchResults
Nissan,Skyline,2012,No,,"108,100",, Selling De-Registered,"5spd Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006911176/2012-nissan-skyline-250gt-4d-sedan?referringPage=SearchResults
Honda,Accord,2009,No,"$1,500","138,928",, Selling De-Registered,"Tiptronic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006911202/2009-honda-accord-5d-station-wagon?referringPage=SearchResults
Audi,A6,2009,No,"$1,000","168,245",, Selling De-Registered,"3spd Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006911203/2009-audi-a6-2-8-quattro-4d-sedan?referringPage=SearchResults
Audi,A3,2008,No,,,," Dismantled - Interior, Selling De-Registered",,5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006911223/2008-audi-a3-5d-station-wagon?referringPage=SearchResults
Toyota,Vitz,2002,No,$0,"256,269",1.0," Roof Damage, Right Front Damage, Right Side Damage, Impact Heavy - Front, Impact Heavy - Roof, Impact Medium - Right Side, Impact Light - Rear, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006931232/2002-toyota-vitz-rs-hatch?referringPage=SearchResults
Peugeot,307,2005,No,$0,"118,784",1.0," Right Front Damage, Impact Medium - Front, Impact Medium - Right Side, Suspension Damage, Selling De-Registered","4spd Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006931237/2005-peugeot-307-xsp-2-0-5dr-4spd-a-hatch?referringPage=SearchResults
Mitsubishi,Colt,2005,Yes,$0,"217,508",0.0," Interior Damage, Vandalised - Interior, Stolen & Recovered, Selling Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006931260/2005-mitsubishi-colt-1-5p-5dr-hatch-hatch?referringPage=SearchResults
Nissan,March,2004,Yes,$0,"253,046",1.0," Front Damage, Selling Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006931361/2004-nissan-march-hatch?referringPage=SearchResults
Nissan,Sentra,1998,Yes,$0,"72,339",1.0," Left Side Damage, Impact Light - Left Side, Selling Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006921431/1998-nissan-sentra-1-6-auto-hatch-hatch?referringPage=SearchResults
Nissan,Atlas,2003,No,"$1,200",,1.0," Impact Heavy - Front, Impact Medium - Right Side, Impact Light - Left Side, Underbody Damage, Selling De-Registered","5spd Manual,",6.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006921439/2003-nissan-atlas-dual-cab-tray?referringPage=SearchResults
Ford,Territory,2009,No,$0,,1.0," Right Rear Damage, Impact Heavy - Right Side, Impact Light - Rear, Selling De-Registered","Automatic,",7.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006931460/2009-ford-territory-sy-territory-tx-rwd-station-wagon?referringPage=SearchResults
Mitsubishi,Pajero Sport,2022,No,,,," Rolled, Impact Heavy - Entire Vehicle, Selling De-Registered","Automatic,",7.0,Diesel,https://manheim.co.nz/damaged-vehicles/000000000006921491/2022-mitsubishi-pajero-sport-vrx-2-4d-4wd-8at-station-wagon?referringPage=SearchResults
Indian,Challenger,2020,No,$0,,0.0," Front Damage, Left Side Damage, Impact Heavy - Right Side, Selling De-Registered",,,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006891504/2020-indian-challenger-darkhorse-motorcycle?referringPage=SearchResults
Daihatsu,Materia,2009,No,$0,,0.0," Right Front Damage, Impact Heavy - Front, Dismantled - Interior, Selling De-Registered","4spd Manual,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006931549/2009-daihatsu-materia-1-5p-hatch5-5m-hatch?referringPage=SearchResults
Honda,Odyssey,2006,No,$0,,0.0," Front Damage, Impact Heavy - Front, Impact Heavy - Left Side, Airbags Deployed, Selling De-Registered","Automatic,",7.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006931558/2006-honda-odyssey-vti-7st-2-4-5dr-5a-station-wagon?referringPage=SearchResults
Toyota,Hilux,2014,No,,"225,401",1.0," Front Damage, Impact Heavy - Front, Selling De-Registered","5spd Manual,",5.0,Diesel,https://manheim.co.nz/damaged-vehicles/000000000006921608/2014-toyota-hilux-2wd-3-0td-dc-ute-5m-dual-cab-chassis?referringPage=SearchResults
Mazda,Axela,2008,No,$0,"147,624",2.0," Left Rear Damage, Rear Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006891748/2008-mazda-axela-sport-hatch?referringPage=SearchResults
Honda,fit,2005,No,$0,"199,919",2.0," Left Rear Damage, Impact Heavy - Rear, Impact Medium - Left Side, Impact Light - Right Side, Selling De-Registered","4spd Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006931881/2005-honda-fit-1300-hatch?referringPage=SearchResults
Nissan,Bluebird,1993,No,$0,"157,813",0.0," Interior Damage, Left Rear Damage, Vandalised - Entire Vehicle, Stolen & Recovered, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006931883/1993-nissan-bluebird-arx-sedan?referringPage=SearchResults
