Manufacturer,Model,Registration Status,Price,Mileage,Keys,Damage description,Transmission,Seats,Fuel Type,Link
Lexus,CT200H,No,$0,N/A,," Front Damage, Rear Damage, Right Side Damage, Underbody Damage, Structural Damage, Selling De-Registered","Automatic,",5,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000007360002/2014-lexus-ct200h-hatch?referringPage=SearchResults
Audi,A5,No,"$1,300","85,340",," Right Side Damage, Structural Damage, Selling De-Registered",N/A,4,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007340039/2010-audi-a5-quattro-cabriolet?referringPage=SearchResults
Mazda,CX-9,No,N/A,"88,341",," Right Front Damage, Structural Damage, Selling De-Registered",N/A,7,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007380045/2023-mazda-cx-9-ltd-2-5pt-4wd-6at-station-wagon?referringPage=SearchResults
Toyota,RAV4,No,"$2,550","219,443",," Front Damage, Structural Damage, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007360040/2014-toyota-rav4-gxl-2-0p-suv-cvt-station-wagon?referringPage=SearchResults
Mitsubishi,Outlander,No,$800,"116,260",," Front Damage, Left Front Damage, Right Front Damage, Airbags Deployed, Structural Damage, Selling De-Registered","Automatic,",5,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000007360063/2013-mitsubishi-outlander-phev-station-wagon?referringPage=SearchResults
Holden,Captiva,Yes,$700,"225,878",, Selling Registered,"Automatic,",7,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007360069/2011-holden-captiva-7-lx-awd-v6-at-station-wagon?referringPage=SearchResults
Suzuki,Solio,Yes,"$1,850","11,660",, Selling Registered,"Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007370071/2012-suzuki-solio-hatch?referringPage=SearchResults
Nissan,Dualis,No,"$1,300",N/A,," Front Damage, Rear Damage, Underbody Damage, Structural Damage, Selling De-Registered","CVT,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007370072/2007-nissan-dualis-station-wagon?referringPage=SearchResults
Mazda,Premacy,Yes,$850,"188,592",, Selling Registered,"Automatic,",7,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007370073/2005-mazda-premacy-station-wagon?referringPage=SearchResults
Nissan,Tiida,Yes,"$2,100","102,173",, Selling Registered,"Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007370075/2008-nissan-tiida-hatch?referringPage=SearchResults
Nissan,Dualis,Yes,"$2,050","121,859",, Selling Registered,"CVT,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007370076/2008-nissan-dualis-station-wagon?referringPage=SearchResults
BMW,325i,Yes,"$1,500","126,415",, Selling Registered,"5spd Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007370077/2009-bmw-325i-sedan?referringPage=SearchResults
Toyota,Vitz,Yes,$0,"175,882",," Interior Damage, Left Side Damage, Stolen & Recovered, Selling Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007360089/2005-toyota-vitz-hatch?referringPage=SearchResults
Mitsubishi,Galant,No,$200,"135,691",," Front Damage, Glass Broken, Left Front Damage, Structural Damage, Selling De-Registered","5spd Manual,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007360106/2006-mitsubishi-galant-2-0-sedan-m-sedan?referringPage=SearchResults
Chrysler,300C,No,"$1,000","152,640",, Selling De-Registered,"Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007340141/2008-chrysler-300c-sedan?referringPage=SearchResults
Nissan,Skyline,No,$750,N/A,," Vandalised - Entire Vehicle, Structural Damage, Selling De-Registered",N/A,5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007340181/2011-nissan-skyline-250gt-sedan?referringPage=SearchResults
Honda,Shuttle,No,$0,"148,195",," Right Rear Damage, Structural Damage, Selling De-Registered","Automatic,",5,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000007360193/2016-honda-shuttle-station-wagon?referringPage=SearchResults
Lexus,IS250,No,$700,N/A,, Selling De-Registered,"6spd Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007360195/2008-lexus-is250-cabriolet?referringPage=SearchResults
Mitsubishi,Delica,Yes,"$1,300","233,603",," Dismantled - Engine, Selling Registered","Automatic,",8,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007380244/2007-mitsubishi-delica-station-wagon?referringPage=SearchResults
BYD,Atto 3,No,"$3,700","45,307",," Front Damage, Structural Damage, Selling De-Registered","Automatic, Drive Type, Front Wheel Drive, Fuel Type, Electri",5,Electric,https://manheim.co.nz/damaged-vehicles/000000000007370273/2023-byd-atto-3-standard-range-50kw-station-wagon?referringPage=SearchResults
Toyota,Prius,No,$750,N/A,," Front Damage, Structural Damage, Selling De-Registered","Automatic,",5,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000007360290/2013-toyota-prius-hatch?referringPage=SearchResults
Toyota,Aqua,No,"$1,650",N/A,," Left Side Damage, Right Front Damage, Right Side Damage, Structural Damage, Suspension Damage, Selling De-Registered","Automatic,",5,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000007360304/2018-toyota-aqua-hatch?referringPage=SearchResults
LDV,V80,No,$650,"200,043",," Front Damage, Structural Damage, Selling De-Registered","5spd Manual,",3,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007350321/2014-ldv-v80-lwbhr-2-5d-5mt-lv-5-high-roof-van?referringPage=SearchResults
Peugeot,307,No,$400,"219,156",," Interior Damage, Water Damage, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007360347/2007-peugeot-307-xsp-2-0-5dr-4spd-a-hatch?referringPage=SearchResults
Mitsubishi,Lancer,No,$0,N/A,," Left Rear Damage, Rear Damage, Structural Damage, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007350412/2015-mitsubishi-lancer-gsr-2-0p-cvt-sl-4dr-sedan?referringPage=SearchResults
Mazda,Axela,No,$0,N/A,," Front Damage, Structural Damage, Selling De-Registered","5spd Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007350419/2014-mazda-axela-sedan?referringPage=SearchResults
Hyundai,Ioniq,No,"$2,550",N/A,," Front Damage, Airbags Deployed, Structural Damage, Selling De-Registered","Automatic,",5,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000007370495/2022-hyundai-ioniq-hybrid-1-6ph-6am-hatch?referringPage=SearchResults
Hyundai,Ioniq,No,"$2,550",N/A,," Front Damage, Left Side Damage, Airbags Deployed, Structural Damage, Selling De-Registered","Automatic, Fuel Type, Electri",5,Electric,https://manheim.co.nz/damaged-vehicles/000000000007370498/2020-hyundai-ioniq-100kw-ev-100kw-ev-hatch?referringPage=SearchResults
