Manufacturer,Model,Year,Registration Status,Price,Mileage,Keys,Damage description,Transmission,Seats,Fuel Type,Link
Holden,Captiva,2014,No,$550,"152,289",1.0," Front Damage, Left Front Damage, Right Front Damage, Selling De-Registered","5spd Automatic,",7.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007220037/2014-holden-captiva-7-lx-awd-3-0-v6-at-station-wagon?referringPage=SearchResults
Nissan,Elgrand,2012,No,"$1,500",,0.0," Fire Damage, Fire - Interior, Stolen & Recovered, Selling De-Registered","Automatic,",8.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007220044/2012-nissan-elgrand-station-wagon?referringPage=SearchResults
Toyota,Aqua,2014,No,$700,,0.0," Front Damage, Airbags Deployed, Structural Damage, Selling De-Registered","Automatic,",5.0,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000007220045/2014-toyota-aqua-hatch?referringPage=SearchResults
FELLER,M 310 Fz-kc,2013,No,$736,,0.0," Front Damage, Structural Damage, Suspension Damage",,,,https://manheim.co.nz/damaged-vehicles/000000000007220049/2013-feller-m-310-fz-kc-mower?referringPage=SearchResults
Toyota,Porte,2013,No,$950,"86,530",2.0," Right Side Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007230051/2013-toyota-porte-hatch?referringPage=SearchResults
Mitsubishi,Airtrek,2005,No,$0,"254,756",1.0," Front Damage, Structural Damage, Suspension Damage, Selling De-Registered","4spd Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007230054/2005-mitsubishi-airtrek-2-4p-awd-ls-wagon-a-station-wagon?referringPage=SearchResults
Toyota,Auris,2010,No,"$1,550","63,105",1.0," Front Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007230055/2010-toyota-auris-hatch?referringPage=SearchResults
Nissan,Skyline,2008,No,"$1,250","166,209",1.0," Front Damage, Structural Damage, Selling De-Registered","Automatic,",4.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007230058/2008-nissan-skyline-sedan?referringPage=SearchResults
Nissan,Teana,2005,No,$600,"128,718",1.0," Right Rear Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007230060/2005-nissan-teana-sedan?referringPage=SearchResults
BEL,Cable Drum Carrier,2003,No,$0,,,,,,,https://manheim.co.nz/damaged-vehicles/000000000007230089/2003-bel-cable-drum-carrier-trailer-gvm-6-000kg?referringPage=SearchResults
Mazda,Demio,2009,No,$0,"187,759",0.0," Glass Broken, Interior Damage, Right Side Damage, Structural Damage, Stolen & Recovered, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007220083/2009-mazda-demio-hatch?referringPage=SearchResults
ENGINEERED,Electric Screen,N/A,No,$0,,, Non Reg Item,,,Electric,https://manheim.co.nz/damaged-vehicles/000000000007230104/engineered-electric-screen-trailed-screen?referringPage=SearchResults
Toyota,RAV4,1995,Yes,$900,"219,884",1.0," Left Side Damage, Selling Registered","Automatic,",4.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007230111/1995-toyota-rav4-j-station-wagon?referringPage=SearchResults
Nissan,Qashqai,2017,No,,"121,766",1.0," Front Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007230112/2017-nissan-qashqai-st-2-0p-cvt-hatch?referringPage=SearchResults
Kia,Sorento R,2011,No,"$2,000","168,091",1.0," Rear Damage, Structural Damage, Selling De-Registered","Automatic,",7.0,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007230120/2011-kia-sorento-r-2-2-diesel-auto-ltd-station-wagon?referringPage=SearchResults
MORBARK,M18R,2019,No,"$4,050",,0.0," Fire Damage, Fire - Entire Vehicle, Fire - Engine, Structural Damage, Selling De-Registered","H/L, Drive Type, Four Wheel Driv",,,https://manheim.co.nz/damaged-vehicles/000000000007190124/2019-morbark-m18r-chipper?referringPage=SearchResults
Nissan,Atlas H41,1992,No,"$3,680",,," Structural Damage, Selling De-Registered","Manual,",,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007230130/1992-nissan-atlas-h41-hiab-flat-deck-hiab-gvm-5-000kg?referringPage=SearchResults
HOOPER,Tandem Offset,N/A,No,$0,,, Non Reg Item,,,,https://manheim.co.nz/damaged-vehicles/000000000007230135/hooper-tandem-offset-8-aside-discs?referringPage=SearchResults
Mitsubishi,Outlander,2015,No,$850,,0.0," Right Side Damage, Structural Damage, Selling De-Registered","Automatic,",7.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007210145/2015-mitsubishi-outlander-xls-station-wagon?referringPage=SearchResults
MERLO,60.10,2012,No,$0,"5,400 HR Showing, Transmission, Automatic, Engine, 4 Cyl 4.4L, Fuel Type, Diese",,,"Automatic,",,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007230157/2012-merlo-60-10-telehandler?referringPage=SearchResults
