Manufacturer,Model,Year,Registration Status,Price,Mileage,Keys,Damage description,Transmission,Seats,Fuel Type,Link
Mazda,Verisa,2005,No,$150,1,0.0," Rolled, Impact Heavy - Front, Impact Heavy - Left Side, Impact Heavy - Right Side, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006600001/2005-mazda-verisa-hatch?referringPage=SearchResults
Suzuki,Swift,2018,No,"$1,800","69,654",1.0," Rear Damage, Right Front Damage, Impact Heavy - Rear, Impact Medium - Front, Impact Light - Right Side, Selling De-Registered","CVT,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006640001/2018-suzuki-swift-glc-1-2p-cvt-hatch?referringPage=SearchResults
Mazda,Atenza,2007,No,$0,"175,824",1.0," Rear Damage, Right Side Damage, Impact Medium - Rear, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006700005/2007-mazda-atenza-sports-sedan?referringPage=SearchResults
Honda,NVS,2012,No,$0,"6,937",0.0," Front Damage, Ignition Damage, Impact Heavy - Front, Vandalised - Interior, Selling De-Registered","Automatic,",,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006700023/2012-honda-nvs-50-motorcycle?referringPage=SearchResults
Nissan,Bluebird,1997,No,$150,"195,197",0.0," Impact Medium - Right Side, Stolen & Recovered, Selling De-Registered","4spd Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006600024/1997-nissan-bluebird-sedan?referringPage=SearchResults
Yamaha,MTT,2017,No,$0,"28,954",0.0," Water Damage, Selling De-Registered",,,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006670028/2017-yamaha-mtt-660lah-motorcycle?referringPage=SearchResults
Mitsubishi,Colt,2004,No,$0,"165,795",0.0," Right Front Damage, Right Side Damage, Selling De-Registered","5spd Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006700032/2004-mitsubishi-colt-plus-hatch?referringPage=SearchResults
Toyota,Wish,2005,Yes,$0,"209,031",1.0," Stolen & Recovered, Selling Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006700043/2005-toyota-wish-station-wagon?referringPage=SearchResults
Mercedes-Benz,ML,2007,No,,"235,232",," Underbody Damage, Selling De-Registered",,5.0,,https://manheim.co.nz/damaged-vehicles/000000000006680042/2007-mercedes-benz-ml-320cdi-4d-station-wagon?referringPage=SearchResults
Holden,Cruze,2013,No,$200,"166,126",0.0," Water Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006680044/2013-holden-cruze-cdx-wgn-1-8-at-station-wagon?referringPage=SearchResults
Suzuki,Swift,2015,No,"$1,250","77,664",1.0," Front Damage, Rear Damage, Impact Heavy - Rear, Selling De-Registered","CVT,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006640041/2015-suzuki-swift-sport-1-6p-cvt-ha-5-hatch?referringPage=SearchResults
Mazda,Demio,1997,No,$150,"82,043",1.0," Interior Damage, Water Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006680050/1997-mazda-demio-hatchback-5-dr-1-5-hatch?referringPage=SearchResults
Nissan,Pulsar,1999,No,$100,"345,086",1.0," Right Front Damage, Impact Medium - Right Side, Impact Light - Front, Impact Light - Left Side, Selling De-Registered","4spd Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006700060/1999-nissan-pulsar-1-6-lx-4dr-4a-p-sedan?referringPage=SearchResults
Isuzu,D-max,2018,No,"$1,800","213,075",1.0," Airbags Deployed, Front Damage, Roof Damage, Impact Heavy - Front, Impact Heavy - Roof, Airbags Deployed, Selling De-Registered","Manual,",5.0,Diesel,https://manheim.co.nz/damaged-vehicles/000000000006680076/2018-isuzu-d-max-lx-dc-3-0d-4wd-6mt-dual-cab-utility?referringPage=SearchResults
