Manufacturer,Model,Year,Registration Status,Price,Mileage,Keys,Damage description,Transmission,Seats,Fuel Type,Link
Toyota,Corolla,2006,Yes,$0,"294,893",0.0," Glass Broken, Ignition Damage, Left Side Damage, Malicious/Vandalised, Right Front Damage, Vandalised - Interior, Selling Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007080002/2006-toyota-corolla-1-8p-gl-hatch5-4a-hatch?referringPage=SearchResults
Subaru,Forester,2010,No,$0,"124,473",1.0," Left Side Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007080031/2010-subaru-forester-station-wagon?referringPage=SearchResults
Toyota,Corolla,2021,No,,"66,124",," Right Front Damage, Right Rear Damage, Right Side Damage, Airbags Deployed, Selling De-Registered","10spd CVT,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007070083/2021-toyota-corolla-gx-2-0p-10cvt-hatch?referringPage=SearchResults
Mitsubishi,ASX,2022,No,,"69,426",," Left Front Damage, Selling De-Registered","CVT,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007070086/2022-mitsubishi-asx-ls-2-0p-cvt-station-wagon?referringPage=SearchResults
Volkswagen,Tiguan,2014,No,$0,"108,275",1.0," Chassis Damage, Left Front Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007080098/2014-volkswagen-tiguan-tsi132kw-2-0p4wd7a--hatch?referringPage=SearchResults
Mitsubishi,Delica,2007,Yes,,,," No Keys, Selling Registered","4spd Automatic,",8.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007060093/2007-mitsubishi-delica-multi-purpose-vehicle?referringPage=SearchResults
Subaru,Impreza,2008,Yes,,"138,536",, Selling Registered,"Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007060097/2008-subaru-impreza-4d-hatch?referringPage=SearchResults
Nissan,Skyline,2007,Yes,$0,,, Selling Registered,"Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007060098/2007-nissan-skyline-250gt-sedan?referringPage=SearchResults
Suzuki,Swift,2008,No,$0,,0.0," Airbags Deployed, Left Front Damage, Right Side Damage, Airbags Deployed, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007080107/2008-suzuki-swift-hatch?referringPage=SearchResults
Ford,Ranger,2011,No,,,0.0," Has Key, Salt Water Damage, Selling De-Registered","Manual,",5.0,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007080108/2011-ford-ranger-double-cab-utility?referringPage=SearchResults
Toyota,Hilux,2005,No,$0,,0.0," Front Damage, No Keys, Roof Damage, Rolled, Structural Damage, Selling De-Registered","Automatic,",5.0,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007080110/2005-toyota-hilux-3-0td-4wd-sr5-dcu-5-utility?referringPage=SearchResults
Nissan,Elgrand,2002,No,$0,,0.0," Engine Damage, Fire Damage Engine, Fire Damage Internal, Glass Broken, Interior Damage, Has Key, Fire - Engine, Selling De-Registered","Automatic,",8.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007080120/2002-nissan-elgrand-station-wagon?referringPage=SearchResults
Nissan,March,2004,No,$0,"116,645",1.0," Engine Damage, Front Damage, Airbags Deployed, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007080133/2004-nissan-march-hatch?referringPage=SearchResults
Hyundai,I30,2010,No,$0,"177,607",1.0," Right Side Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007080145/2010-hyundai-i30-wagon-1-6-crdi-elit-station-wagon?referringPage=SearchResults
Mazda,MPV,2005,No,$0,"256,763",1.0," Right Side Damage, Structural Damage, Selling De-Registered","Automatic,",7.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007080148/2005-mazda-mpv-station-wagon?referringPage=SearchResults
Toyota,Aqua,2012,No,$0,,1.0," Right Front Damage, Structural Damage, Selling De-Registered","2spd Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007070181/2012-toyota-aqua-hatch?referringPage=SearchResults
Toyota,Hilux,2023,No,,,1.0," Right Side Damage, Airbags Deployed, Structural Damage, Selling De-Registered","Automatic,",5.0,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007060261/2023-toyota-hilux-sr5-td-dc-2-8dt-utility?referringPage=SearchResults
Volkswagen,Beetle,2005,Yes,$0,"114,986",1.0," Engine Damage, Underbody Damage, Transmission Failure, Selling Registered","6spd Automatic,",4.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007080302/2005-volkswagen-beetle-hatch?referringPage=SearchResults
Toyota,Vanguard,2008,Yes,,,0.0," Front Damage, Left Side Damage, Selling Registered","Automatic,",7.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007080328/2008-toyota-vanguard-station-wagon?referringPage=SearchResults
Nissan,X-trail,2021,No,,"39,694",1.0," Fresh Water Damage, Structural Damage, Water Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007010357/2021-nissan-x-trail-st-l-2-5p-6cvt-sw-5-station-wagon?referringPage=SearchResults
BMW,116i,2006,No,$0,,0.0," Airbags Deployed, Left Side Damage, Airbags Deployed, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007080372/2006-bmw-116i-touring?referringPage=SearchResults
Ford,Kuga,2013,Yes,,"111,200",, Selling Registered,"Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007060401/2013-ford-kuga-titanium-5d-station-wagon?referringPage=SearchResults
Jeep,Grand Cherokee,2015,Yes,,"232,485",," No Major Panel Dmg, Selling Registered","8spd Automatic,",5.0,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007040405/2015-jeep-grand-cherokee-limited-3-0d4wd8a-s-station-wagon?referringPage=SearchResults
Subaru,Impreza,2004,Yes,$0,"196,419",0.0," Ignition Damage, Vandalised - Interior, Stolen & Recovered, Selling Registered","5spd Manual,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007080415/2004-subaru-impreza-1-5-i-hatch?referringPage=SearchResults
Mitsubishi,Lancer,2003,No,$0,,0.0," Fire - Entire Vehicle, Structural Damage, Stolen & Recovered, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007080550/2003-mitsubishi-lancer-1-8-glxi-wagon-m-station-wagon?referringPage=SearchResults
Mazda,MAZDA6,2011,No,$0,"247,313",1.0," Engine Damage, Front Damage, Left Front Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007070565/2011-mazda-mazda6-sedan-gsx-2-5-5at-sedan?referringPage=SearchResults
Ford,Ranger,2014,Yes,,,," Front Damage, Left Front Damage, Right Side Damage, Selling Registered","6spd Automatic,",5.0,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007080571/2014-ford-ranger-3-2td-xlt-dc-w-s-4x-station-wagon?referringPage=SearchResults
Mazda,Familia,2000,Yes,$0,,0.0," Glass Broken, Ignition Damage, Left Side Damage, Right Side Damage, Vandalised - Interior, Stolen & Recovered, Selling Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007080572/2000-mazda-familia-sport20-hatch?referringPage=SearchResults
Toyota,Hilux,2013,No,,,0.0," Front Damage, Rear Damage, Right Side Damage, Airbags Deployed, Structural Damage, Selling De-Registered","Manual,",5.0,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007070590/2013-toyota-hilux-2wd-3-0td-dc-ute-5m-dual-cab-chassis?referringPage=SearchResults
Toyota,Hiace,2009,No,,"324,261",1.0," Front Damage, Glass Broken, Rear Damage, Structural Damage, Selling De-Registered","Manual,",3.0,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007070596/2009-toyota-hiace-van?referringPage=SearchResults
Toyota,Markx,2005,No,$0,"105,829",0.0," Left Side Damage, Right Side Damage, Vandalised - Interior, Structural Damage, Stolen & Recovered, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007070597/2005-toyota-markx-sedan?referringPage=SearchResults
Mazda,CX-5,2014,Yes,,"163,304",, Selling Registered,"Automatic,",5.0,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007070675/2014-mazda-cx-5-5d-station-wagon?referringPage=SearchResults
Toyota,Auris,2007,No,$0,"269,103",0.0," Front Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007070729/2007-toyota-auris-hatch?referringPage=SearchResults
NEW Holland,6030 Elite,2013,No,$0,,0.0," Engine Damage, Rear Damage, Water Damage, Selling De-Registered","Manual, Fuel Type, Diese",,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007060743/2013-new-holland-6030-elite-tractor?referringPage=SearchResults
Mercedes-Benz,CLA,2021,Yes,,"37,990",, Selling Registered,"7spd Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007060754/2021-mercedes-benz-cla-200-1-3p-7at-4d-sedan?referringPage=SearchResults
Mazda,BT-50,2013,No,,"385,567",0.0," Front Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007070785/2013-mazda-bt-50-4wd-glx-d-c-w-s-6at-dual-cab-utility?referringPage=SearchResults
Mazda,Axela,2009,No,$0,"298,259",1.0," Front Damage, Left Front Damage, Right Front Damage, Structural Damage, Selling De-Registered","5spd Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007040792/2009-mazda-axela-station-wagon?referringPage=SearchResults
Toyota,Hilux,2010,No,,,0.0," Engine Damage, Glass Broken, Roof Damage, Right Side Damage, Structural Damage, Under Body Damage, Selling De-Registered","Manual,",5.0,Diesel,https://manheim.co.nz/damaged-vehicles/000000000006980856/2010-toyota-hilux-utility?referringPage=SearchResults
Toyota,Funcargo,2000,No,$0,,0.0," Front Damage, Left Side Damage, Rear Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007080879/2000-toyota-funcargo-station-wagon?referringPage=SearchResults
Toyota,Auris,2010,No,$0,"144,611",1.0," Front Damage, Structural Damage, Selling De-Registered","5spd Manual,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007080884/2010-toyota-auris-hatch?referringPage=SearchResults
Ford,KA,2003,No,$0,"84,628",1.0," Front Damage, Structural Damage, Selling De-Registered","Automatic,",4.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007080885/2003-ford-ka-1-3-3-dr-m-hatch?referringPage=SearchResults
Mazda,Verisa,2008,Yes,,"172,219",, Selling Registered,"4spd Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007070882/2008-mazda-verisa-5d-hatch?referringPage=SearchResults
Nissan,March,2015,No,$0,"128,056",0.0," Front Damage, Left Side Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007080905/2015-nissan-march-hatch?referringPage=SearchResults
Nissan,Lafesta,2005,No,$0,"152,110",1.0," Rear Damage, Structural Damage, Selling De-Registered","Automatic,",7.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007080906/2005-nissan-lafesta-station-wagon?referringPage=SearchResults
Toyota,Hiace,2015,No,,"161,846",1.0," Front Damage, Airbags Deployed, Structural Damage, Selling De-Registered","Automatic,",2.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007080910/2015-toyota-hiace-zl-2-7p-6at-lv-5dr--van?referringPage=SearchResults
Toyota,Prius,2011,No,$0,"341,837",1.0," Left Rear Damage, Rear Damage, Right Front Damage, Right Rear Damage, Right Side Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000007080918/2011-toyota-prius-hatch?referringPage=SearchResults
Hyundai,Getz,2008,No,$0,"62,581",0.0," Glass Broken, Left Front Damage, Left Side Damage, Structural Damage, Selling De-Registered","4spd Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007080926/2008-hyundai-getz-hatch?referringPage=SearchResults
Toyota,Aqua,2015,Yes,,,0.0," Ignition Damage, Vandalised - Interior, Stolen & Recovered, Selling Registered","Automatic,",5.0,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000007080933/2015-toyota-aqua-hatch?referringPage=SearchResults
Audi,A4,2009,No,$0,,0.0," Front Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007080938/2009-audi-a4-station-wagon?referringPage=SearchResults
Honda,fit,2010,No,$0,"161,634",0.0," Front Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007080979/2010-honda-fit-rs-hatch?referringPage=SearchResults
Mazda,Demio,2012,Yes,$0,,0.0," Engine Damage, Interior Damage, Ignition Damage, Left Side Damage, Vandalised - Interior, Stolen & Recovered, Suspension Damage, Selling Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007081018/2012-mazda-demio-hatch?referringPage=SearchResults
Subaru,Legacy,2010,No,$0,"188,645",1.0," Right Rear Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007081037/2010-subaru-legacy-gt-spec-b-5at-sed-sedan?referringPage=SearchResults
Nissan,Pulsar,2005,No,$0,"185,505",1.0," Front Damage, Structural Damage, Selling De-Registered","5spd Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007081039/2005-nissan-pulsar-1-8-hatch-auto-hatch?referringPage=SearchResults
Toyota,Allex,2003,Yes,$0,,0.0," Front Damage, Left Front Damage, Right Front Damage, Selling Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007081055/2003-toyota-allex-hatch?referringPage=SearchResults
Honda,Inspire,2007,No,$0,"135,960",1.0," Right Front Damage, Structural Damage, Suspension Damage, Selling De-Registered","3spd Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007081100/2007-honda-inspire-sedan?referringPage=SearchResults
