Manufacturer,Model,Year,Registration Status,Price,Mileage,Keys,Damage description,Transmission,Seats,Fuel Type,Link
Holden,Captiva,2008,Yes,$500,"180,720",," Hail Dmg, Selling Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007320001/2008-holden-captiva-maxx-3-2l-v6-auto-station-wagon?referringPage=SearchResults
Mazda,MPV,2006,Yes,$600,,," Front Damage, Stolen & Recovered, Selling Registered","Automatic,",8.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007320018/2006-mazda-mpv-station-wagon?referringPage=SearchResults
Ford,Ranger,2011,No,,,," Front Damage, Airbags Deployed, Structural Damage, Selling De-Registered","Manual,",5.0,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007320023/2011-ford-ranger-3-2td-xlt-dc-w-s-4x-utility?referringPage=SearchResults
Mitsubishi,Triton,2016,No,,"204,721",," Left Side Damage, Rear Damage, Right Side Damage, Structural Damage, Selling De-Registered","5spd Automatic,",5.0,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007320025/2016-mitsubishi-triton-d-cab-glxr-2-4d-5at-utility?referringPage=SearchResults
Suzuki,Swift,2016,No,$500,"84,021",," Front Damage, Rear Damage, Structural Damage, Selling De-Registered","4spd Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007320027/2016-suzuki-swift-glab-1-4p-4at-ha-5d-hatch?referringPage=SearchResults
Mazda,Axela,2004,No,$500,"208,883",," Left Rear Damage, Rear Damage, Right Rear Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007320028/2004-mazda-axela-sport-hatch?referringPage=SearchResults
Honda,fit,2004,No,$600,"133,000",," Left Side Damage, Rear Damage, Right Side Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007320031/2004-honda-fit-hatch?referringPage=SearchResults
Mazda,CX-5,2015,No,,,," Front Damage, Left Front Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007320037/2015-mazda-cx-5-gsx-dsl-2-2d-4wd-6a-station-wagon?referringPage=SearchResults
Mazda,CX-5,2015,No,,,," Rear Damage, Right Side Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007320039/2015-mazda-cx-5-gsxptr-2-0p-6at-sw--station-wagon?referringPage=SearchResults
Honda,fit,2012,No,$500,,," Airbags Deployed, Front Damage, Airbags Deployed, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007320040/2012-honda-fit-shuttle-station-wagon?referringPage=SearchResults
