Manufacturer,Model,Year,Registration Status,Price,Mileage,Keys,Damage description,Transmission,Seats,Fuel Type,Link
Nissan,Elgrand,2012,Yes,,"176,056",2.0," Left Side Damage, Selling Registered","Automatic,",7.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007220043/2012-nissan-elgrand-station-wagon?referringPage=SearchResults
Nissan,Elgrand,2012,No,$0,,0.0," Fire Damage, Fire - Interior, Stolen & Recovered, Selling De-Registered","Automatic,",8.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007220044/2012-nissan-elgrand-station-wagon?referringPage=SearchResults
Toyota,Aqua,2014,No,$0,,0.0," Front Damage, Airbags Deployed, Structural Damage, Selling De-Registered","Automatic,",5.0,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000007220045/2014-toyota-aqua-hatch?referringPage=SearchResults
FELLER,M 310 Fz-kc,2013,No,$736,,0.0," Front Damage, Structural Damage, Suspension Damage",,,,https://manheim.co.nz/damaged-vehicles/000000000007220049/2013-feller-m-310-fz-kc-mower?referringPage=SearchResults
Hyundai,Sonata,2007,No,$600,,1.0," Front Damage, Airbags Deployed, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007220050/2007-hyundai-sonata-2-4p-a4-4d-sedan-sedan?referringPage=SearchResults
Ford,Mondeo,2002,No,$400,"202,904",1.0," Front Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007230053/2002-ford-mondeo-zetec-2-0-aut-hatch?referringPage=SearchResults
Toyota,Auris,2010,No,$0,"63,105",1.0," Front Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007230055/2010-toyota-auris-hatch?referringPage=SearchResults
BEL,Cable Drum Carrier,2003,No,$0,,,,,,,https://manheim.co.nz/damaged-vehicles/000000000007230089/2003-bel-cable-drum-carrier-trailer-gvm-6-000kg?referringPage=SearchResults
Mazda,Demio,2009,No,$500,"187,759",0.0," Glass Broken, Interior Damage, Right Side Damage, Structural Damage, Stolen & Recovered, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007220083/2009-mazda-demio-hatch?referringPage=SearchResults
Peugeot,307,2004,No,$400,"200,204",0.0," Left Side Damage, Structural Damage, Selling De-Registered","4spd Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007220086/2004-peugeot-307-xsp-2-0-5dr-5spd-m-hatch?referringPage=SearchResults
ENGINEERED,Electric Screen,N/A,No,$0,,, Non Reg Item,,,Electric,https://manheim.co.nz/damaged-vehicles/000000000007230104/engineered-electric-screen-trailed-screen?referringPage=SearchResults
MORBARK,M18R,2019,No,"$4,000",,0.0," Fire Damage, Fire - Entire Vehicle, Fire - Engine, Structural Damage, Selling De-Registered","H/L, Drive Type, Four Wheel Driv",,,https://manheim.co.nz/damaged-vehicles/000000000007190124/2019-morbark-m18r-chipper?referringPage=SearchResults
Nissan,Atlas H41,1992,No,"$3,680",,," Structural Damage, Selling De-Registered","Manual,",,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007230130/1992-nissan-atlas-h41-hiab-flat-deck-hiab-gvm-5-000kg?referringPage=SearchResults
HOOPER,Tandem Offset,N/A,No,$0,,, Non Reg Item,,,,https://manheim.co.nz/damaged-vehicles/000000000007230135/hooper-tandem-offset-8-aside-discs?referringPage=SearchResults
Volkswagen,Golf,2012,No,,"139,297",0.0," Front Damage, Left Front Damage, Left Rear Damage, Left Side Damage, Structural Damage, Selling De-Registered",,5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007220134/2012-volkswagen-golf-gti-hatch?referringPage=SearchResults
Mazda,BT-50,2022,No,,,0.0," Chassis Damage, Front Damage, Left Front Damage, Right Front Damage, Airbags Deployed, Structural Damage, Selling De-Registered","Automatic,",5.0,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007220142/2022-mazda-bt-50-gtx-d-c-w-s-3-0dt-dual-cab-utility?referringPage=SearchResults
Mitsubishi,Outlander,2015,No,$0,,0.0," Right Side Damage, Structural Damage, Selling De-Registered","Automatic,",7.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007210145/2015-mitsubishi-outlander-xls-station-wagon?referringPage=SearchResults
MERLO,60.10,2012,No,$0,"5,400 HR Showing, Transmission, Automatic, Engine, 4 Cyl 4.4L, Fuel Type, Diese",,,"Automatic,",,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007230157/2012-merlo-60-10-telehandler?referringPage=SearchResults
Audi,A6,2018,Yes,,"109,628",1.0," Right Front Damage, Selling Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007220153/2018-audi-a6-sedan?referringPage=SearchResults
Isuzu,FSR600,1996,No,$0,"525,225",,,"Manual,",,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007230168/1996-isuzu-fsr600-fsk-tipper-gvm-11-000kg?referringPage=SearchResults
Mitsubishi,Outlander,2021,No,$0,"30,200",, Selling De-Registered,,7.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007230171/2021-mitsubishi-outlander-ls-2-4p-cvt-station-wagon?referringPage=SearchResults
Toyota,Aqua,2018,No,$0,,0.0," Front Damage, Left Front Damage, Right Front Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000007220185/2018-toyota-aqua-hatch?referringPage=SearchResults
Honda,fit,2009,No,$600,,2.0," Rear Damage, Roof Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007220188/2009-honda-fit-hatch?referringPage=SearchResults
Toyota,Prius,2010,No,$525,"82,622",0.0," Rear Damage, Structural Damage, Selling De-Registered",,5.0,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000007210229/2010-toyota-prius-hatch?referringPage=SearchResults
Honda,Airwave,2006,No,$500,,1.0," Front Damage, Airbags Deployed, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007210238/2006-honda-airwave-station-wagon?referringPage=SearchResults
Nissan,Dualis,2008,No,$0,"119,569",1.0," Front Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007210275/2008-nissan-dualis-station-wagon?referringPage=SearchResults
Volvo,S60,2012,No,,"153,321",,,,5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007210372/2012-volvo-s60-4d-sedan?referringPage=SearchResults
Case,IH Maxxum X140,2014,No,"$22,800",,, Selling De-Registered,,,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007210387/2014-case-ih-maxxum-x140-tractor?referringPage=SearchResults
Hino,FS,2000,Yes,"$3,050","253,453",, Selling Registered,"Manual, Fuel Type, Diese",,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007210400/2000-hino-fs-water-cart-gcm-50-000kg?referringPage=SearchResults
Hyundai,Santa FE,2012,Yes,,"323,262",," Drives, Has Key, Selling Registered","6spd Automatic,",7.0,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007220419/2012-hyundai-santa-fe-2-2r-crdi-elitea6-7-5d-station-wagon?referringPage=SearchResults
Custom,Tandem,2016,Yes,$600,,, Selling Registered,,,,https://manheim.co.nz/damaged-vehicles/000000000007220490/2016-custom-tandem-trailer?referringPage=SearchResults
Holden,Commodore,2014,Yes,$0,"255,497",1.0," Front Damage, Selling Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007220517/2014-holden-commodore-vfevokev6-3-0p6a-sl-sedan?referringPage=SearchResults
