Manufacturer,Model,Year,Registration Status,Price,Mileage,Keys,Damage description,Transmission,Seats,Fuel Type,Link
Mazda,Demio,2002,No,$0,"215,391",," Rear Damage, Structural Damage, Selling De-Registered",,5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007330006/2002-mazda-demio-hatch?referringPage=SearchResults
Mazda,Axela,2012,No,$0,,," Right Side Damage, Structural Damage, Selling De-Registered",,5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007330036/2012-mazda-axela-hatch?referringPage=SearchResults
ZEPHYR,540d,1975,No,$0,,1.0," Front Damage, Structural Damage, Selling De-Registered",,,,https://manheim.co.nz/damaged-vehicles/000000000007330084/1975-zephyr-540d-caravan?referringPage=SearchResults
Kia,RIO,2008,Yes,$0,,," Left Side Damage, Selling Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007330086/2008-kia-rio-1-6-sedan-auto-sedan?referringPage=SearchResults
Volkswagen,Polo,2016,No,$0,,," Interior Damage, Water Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007330130/2016-volkswagen-polo-tsi-66kw-cl-1-2p-7a-hatch?referringPage=SearchResults
Nissan,X-trail,2007,No,$0,"134,954",," Rear Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007330132/2007-nissan-x-trail-station-wagon?referringPage=SearchResults
Nissan,X-trail,2017,No,,"215,427",," Structural Damage, Water Damage, Selling De-Registered","5spd Automatic,",7.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007330182/2017-nissan-x-trail-st-l-2-5p-6cvt-station-wagon?referringPage=SearchResults
Hyundai,I45,2014,No,$0,,," Water Damage, Selling De-Registered","5spd Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007330184/2014-hyundai-i45-2-0-a6-sedan?referringPage=SearchResults
Toyota,Corolla,2003,No,$0,,," Left Side Damage, Right Side Damage, Structural Damage, Selling De-Registered","Manual,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007330187/2003-toyota-corolla-1-8p-gl-hatch5-5m-hatch?referringPage=SearchResults
Suzuki,Swift,2008,No,$0,"235,047",," Stolen & Recovered, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007330188/2008-suzuki-swift-glxa-1-5-5dr-hatch?referringPage=SearchResults
Toyota,Caldina,2005,No,$0,"168,062",," Rear Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007330190/2005-toyota-caldina-1-8-l-station-wagon?referringPage=SearchResults
Jayco,Heritage 21 Slideout,2003,No,"$1,000",,0.0," Left Side Damage, No Keys, Structural Damage, Suspension Damage, Selling De-Registered",Automati,,,https://manheim.co.nz/damaged-vehicles/000000000007330204/2003-jayco-heritage-21-slideout-caravan?referringPage=SearchResults
BMW,116i,2012,Yes,$0,"101,059",," Front Damage, Selling Registered","4spd,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007320216/2012-bmw-116i-hatch?referringPage=SearchResults
Mitsubishi,Lancer,2005,Yes,$0,"225,328",," Front Damage, Right Front Damage, Selling Registered","4spd Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007330244/2005-mitsubishi-lancer-2-0p-es-sedan-a-sedan?referringPage=SearchResults
Toyota,C-hr,2017,No,,"107,523",," Chassis Damage, Front Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000007330255/2017-toyota-c-hr-hatch?referringPage=SearchResults
Toyota,Aqua,2014,Yes,,,," Interior Damage, Stolen & Recovered, Selling Registered","Automatic,",5.0,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000007330279/2014-toyota-aqua-hatch?referringPage=SearchResults
Ford,Ranger,2013,No,,,," Front Damage, Left Front Damage, Right Front Damage, Airbags Deployed, Structural Damage, Selling De-Registered","6spd Manual,",5.0,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007310278/2013-ford-ranger-3-2td-xl-dc-c-c-4x4-dual-cab-utility?referringPage=SearchResults
Subaru,Impreza,2012,No,$0,"142,114",," Right Side Damage, Structural Damage, Selling De-Registered",,5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007330280/2012-subaru-impreza-station-wagon?referringPage=SearchResults
Subaru,Impreza,2016,No,$0,,," Front Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007330285/2016-subaru-impreza-s-edition-2-0p-4wd--hatch?referringPage=SearchResults
Kia,Cerato,2019,No,,"24,947",," Left Side Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007330288/2019-kia-cerato-gt-line-2-0p-6at-hatch?referringPage=SearchResults
Ssangyong,G4 Rexton,2021,No,$0,,," Glass Broken, Has Key, Left Side Damage, Roof Damage, Rolled, Structural Damage, Selling De-Registered","Automatic,",7.0,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007330295/2021-ssangyong-g4-rexton-station-wagon?referringPage=SearchResults
Subaru,Legacy,2009,No,$0,,," Left Side Damage, Rear Damage, Right Rear Damage, Structural Damage, Selling De-Registered",,5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007330304/2009-subaru-legacy-outback-station-wagon?referringPage=SearchResults
Suzuki,Swift,2008,No,$0,,," Right Rear Damage, Right Side Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007330331/2008-suzuki-swift-glxha2-1-5-5dr-hatch?referringPage=SearchResults
Toyota,Corolla,2012,No,$0,"138,644",," Drives, Engine Damage, Interior Damage, Has Key, Structural Damage, Water Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007330337/2012-toyota-corolla-1-8p-gx-hatch-5-4a-hatch?referringPage=SearchResults
Nissan,Juke,2016,No,,,," Front Damage, Structural Damage, Selling De-Registered",,5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007330404/2016-nissan-juke-juke-turbo-1-6p-4wd-hatch?referringPage=SearchResults
Suzuki,Swift,2008,Yes,$0,"162,278",," Right Rear Damage, Selling Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007330411/2008-suzuki-swift-hatch?referringPage=SearchResults
Toyota,Caldina,2005,No,$0,,," Glass Broken, Ignition Damage, Vandalised - Interior, Structural Damage, Stolen & Recovered, Suspension Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007330475/2005-toyota-caldina-station-wagon?referringPage=SearchResults
Toyota,Vanguard,2008,No,,"139,131",," Left Side Damage, Roof Damage, Structural Damage, Selling De-Registered",,7.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007330478/2008-toyota-vanguard-station-wagon?referringPage=SearchResults
