Manufacturer,Model,Year,Registration Status,Price,Mileage,Keys,Damage description,Transmission,Seats,Fuel Type,Link
Yamaha,MT09A,2021,No,$0,"18,906",," Left Side Damage, Right Front Damage, Right Side Damage, Structural Damage, Selling De-Registered","Manual,",,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007280007/2021-yamaha-mt09a-spm-motorcycle?referringPage=SearchResults
Suzuki,Swift,2008,No,$0,"198,599",," Right Rear Damage, Structural Damage, Suspension Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007290035/2008-suzuki-swift-glxa-1-5-5dr-hatch?referringPage=SearchResults
Daihatsu,Sirion,2006,No,$0,"151,766",," Front Damage, Left Rear Damage, Left Side Damage, Rear Damage, Right Front Damage, Structural Damage, Selling De-Registered","4spd Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007300064/2006-daihatsu-sirion-1-3p-gs-hatch-4a-hatch?referringPage=SearchResults
Mitsubishi,RVR,2012,No,$850,"175,789",," Rear Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007300066/2012-mitsubishi-rvr-station-wagon?referringPage=SearchResults
Toyota,Corolla,2005,No,$750,"108,277",," Left Rear Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007300068/2005-toyota-corolla-1-8p-gl-hatch5-4a-hatch?referringPage=SearchResults
Mazda,Demio,2004,Yes,$0,"187,033",," Glass Broken, Ignition Damage, Left Rear Damage, Stolen & Recovered, Selling Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007300092/2004-mazda-demio-hatch?referringPage=SearchResults
Nissan,Pulsar,1991,Yes,$0,"202,259",," Ignition Damage, Left Side Damage, Right Front Damage, Stolen & Recovered, Selling Registered","Manual,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007300096/1991-nissan-pulsar-vi-hatch?referringPage=SearchResults
Mazda,MAZDA6,2018,No,"$1,300","67,329",," Front Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007300099/2018-mazda-mazda6-gsx-ptr-2-5p-6at-station-wagon?referringPage=SearchResults
Toyota,Aqua,2014,No,$750,"185,503",," Rear Damage, Right Rear Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000007300103/2014-toyota-aqua-hatch?referringPage=SearchResults
Mazda,Axela,2007,No,$0,"247,626",," Left Front Damage, Left Rear Damage, Left Side Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007300104/2007-mazda-axela-hatch?referringPage=SearchResults
Toyota,Camry,1999,No,$750,"207,531",," Front Damage, Right Side Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007300108/1999-toyota-camry-3-0p-gl-sedan-4a-sedan?referringPage=SearchResults
Toyota,Corolla,2013,No,"$1,500","150,852",," Right Side Damage, Structural Damage, Suspension Damage, Selling De-Registered","Automatic,",5.0,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000007290105/2013-toyota-corolla-fielder-station-wagon?referringPage=SearchResults
Toyota,Hilux,2005,No,,"407,900",," Chassis Damage, Front Damage, Left Front Damage, Left Side Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007300110/2005-toyota-hilux-3-0td-4wd-sr5-dcu-4-dual-cab-utility?referringPage=SearchResults
Nissan,X-trail,2015,No,"$3,050","92,988",," Front Damage, Left Front Damage, Right Front Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007300112/2015-nissan-x-trail-station-wagon?referringPage=SearchResults
