Manufacturer,Model,Registration Status,Price,Mileage,Keys,Damage description,Transmission,Seats,Fuel Type,Link
Nissan,Fuga,No,$0,"192,033",," Left Front Damage, Airbags Deployed, Structural Damage, Selling De-Registered","Automatic,",5,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000007390000/2011-nissan-fuga-hybrid-sedan?referringPage=SearchResults
Toyota,Estima,No,$0,"339,007",," Left Side Damage, Structural Damage, Selling De-Registered","Automatic,",8,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007390025/2004-toyota-estima-station-wagon?referringPage=SearchResults
Honda,fit,No,$0,"111,927",," Right Rear Damage, Right Side Damage, Structural Damage, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007380042/2007-honda-fit-hatch?referringPage=SearchResults
Nissan,Note,No,N/A,N/A,," Front Damage, Right Front Damage, Right Side Damage, Structural Damage, Selling De-Registered","Automatic,",5,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000007380067/2020-nissan-note-e-power-hatch?referringPage=SearchResults
Toyota,Wish,No,$0,"158,868",," Water Damage, Selling De-Registered","Automatic,",7,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007390074/2007-toyota-wish-station-wagon?referringPage=SearchResults
Holden,Equinox,Yes,N/A,"220,826",," Right Front Damage, Right Side Damage, Suspension Damage, Selling Registered",N/A,5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007390102/2017-holden-equinox-ltz-2-0p-4wd-9at-2--station-wagon?referringPage=SearchResults
Subaru,Legacy,No,$0,N/A,," Rolled, Structural Damage, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007390106/2006-subaru-legacy-wagon-station-wagon?referringPage=SearchResults
Toyota,Prius,No,$0,N/A,," Left Side Damage, Structural Damage, Suspension Damage, Selling De-Registered","Automatic,",5,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000007390114/2014-toyota-prius-hatch?referringPage=SearchResults
Subaru,Legacy,Yes,$0,N/A,," Vandalised - Interior, Stolen & Recovered, Selling Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007370118/2001-subaru-legacy-sedan?referringPage=SearchResults
BMW,335i,No,$0,N/A,," Left Front Damage, Left Side Damage, Roof Damage, Airbags Deployed, Structural Damage, Selling De-Registered","Automatic,",4,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007390159/2009-bmw-335i-coup%C3%A9?referringPage=SearchResults
Lexus,IS250,No,$0,"126,722",," Right Side Damage, Structural Damage, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007390181/2005-lexus-is250-sedan?referringPage=SearchResults
Toyota,Prius,No,$0,N/A,," Right Front Damage, Structural Damage, Selling De-Registered",N/A,5,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000007380185/2018-toyota-prius-hybrid-hatch?referringPage=SearchResults
Land Rover,Range Rover Sport,No,N/A,"53,930",," Left Side Damage, Structural Damage, Selling De-Registered",N/A,5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007390190/2021-land-rover-range-rover-sport-v8-sc-svr-5-0p-4wd-station-wagon?referringPage=SearchResults
Peugeot,308,No,$0,N/A,," Front Damage, Structural Damage, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007390202/2014-peugeot-308-active-1-6-hatch?referringPage=SearchResults
Peugeot,3008,No,$0,"212,152",," Right Rear Damage, Structural Damage, Selling De-Registered","Automatic,",5,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007390207/2010-peugeot-3008-2-0-hdi-auto-hatch?referringPage=SearchResults
Toyota,Landcruiser Prado,No,N/A,"218,737",," Front Damage, Right Rear Damage, Structural Damage, Selling De-Registered","Automatic,",7,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007360200/2010-toyota-landcruiser-prado-vx-3-0td-5a-station-wagon?referringPage=SearchResults
Suzuki,Swift,No,$0,"290,294",," Front Damage, Structural Damage, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007390215/2008-suzuki-swift-glxh2-1-5-5dr-hatch?referringPage=SearchResults
