Manufacturer,Model,Year,Registration Status,Price,Mileage,Keys,Damage description,Transmission,Seats,Fuel Type,Link
Nissan,Wingroad,2004,No,$400,,0.0," Right Side Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006710039/2004-nissan-wingroad-station-wagon?referringPage=SearchResults
FIELDMASTER,GMS200,2017,No,$0,,0.0," Water Damage, Selling De-Registered",Automati,,,https://manheim.co.nz/damaged-vehicles/000000000006720058/2017-fieldmaster-gms200-trailer?referringPage=SearchResults
Mazda,Axela,2013,No,$500,"106,947",1.0," Front Damage, Impact Medium - Front, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006740086/2013-mazda-axela-hatch?referringPage=SearchResults
Nissan,Bluebird,2004,Yes,$200,,0.0," Left Front Damage, Left Side Damage, Impact Light - Left Side, Selling Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006750088/2004-nissan-bluebird-sylphy-sedan?referringPage=SearchResults
Nissan,Bluebird,2002,No,$150,,0.0," Right Rear Damage, Impact Heavy - Rear, Selling De-Registered","4spd Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006740090/2002-nissan-bluebird-sylphy-sedan?referringPage=SearchResults
Toyota,Regius,2008,No,,"153,700",1.0," Rolled, Impact Heavy - Entire Vehicle, Selling De-Registered","5spd Automatic,",3.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006740122/2008-toyota-regius-ace-van?referringPage=SearchResults
Nissan,Tiida,2007,No,$500,,0.0," Front Damage, Glass Broken, Interior Damage, Impact Heavy - Front, Airbags Deployed, Dismantled - Interior, Stolen & Recovered, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006680132/2007-nissan-tiida-latio-sedan?referringPage=SearchResults
BERTOLINI,BAO 2000 Sprayer,2000,No,$0,,0.0," Water Damage, Selling De-Registered",,,,https://manheim.co.nz/damaged-vehicles/000000000006720137/2000-bertolini-bao-2000-sprayer-sprayer?referringPage=SearchResults
Mitsubishi,Triton,2022,No,,,1.0," Left Side Damage, Impact Heavy - Left Side, Suspension Damage, Selling De-Registered","6spd Automatic,",5.0,Diesel,https://manheim.co.nz/damaged-vehicles/000000000006720180/2022-mitsubishi-triton-dc-c-glx-4wd-6at-2--dual-cab-chassis?referringPage=SearchResults
Mazda,Biante,2014,No,$400,,1.0," Front Damage, Impact Heavy - Front, Impact Heavy - Right Side, Impact Medium - Rear, Selling De-Registered","4spd Automatic,",8.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006760180/2014-mazda-biante-station-wagon?referringPage=SearchResults
Ford,Ranger,2017,No,,,0.0," Engine Damage, Interior Damage, Water Damage, Selling De-Registered","6spd Automatic,",5.0,Diesel,https://manheim.co.nz/damaged-vehicles/000000000006700224/2017-ford-ranger-wildtrak-3-2d-4wd-dual-cab-utility?referringPage=SearchResults
Harley-Davidson,Softail,2021,Yes,$0,"5,308",, Selling Registered,"5spd Manual,",,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006760231/2021-harley-davidson-softail-21-sport-glide-motorcycle?referringPage=SearchResults
Nissan,Cube,2005,Yes,$550,,," Engine Damage, Glass Broken, Interior Damage, Ignition Damage, Left Side Damage, Roof Damage, Vandalised - Interior, Impact Medium - Left Side, Stolen & Recovered, Selling Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006760238/2005-nissan-cube-station-wagon?referringPage=SearchResults
PATCHELL,4SH MB,2002,Yes,,,, Selling Registered,,,,https://manheim.co.nz/damaged-vehicles/000000000006620279/2002-patchell-4sh-mb-mfea-log-trailer?referringPage=SearchResults
PATCHELL,3SH,2003,Yes,,,, Selling Registered,,,,https://manheim.co.nz/damaged-vehicles/000000000006620287/2003-patchell-3sh-mfea-log-trailer?referringPage=SearchResults
