Manufacturer,Model,Year,Registration Status,Price,Mileage,Keys,Damage description,Transmission,Seats,Fuel Type,Link
FELLER,M 310 Fz-kc,2013,No,$736,,0.0," Front Damage, Structural Damage, Suspension Damage",,,,https://manheim.co.nz/damaged-vehicles/000000000007220049/2013-feller-m-310-fz-kc-mower?referringPage=SearchResults
Nissan,Teana,2005,Yes,$500,,0.0," Ignition Damage, Stolen & Recovered, Selling Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007230059/2005-nissan-teana-230jk-sedan?referringPage=SearchResults
Mazda,Demio,2009,No,$0,"187,759",0.0," Glass Broken, Interior Damage, Right Side Damage, Structural Damage, Stolen & Recovered, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007220083/2009-mazda-demio-hatch?referringPage=SearchResults
Toyota,Vanguard,2011,No,"$1,600","121,704",1.0," Front Damage, Structural Damage, Selling De-Registered","Automatic,",7.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007220085/2011-toyota-vanguard-station-wagon?referringPage=SearchResults
ENGINEERED,Electric Screen,N/A,No,$0,,,,,,Electric,https://manheim.co.nz/damaged-vehicles/000000000007230104/engineered-electric-screen-trailed-screen?referringPage=SearchResults
Nissan,Wingroad,2000,No,$0,"214,459",0.0," Front Damage, Structural Damage, Under Body Damage, Selling De-Registered",,5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007230119/2000-nissan-wingroad-x-station-wagon?referringPage=SearchResults
HOOPER,Tandem Offset,N/A,No,$0,,,,,,,https://manheim.co.nz/damaged-vehicles/000000000007230135/hooper-tandem-offset-8-aside-discs?referringPage=SearchResults
MERLO,60.10,2012,No,$0,"5,400 HR Showing, Transmission, Automatic, Engine, 4 Cyl 4.4L, Fuel Type, Diese",,,"Automatic,",,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007230157/2012-merlo-60-10-telehandler?referringPage=SearchResults
Subaru,Impreza,2008,Yes,$0,"115,874",0.0," Interior Damage, Stolen & Recovered, Selling Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007230199/2008-subaru-impreza-hatch?referringPage=SearchResults
Toyota,Camry,2006,No,$500,,0.0," Rear Damage, Right Front Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007230274/2006-toyota-camry-3-0p-grande-sedan-4-sedan?referringPage=SearchResults
Suzuki,UK,2019,No,$0,"16,482",1.0," Right Front Damage, Selling De-Registered","Automatic,",,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007230368/2019-suzuki-uk-110ne-scooter?referringPage=SearchResults
Case,IH Maxxum X140,2014,No,$0,,, Selling De-Registered,,,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007210387/2014-case-ih-maxxum-x140-tractor?referringPage=SearchResults
Yamaha,YZF-R3A,2023,No,$0,,0.0," Front Fork Damaged, Frame Damaged, Structural Damage, Selling De-Registered","Automatic,",,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007220417/2023-yamaha-yzf-r3a-n-motorcycle?referringPage=SearchResults
Hyundai,Santa FE,2012,Yes,,"323,262",," Drives, Has Key, Selling Registered","6spd Automatic,",7.0,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007220419/2012-hyundai-santa-fe-2-2r-crdi-elitea6-7-5d-station-wagon?referringPage=SearchResults
Toyota,Aqua,2016,No,"$1,500","72,795",1.0," Airbags Deployed, Front Damage, Right Side Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000007220433/2016-toyota-aqua-hatch?referringPage=SearchResults
Mitsubishi,Outlander,2006,Yes,$500,"251,918",0.0," Front Damage, Selling Registered","5spd,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007230441/2006-mitsubishi-outlander-station-wagon?referringPage=SearchResults
Toyota,Aqua,2015,Yes,,,0.0," Glass Broken, Ignition Damage, Right Side Damage, Vandalised - Interior, Stolen & Recovered, Selling Registered","Automatic,",5.0,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000007230446/2015-toyota-aqua-hatch?referringPage=SearchResults
Mercedes-Benz,CLK 200,2006,Yes,$750,,1.0," Rear Damage, Stolen & Recovered, Selling Registered","Automatic,",4.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007230474/2006-mercedes-benz-clk-200-kompressor-sedan?referringPage=SearchResults
Subaru,Forester,2015,Yes,,"112,515",," Has Key, Not Driveable, Selling Registered","CVT,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007210492/2015-subaru-forester-station-wagon?referringPage=SearchResults
Volkswagen,Golf,2012,No,$700,"170,596",1.0," Front Damage, Left Rear Damage, Rear Damage, Right Front Damage, Right Rear Damage, Right Side Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007220531/2012-volkswagen-golf-tsi-90kw-7dsg-hatch?referringPage=SearchResults
Mazda,Atenza,2009,No,$500,,0.0," Left Side Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007230538/2009-mazda-atenza-sedan?referringPage=SearchResults
Subaru,Legacy,2008,No,$500,"243,680",2.0," Left Front Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007210552/2008-subaru-legacy-sed-3-0r-aut-sedan?referringPage=SearchResults
Suzuki,SX4,2012,No,$650,"80,521",1.0," Airbags Deployed, Front Damage, Left Front Damage, Right Front Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007190691/2012-suzuki-sx4-glxfcb-2-0-5dr-hatch?referringPage=SearchResults
Holden,Acadia,2019,Yes,,"115,890",," Drives, Has Key, Selling Registered","9spd Automatic,",7.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007220724/2019-holden-acadia-ltz-3-6p-4wd-9at-5d-station-wagon?referringPage=SearchResults
Subaru,Legacy,2000,No,$500,,1.0," Front Damage, Right Side Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007220782/2000-subaru-legacy-b4-sedan?referringPage=SearchResults
BMW,320i,2012,No,$600,"115,460",1.0," Left Side Damage, Right Side Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007230814/2012-bmw-320i-sedan?referringPage=SearchResults
Mercedes-Benz,A180,2013,No,,"55,590",0.0," Left Front Damage, Right Front Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007230825/2013-mercedes-benz-a180-hatch?referringPage=SearchResults
Toyota,Prius,2013,No,$750,"146,985",1.0," Left Rear Damage, Rear Damage, Right Rear Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000007230834/2013-toyota-prius-alpha-station-wagon?referringPage=SearchResults
Mercedes-Benz,C63,2009,No,,,1.0," Interior Damage, Water Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007230845/2009-mercedes-benz-c63-sedan?referringPage=SearchResults
Honda,Cr-z,2012,No,$600,,1.0," Right Front Damage, Right Rear Damage, Structural Damage, Selling De-Registered","Automatic,",4.0,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000007230868/2012-honda-cr-z-hybrid-hatch?referringPage=SearchResults
Volvo,XC60,2012,No,$600,,0.0," Airbags Deployed, Left Front Damage, Left Rear Damage, Left Side Damage, Right Front Damage, Right Rear Damage, Right Side Damage, Airbags Deployed, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007230874/2012-volvo-xc60-station-wagon?referringPage=SearchResults
Honda,Accord,2005,No,$500,"271,370",1.0," Airbags Deployed, Right Front Damage, Airbags Deployed, Structural Damage, Selling De-Registered","5spd Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007230941/2005-honda-accord-v6l-3-0-4d-sed-5a-sedan?referringPage=SearchResults
