Manufacturer,Model,Year,Registration Status,Price,Mileage,Keys,Damage description,Transmission,Seats,Fuel Type,Link
Audi,A5,2010,No,"$1,300","85,340",," Right Side Damage, Structural Damage, Selling De-Registered",,4.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007340039/2010-audi-a5-quattro-cabriolet?referringPage=SearchResults
Toyota,RAV4,2014,No,"$2,550","219,443",," Front Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007360040/2014-toyota-rav4-gxl-2-0p-suv-cvt-station-wagon?referringPage=SearchResults
Mitsubishi,Outlander,2013,No,$800,"116,260",," Front Damage, Left Front Damage, Right Front Damage, Airbags Deployed, Structural Damage, Selling De-Registered","Automatic,",5.0,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000007360063/2013-mitsubishi-outlander-phev-station-wagon?referringPage=SearchResults
Holden,Captiva,2011,Yes,$700,"225,878",, Selling Registered,"Automatic,",7.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007360069/2011-holden-captiva-7-lx-awd-v6-at-station-wagon?referringPage=SearchResults
Suzuki,Solio,2012,Yes,"$17,500","11,660",, Selling Registered,"Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007370071/2012-suzuki-solio-hatch?referringPage=SearchResults
Nissan,Dualis,2007,No,"$1,300",,," Front Damage, Rear Damage, Underbody Damage, Structural Damage, Selling De-Registered","CVT,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007370072/2007-nissan-dualis-station-wagon?referringPage=SearchResults
Mazda,Premacy,2005,Yes,$750,"188,592",, Selling Registered,"Automatic,",7.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007370073/2005-mazda-premacy-station-wagon?referringPage=SearchResults
Nissan,Tiida,2008,Yes,$750,"102,173",, Selling Registered,"Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007370075/2008-nissan-tiida-hatch?referringPage=SearchResults
Nissan,Dualis,2008,Yes,$750,"121,859",, Selling Registered,"CVT,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007370076/2008-nissan-dualis-station-wagon?referringPage=SearchResults
BMW,325i,2009,Yes,"$1,300","126,415",, Selling Registered,"5spd Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007370077/2009-bmw-325i-sedan?referringPage=SearchResults
Mitsubishi,Galant,2006,No,$200,"135,691",," Front Damage, Glass Broken, Left Front Damage, Structural Damage, Selling De-Registered","5spd Manual,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007360106/2006-mitsubishi-galant-2-0-sedan-m-sedan?referringPage=SearchResults
Chrysler,300C,2008,No,$800,"152,640",, Selling De-Registered,"Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007340141/2008-chrysler-300c-sedan?referringPage=SearchResults
Nissan,Skyline,2011,No,$750,,," Vandalised - Entire Vehicle, Structural Damage, Selling De-Registered",,5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007340181/2011-nissan-skyline-250gt-sedan?referringPage=SearchResults
Lexus,IS250,2008,No,$700,,, Selling De-Registered,"6spd Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007360195/2008-lexus-is250-cabriolet?referringPage=SearchResults
Mitsubishi,Delica,2007,Yes,"$1,300","233,603",," Dismantled - Engine, Selling Registered","Automatic,",8.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007380244/2007-mitsubishi-delica-station-wagon?referringPage=SearchResults
BYD,Atto 3,2023,No,"$2,300","45,307",," Front Damage, Structural Damage, Selling De-Registered","Automatic, Drive Type, Front Wheel Drive, Fuel Type, Electri",5.0,Electric,https://manheim.co.nz/damaged-vehicles/000000000007370273/2023-byd-atto-3-standard-range-50kw-station-wagon?referringPage=SearchResults
Toyota,Prius,2013,No,$750,,," Front Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000007360290/2013-toyota-prius-hatch?referringPage=SearchResults
Toyota,Aqua,2018,No,"$1,650",,," Left Side Damage, Right Front Damage, Right Side Damage, Structural Damage, Suspension Damage, Selling De-Registered","Automatic,",5.0,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000007360304/2018-toyota-aqua-hatch?referringPage=SearchResults
LDV,V80,2014,No,$500,"200,043",," Front Damage, Structural Damage, Selling De-Registered","5spd Manual,",3.0,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007350321/2014-ldv-v80-lwbhr-2-5d-5mt-lv-5-high-roof-van?referringPage=SearchResults
Peugeot,307,2007,No,$400,"219,156",," Interior Damage, Water Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007360347/2007-peugeot-307-xsp-2-0-5dr-4spd-a-hatch?referringPage=SearchResults
Hyundai,Ioniq,2022,No,"$2,550",,," Front Damage, Airbags Deployed, Structural Damage, Selling De-Registered","Automatic,",5.0,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000007370495/2022-hyundai-ioniq-hybrid-1-6ph-6am-hatch?referringPage=SearchResults
Hyundai,Ioniq,2020,No,"$2,550",,," Front Damage, Left Side Damage, Airbags Deployed, Structural Damage, Selling De-Registered","Automatic, Fuel Type, Electri",5.0,Electric,https://manheim.co.nz/damaged-vehicles/000000000007370498/2020-hyundai-ioniq-100kw-ev-100kw-ev-hatch?referringPage=SearchResults
Ford,Falcon,2007,No,$500,,," Front Damage, Rear Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007360526/2007-ford-falcon-bf2-xt-sedan-fa-sedan?referringPage=SearchResults
Subaru,Impreza,2012,No,$500,"102,805",," Front Damage, Glass Broken, Left Front Damage, Left Rear Damage, Right Front Damage, Right Rear Damage, Airbags Deployed, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007360529/2012-subaru-impreza-hatch?referringPage=SearchResults
Nissan,Murano,2007,Yes,$500,"230,455",," Right Side Damage, Selling Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007360552/2007-nissan-murano-350-xv-station-wagon?referringPage=SearchResults
Mazda,CX-5,2013,Yes,"$1,300","171,311",, Selling Registered,"6spd Automatic,",5.0,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007350633/2013-mazda-cx-5-station-wagon?referringPage=SearchResults
Toyota,Rush,2006,Yes,"$1,500",,," Front Damage, Selling Registered","4spd Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007370657/2006-toyota-rush-station-wagon?referringPage=SearchResults
Toyota,Aqua,2016,No,"$1,450","116,061",," Hail Dmg, Structural Damage, Selling De-Registered","Automatic,",5.0,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000007370713/2016-toyota-aqua-hybrid-hatch?referringPage=SearchResults
Hyundai,I30,2008,No,$600,"187,235",," Front Damage, Left Rear Damage, Rear Damage, Structural Damage, Selling De-Registered","4spd Automatic,",5.0,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007350767/2008-hyundai-i30-1-6-crdi-elite-a4-sedan?referringPage=SearchResults
Honda,CRF450,2016,No,$0,1,," Vandalised - Entire Bike, Selling De-Registered",,,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007331022/2016-honda-crf450-motorcycle?referringPage=SearchResults
CARAVAN,Elddis Odyssay 550,2008,No,"$2,000",,0.0," Front Damage, Left Side Damage, Structural Damage, Selling De-Registered",,,,https://manheim.co.nz/damaged-vehicles/000000000007371105/2008-caravan-elddis-odyssay-550-caravan?referringPage=SearchResults
BAILEY,Pagant,2003,Yes,"$2,550",,0.0," Hail Dmg, Selling Registered",,,,https://manheim.co.nz/damaged-vehicles/000000000007371139/2003-bailey-pagant-caravan?referringPage=SearchResults
Suzuki,Wagon R+,1999,No,$400,"154,141",," Left Front Damage, Rear Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007361133/1999-suzuki-wagon-r--1-2-5dr-station-wagon?referringPage=SearchResults
Mazda,Demio,1998,No,$400,"196,569",," Left Rear Damage, Rear Damage, Right Rear Damage, Structural Damage, Selling De-Registered","5spd Manual,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007371141/1998-mazda-demio-hatch?referringPage=SearchResults
Mazda,Atenza,2011,No,$600,"303,537",," Front Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007371197/2011-mazda-atenza-station-wagon?referringPage=SearchResults
Ford,Territory,2011,No,$600,"69,455",," Front Damage, Rear Damage, Structural Damage, Selling De-Registered","Automatic,",7.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007371227/2011-ford-territory-ts-rwd-le-station-wagon?referringPage=SearchResults
Toyota,Aqua,2014,No,$650,"83,663",," Left Front Damage, Left Rear Damage, Rear Damage, Roof Damage, Right Front Damage, Right Rear Damage, Right Side Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000007351346/2014-toyota-aqua-hatch?referringPage=SearchResults
Honda,fit,2013,No,$500,"118,654",," Rear Damage, Right Rear Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000007361408/2013-honda-fit-hatch?referringPage=SearchResults
Volkswagen,Golf,2005,Yes,"$1,300","228,214",, Selling Registered,"Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007341439/2005-volkswagen-golf-2-0-fsi-hatch?referringPage=SearchResults
Ford,Ranger,2020,No,,"67,931",," Left Side Damage, Rear Damage, Right Side Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007361444/2020-ford-ranger-xlt-double-cab-w-s-dual-cab-utility?referringPage=SearchResults
BAILY,Ranger,2003,Yes,"$3,400",,0.0," Stolen & Recovered, Selling Registered",,,,https://manheim.co.nz/damaged-vehicles/000000000007321457/2003-baily-ranger-460-2l-camper-trailer?referringPage=SearchResults
Holden,Cruze,2013,Yes,$650,"269,354",, Selling Registered,"5spd Manual,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007361477/2013-holden-cruze-sri-v-hb-1-4t-mt-hatch?referringPage=SearchResults
Suzuki,Aerio,2004,Yes,$500,"170,291",," Left Side Damage, Selling Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007361479/2004-suzuki-aerio-station-wagon?referringPage=SearchResults
Mitsubishi,Outlander,2006,Yes,"$1,450","152,502",, Selling Registered,"Automatic,",7.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007341488/2006-mitsubishi-outlander-station-wagon?referringPage=SearchResults
