Manufacturer,Model,Year,Registration Status,Price,Mileage,Keys,Damage description,Transmission,Seats,Fuel Type,Link
Toyota,Aurion,2008,No,$0,"61,022",1.0," Left Rear Damage, Left Side Damage, Structural Damage, Selling De-Registered","6spd Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007140016/2008-toyota-aurion-3-5p-touring-sdn-6a-sedan?referringPage=SearchResults
Mazda,Tribute,2005,No,$0,,0.0," Fire Damage, Fire - Entire Vehicle, Selling De-Registered",,5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007130026/2005-mazda-tribute-wagon-sdx-3-0-auto-station-wagon?referringPage=SearchResults
Suzuki,Swift,2016,No,$0,"110,456",1.0," Right Front Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007130106/2016-suzuki-swift-plus-1-4p-4at-ha-5d-hatch?referringPage=SearchResults
Nissan,Tiida,2006,No,$0,"195,762",1.0," Left Rear Damage, Rear Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007140107/2006-nissan-tiida-hatch?referringPage=SearchResults
Toyota,Aqua,2013,No,$0,,0.0," Right Side Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000007140119/2013-toyota-aqua-hatch?referringPage=SearchResults
Mazda,Demio,2007,No,$0,"157,823",1.0," Right Front Damage, Right Side Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007130111/2007-mazda-demio-hatch?referringPage=SearchResults
Nissan,Tiida,2005,No,$0,,1.0," Front Damage, Rear Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007130204/2005-nissan-tiida-hatch?referringPage=SearchResults
Toyota,Caldina,2003,No,$0,"239,791",0.0," Left Front Damage, Right Front Damage, Structural Damage, Selling De-Registered",,5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007130242/2003-toyota-caldina-zt-station-wagon?referringPage=SearchResults
CF Moto,Cforce 625,2021,No,$0,"11,775",1.0," Rolled, Structural Damage, Selling De-Registered",,,,https://manheim.co.nz/damaged-vehicles/000000000007140413/2021-cfmoto-cforce-625-quad-bike?referringPage=SearchResults
Toyota,Aqua,2013,No,$0,"130,522",1.0," Front Damage, Rear Damage, Structural Damage, Selling De-Registered","4spd Automatic,",5.0,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000007140414/2013-toyota-aqua-hybrid-hatch?referringPage=SearchResults
Toyota,Corolla,2014,No,$0,"140,469",1.0," Front Damage, Rear Damage, Airbags Deployed, Structural Damage, Selling De-Registered","Automatic,",5.0,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000007140415/2014-toyota-corolla-axio-sedan?referringPage=SearchResults
Isuzu,Bighorn,1995,No,$0,"343,619",1.0," Front Damage, Left Front Damage, Left Rear Damage, Underbody Damage, Structural Damage, Selling De-Registered","4spd Manual,",5.0,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007140416/1995-isuzu-bighorn-3-1d-intercooler-station-wagon?referringPage=SearchResults
Nissan,Teana,2012,Yes,$0,"1,234",0.0," Stolen & Recovered, Selling Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007140418/2012-nissan-teana-250xv-sedan?referringPage=SearchResults
Toyota,Aqua,2017,No,$0,"207,546",1.0," Left Front Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000007140419/2017-toyota-aqua-1-5l-hybrid-cvt-hatch?referringPage=SearchResults
Nissan,March,2006,Yes,$0,"208,318",1.0," Left Front Damage, Left Rear Damage, Rear Damage, Structural Damage, Selling Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007140457/2006-nissan-march-hatch?referringPage=SearchResults
Yamaha,Viking 700 Side BY Side,2000,No,$0,,1.0," Salt Water Damage, Water Damage, Selling De-Registered","Automatic,",,,https://manheim.co.nz/damaged-vehicles/000000000007130497/2000-yamaha-viking-700-side-by-side-side-car?referringPage=SearchResults
Holden,Rodeo 4X4,2006,No,$0,"308,199",1.0," Front Damage, Left Front Damage, Left Side Damage, Right Front Damage, Structural Damage, Selling De-Registered","5spd Manual,",5.0,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007130543/2006-holden-rodeo-4x4-lt-crew-3l-man-dual-cab-utility?referringPage=SearchResults
Mercedes-Benz,ML,2006,Yes,$0,,1.0," Front Damage, Left Front Damage, Right Front Damage, Selling Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007130554/2006-mercedes-benz-ml-350-station-wagon?referringPage=SearchResults
MUGDEWAY,1 Axle,2006,No,$96,,0.0," Structural Damage, Selling De-Registered",,,,https://manheim.co.nz/damaged-vehicles/000000000007130573/2006-mugdeway-1-axle-trailer--boat-?referringPage=SearchResults
Honda,Jazz,2013,No,$0,,1.0," Airbags Deployed, Front Damage, Left Side Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007140572/2013-honda-jazz-1-5-s-auto-hatch?referringPage=SearchResults
Hyundai,IX35,2013,No,$0,"207,015",1.0," Front Damage, Left Front Damage, Right Front Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007140573/2013-hyundai-ix35-2-4-elite-a6-station-wagon?referringPage=SearchResults
Nissan,Skyline,2001,No,$0,,0.0," Glass Broken, Interior Damage, Ignition Damage, Left Rear Damage, Right Rear Damage, Vandalised - Interior, Suspension Damage, Selling De-Registered","4spd Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007140574/2001-nissan-skyline-sedan?referringPage=SearchResults
Suzuki,Swift,2015,No,$0,"103,759",1.0," Front Damage, Left Front Damage, Left Side Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007140575/2015-suzuki-swift-hatch?referringPage=SearchResults
Nissan,Navara,2021,Yes,,"136,743",," Drives, Has Key, Selling Registered","7spd Automatic,",5.0,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007080577/2021-nissan-navara-pro-4x-2-3d-4wd-7at-4d-x-cab-utility?referringPage=SearchResults
Mitsubishi,Outlander,2008,No,$0,"255,972",1.0," Front Damage, Left Front Damage, Left Rear Damage, Rear Damage, Structural Damage, Selling De-Registered","Automatic,",7.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007140580/2008-mitsubishi-outlander-2-4-xls-station-wagon?referringPage=SearchResults
HOBBY,560wfu,2018,No,$0,,0.0," Left Side Damage, Rear Damage, Structural Damage, Selling De-Registered",,,,https://manheim.co.nz/damaged-vehicles/000000000007130606/2018-hobby-560wfu-caravan?referringPage=SearchResults
Ford,Falcon,2014,No,$0,,0.0," Chassis Damage, Front Damage, Left Front Damage, Right Front Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007130610/2014-ford-falcon-fg2-xr6-sedan-a-sedan?referringPage=SearchResults
Nissan,Bluebird,2001,No,$0,"258,292",1.0," Left Side Damage, Structural Damage, Selling De-Registered","4spd Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007110621/2001-nissan-bluebird-sedan?referringPage=SearchResults
BMW,323i,2006,No,$0,,2.0," Front Damage, Left Front Damage, Rear Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007140653/2006-bmw-323i-sedan?referringPage=SearchResults
