Manufacturer,Model,Registration Status,Price,Mileage,Keys,Damage description,Transmission,Seats,Fuel Type,Link
Toyota,Estima,No,$600,"313,487",," Front Damage, Rear Damage, Structural Damage, Selling De-Registered","4spd Automatic,",8,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007380032/2004-toyota-estima-station-wagon?referringPage=SearchResults
Mazda,CX-5,No,$500,N/A,," Airbags Deployed, Front Damage, Airbags Deployed, Structural Damage, Selling De-Registered",N/A,5,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007380043/2012-mazda-cx-5-station-wagon?referringPage=SearchResults
Nissan,Tiida,Yes,$600,"328,585",," Interior Damage, Left Side Damage, Stolen & Recovered, Selling Registered","4spd Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007380048/2007-nissan-tiida-hatch?referringPage=SearchResults
Ford,Focus,No,$500,"163,178",," Left Side Damage, Structural Damage, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007380050/2007-ford-focus-2-0-a-hatch-hatch?referringPage=SearchResults
BMW,I3,No,$800,"32,512",," Right Front Damage, Right Side Damage, Selling De-Registered","Automatic, Drive Type, Front Wheel Drive, Fuel Type, Electri",4,Electric,https://manheim.co.nz/damaged-vehicles/000000000007380059/2014-bmw-i3-hatch?referringPage=SearchResults
Volkswagen,Tiguan,No,$500,N/A,," Front Damage, Right Rear Damage, Right Side Damage, Structural Damage, Suspension Damage, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007380065/2009-volkswagen-tiguan-2-0t-station-wagon?referringPage=SearchResults
Nissan,Dualis,No,"$1,300",N/A,," Front Damage, Rear Damage, Underbody Damage, Structural Damage, Selling De-Registered","CVT,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007370072/2007-nissan-dualis-station-wagon?referringPage=SearchResults
Nissan,Lafesta,No,$500,N/A,," Front Damage, Right Front Damage, Structural Damage, Selling De-Registered","Automatic,",7,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007380070/2013-nissan-lafesta-station-wagon?referringPage=SearchResults
Mitsubishi,Outlander,No,"$4,250",N/A,," Left Rear Damage, Right Front Damage, Airbags Deployed, Selling De-Registered","8spd CVT,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007360110/2024-mitsubishi-outlander-ls-2-5p-cvt-station-wagon?referringPage=SearchResults
Kawasaki,VN 900c,No,$500,"6,738",," Interior Damage, Front Fork Damaged, Frame Damaged, Structural Damage, Selling De-Registered",N/A,N/A,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007380142/2018-kawasaki-vn-900c-motorbike?referringPage=SearchResults
Honda,Shuttle,No,"$1,750","148,195",," Right Rear Damage, Structural Damage, Selling De-Registered","Automatic,",5,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000007360193/2016-honda-shuttle-station-wagon?referringPage=SearchResults
Mitsubishi,L300,No,$650,"267,782",," Left Side Damage, Right Rear Damage, Structural Damage, Selling De-Registered","Automatic,",3,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007380190/2008-mitsubishi-l300-2-4p-swb-4-door-van?referringPage=SearchResults
Mitsubishi,Delica,Yes,"$1,300","233,603",," Dismantled - Engine, Selling Registered","Automatic,",8,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007380244/2007-mitsubishi-delica-station-wagon?referringPage=SearchResults
Toyota,Ipsum,No,$200,"186,047",," Left Side Damage, Roof Damage, Right Side Damage, Structural Damage, Selling De-Registered","Automatic,",7,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007380275/2004-toyota-ipsum-240-s-station-wagon?referringPage=SearchResults
Holden,Cruze,No,$200,"208,430",," Front Damage, Left Side Damage, Structural Damage, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007380277/2009-holden-cruze-cdx-1-8-at-sedan?referringPage=SearchResults
Toyota,Aqua,No,"$1,450",N/A,," Front Damage, Airbags Deployed, Structural Damage, Selling De-Registered","Automatic,",5,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000007360298/2016-toyota-aqua-hatch?referringPage=SearchResults
Audi,A1,No,$800,"185,000",," Front Damage, Left Front Damage, Right Front Damage, Structural Damage, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007370309/2011-audi-a1-hatch?referringPage=SearchResults
Honda,Civic,No,$500,"184,379",," Front Damage, Structural Damage, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007360331/2006-honda-civic-1-8s-sedan?referringPage=SearchResults
Toyota,Corolla,No,N/A,N/A,," Front Damage, Right Front Damage, Selling De-Registered","Automatic,",5,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000007370342/2020-toyota-corolla-touring-station-wagon?referringPage=SearchResults
Holden,Captiva,Yes,$650,"265,308",, Selling Registered,N/A,5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007370346/2013-holden-captiva-lt-2-4p-6at-station-wagon?referringPage=SearchResults
Jeep,Cherokee,Yes,"$1,650","144,359",," Left Front Damage, Right Front Damage, Selling Registered",N/A,5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007380422/2014-jeep-cherokee-limited-3-2p-4wd-9a-station-wagon?referringPage=SearchResults
Subaru,BRZ,No,"$2,300",N/A,," Airbags Deployed, Front Damage, Right Rear Damage, Right Side Damage, Airbags Deployed, Structural Damage, Selling De-Registered","Manual,",4,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007380431/2013-subaru-brz-coup%C3%A9?referringPage=SearchResults
Audi,A4,No,$500,"145,728",," Interior Damage, Water Damage, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007380432/2011-audi-a4-station-wagon?referringPage=SearchResults
Nissan,Navara,No,$1,N/A,," Fire - Entire Vehicle, Structural Damage, Stolen & Recovered, Selling De-Registered","4spd Automatic,",5,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007380434/2002-nissan-navara-3-0-4wd-d-c-w-s-die-dual-cab-utility?referringPage=SearchResults
Ford,Focus,No,$600,"212,482",," Structural Damage, Selling De-Registered","6spd Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007380454/2013-ford-focus-trend-2-0-auto-hatc-hatch?referringPage=SearchResults
Toyota,Camry,No,"$1,300",N/A,," Left Rear Damage, Rear Damage, Right Rear Damage, Structural Damage, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007350494/2008-toyota-camry-2-4p-gl-sedan-5a-sedan?referringPage=SearchResults
Holden,Captiva,No,$750,N/A,," Right Rear Damage, Right Side Damage, Selling De-Registered","Automatic,",5,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007390491/2014-holden-captiva-ltz-2-2d-4wd-6at-sw-station-wagon?referringPage=SearchResults
Holden,Captiva,No,$650,N/A,," Left Rear Damage, Dismantled - Engine, Selling De-Registered","Automatic,",7,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007390495/2008-holden-captiva-lx-3-2l-v6-auto-station-wagon?referringPage=SearchResults
Honda,CRV,No,$500,N/A,," Front Damage, Hail Dmg, Right Front Damage, Structural Damage, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007380502/2004-honda-crv-station-wagon?referringPage=SearchResults
Ford,Territory,No,$850,N/A,," Left Front Damage, Left Rear Damage, Left Side Damage, Right Rear Damage, Airbags Deployed, Selling De-Registered","Tiptronic,",7,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007390530/2009-ford-territory-territory-ghia-awd-station-wagon?referringPage=SearchResults
Mazda,Axela,No,$500,"127,007",," Left Side Damage, Structural Damage, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007370544/2006-mazda-axela-hatch?referringPage=SearchResults
Holden,Trax,No,$850,N/A,," Left Front Damage, Right Front Damage, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007390544/2014-holden-trax-ltz-1-8p-6at-sw-4dr-station-wagon?referringPage=SearchResults
Holden,Malibu,No,$500,"201,798",," Front Damage, Left Side Damage, Structural Damage, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007360554/2015-holden-malibu-cdx-2-4p-6at-sl-4dr-sedan?referringPage=SearchResults
Nissan,Wingroad,Yes,$500,N/A,," Front Damage, Glass Broken, Ignition Damage, Rear Damage, Right Side Damage, Stolen & Recovered, Selling Registered",N/A,5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007380585/2005-nissan-wingroad-station-wagon?referringPage=SearchResults
Ford,Mondeo,No,$500,N/A,," Water Damage, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007370625/2013-ford-mondeo-2-3p-auto-hatch?referringPage=SearchResults
Mercedes-Benz,A,No,"$1,750","94,453",," Left Side Damage, Structural Damage, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007370639/2014-mercedes-benz-a-180-cgi-be-hatch?referringPage=SearchResults
Nissan,Juke,No,$650,N/A,," Left Side Damage, Structural Damage, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007380632/2010-nissan-juke-hatch?referringPage=SearchResults
Mazda,Premacy,No,$600,"156,386",," Left Front Damage, Right Front Damage, Right Rear Damage, Right Side Damage, Structural Damage, Selling De-Registered","Automatic,",7,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007380634/2011-mazda-premacy-station-wagon?referringPage=SearchResults
Hyundai,Sonata,No,"$2,300","161,517",," Left Side Damage, Right Rear Damage, Right Side Damage, Structural Damage, Suspension Damage, Selling De-Registered","6spd Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007380659/2018-hyundai-sonata-2-4p-6at-sl-4dr-5s-sedan?referringPage=SearchResults
Holden,Astra,No,$100,"178,368",," Front Damage, Airbags Deployed, Structural Damage, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007370750/2007-holden-astra-sri-turbo-3dr-man-hatch?referringPage=SearchResults
Volkswagen,Polo,Yes,$600,"95,535",," Front Damage, Right Side Damage, Selling Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007370759/2011-volkswagen-polo-tsi-hatch?referringPage=SearchResults
BMW,116i,No,$0,"97,190",, Selling De-Registered,"8spd Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007380777/2012-bmw-116i-hatch?referringPage=SearchResults
Mazda,CX-5,No,"$2,300",N/A,," Front Damage, Airbags Deployed, Structural Damage, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007380788/2024-mazda-cx-5-utility?referringPage=SearchResults
Holden,Commodore,No,$500,N/A,, Selling De-Registered,"Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007390789/2005-holden-commodore-executive-wagon-v6-station-wagon?referringPage=SearchResults
Hyundai,Tucson,No,$200,N/A,," Front Damage, Airbags Deployed, Structural Damage, Selling De-Registered","4spd Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007350799/2007-hyundai-tucson-2-0-gls-a4-station-wagon?referringPage=SearchResults
Holden,Captiva,No,"$2,300",N/A,," Right Side Damage, Selling De-Registered","Automatic,",7,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007390794/2017-holden-captiva-ltz-2-2d-4wd-6at-station-wagon?referringPage=SearchResults
Holden,Commodore,No,$500,N/A,," Right Rear Damage, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007390796/2004-holden-commodore-acclaim-wagon-v6-a-station-wagon?referringPage=SearchResults
Ford,Kuga,No,"$1,350",N/A,," Right Side Damage, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007390806/2014-ford-kuga-awd-1-6p-ecoboost-a-station-wagon?referringPage=SearchResults
Ford,Territory,No,$500,N/A,," Vandalised - Interior, Selling De-Registered","Automatic,",7,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007390822/2004-ford-territory-territory-tx-awd-station-wagon?referringPage=SearchResults
Mazda,Demio,Yes,$500,"269,962",," Glass Broken, Ignition Damage, Left Rear Damage, Rear Damage, Right Side Damage, Stolen & Recovered, Selling Registered",N/A,5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007380881/2005-mazda-demio-hatch?referringPage=SearchResults
Toyota,Markx,No,$0,N/A,," Left Front Damage, Right Front Damage, Selling De-Registered, Selling Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007380910/2005-toyota-markx-sedan?referringPage=SearchResults
Ford,Falcon,No,"$1,300",N/A,, Selling De-Registered,"Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007390939/2008-ford-falcon-fg-xt-sedan-fa-sedan?referringPage=SearchResults
Holden,Captiva,No,"$1,450",N/A,," Dismantled - Engine, Selling De-Registered","Automatic,",7,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007391005/2015-holden-captiva-7-ltz-2-2d-4wd-6at--station-wagon?referringPage=SearchResults
