Manufacturer,Model,Year,Registration Status,Price,Mileage,Keys,Damage description,Transmission,Seats,Fuel Type,Link
Yamaha,MT09A,2021,No,$0,"18,906",," Left Side Damage, Right Front Damage, Right Side Damage, Structural Damage, Selling De-Registered","Manual,",,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007280007/2021-yamaha-mt09a-spm-motorcycle?referringPage=SearchResults
Suzuki,Swift,2008,No,$500,"198,599",," Right Rear Damage, Structural Damage, Suspension Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007290035/2008-suzuki-swift-glxa-1-5-5dr-hatch?referringPage=SearchResults
Toyota,Wish,2004,No,$0,,," Ignition Damage, Stolen & Recovered, Selling De-Registered","Automatic,",7.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007290043/2004-toyota-wish-station-wagon?referringPage=SearchResults
Daihatsu,Sirion,2006,No,$500,"151,766",," Front Damage, Left Rear Damage, Left Side Damage, Rear Damage, Right Front Damage, Structural Damage, Selling De-Registered","4spd Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007300064/2006-daihatsu-sirion-1-3p-gs-hatch-4a-hatch?referringPage=SearchResults
Nissan,Pathfinder,2012,No,$0,"222,617",," Right Side Damage, Structural Damage, Selling De-Registered","Automatic,",7.0,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007300065/2012-nissan-pathfinder-station-wagon?referringPage=SearchResults
BMW,130i,2005,No,$0,"259,888",," Left Rear Damage, Structural Damage, Selling De-Registered","Manual,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007300070/2005-bmw-130i-hatch?referringPage=SearchResults
Toyota,Camry,2012,No,,"228,156",," Left Rear Damage, Rear Damage, Right Front Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000007300090/2012-toyota-camry-sedan?referringPage=SearchResults
Mazda,Demio,2004,Yes,$500,"187,033",," Glass Broken, Ignition Damage, Left Rear Damage, Stolen & Recovered, Selling Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007300092/2004-mazda-demio-hatch?referringPage=SearchResults
Mazda,Axela,2007,No,$400,"247,626",," Left Front Damage, Left Rear Damage, Left Side Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007300104/2007-mazda-axela-hatch?referringPage=SearchResults
Toyota,Hilux,2005,No,,"407,900",," Chassis Damage, Front Damage, Left Front Damage, Left Side Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007300110/2005-toyota-hilux-3-0td-4wd-sr5-dcu-4-dual-cab-utility?referringPage=SearchResults
Nissan,Dualis,2008,No,$0,,," Right Rear Damage, Right Side Damage, Structural Damage, Suspension Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007300111/2008-nissan-dualis-station-wagon?referringPage=SearchResults
BMW,550i Gran Turismo,2011,No,,"154,074",," Right Front Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007300117/2011-bmw-550i-gran-turismo-sedan-8a-4dr-4-4l-sedan?referringPage=SearchResults
BMW,X3 XDRIVE20D,2011,Yes,"$3,300","132,050",," Left Rear Damage, Rear Damage, Selling Registered","6spd Automatic,",5.0,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007300120/2011-bmw-x3-xdrive20d-sav-8a-5dr-2-0l-touring?referringPage=SearchResults
Toyota,Previa,2007,No,$0,,," Rear Damage, Structural Damage, Selling De-Registered","4spd Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007300121/2007-toyota-previa-wagon-station-wagon?referringPage=SearchResults
