Manufacturer,Model,Year,Registration Status,Price,Mileage,Keys,Damage description,Transmission,Seats,Fuel Type,Link
Volkswagen,Golf,2007,Yes,,"133,069",," Drives, Has Key, Selling Registered","Tiptronic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007110046/2007-volkswagen-golf-5d-hatch?referringPage=SearchResults
Volkswagen,Tiguan,2009,Yes,,"172,933",," Drives, Has Key, Selling Registered","4spd Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007110059/2009-volkswagen-tiguan-3d-hatch?referringPage=SearchResults
Toyota,Aqua,2013,No,$700,"196,058",1.0," Airbags Deployed, Front Damage, Left Front Damage, Right Front Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000007110103/2013-toyota-aqua-hatch?referringPage=SearchResults
Isuzu,D-max,2021,Yes,,"45,270",," Drives, Has Key, Selling Registered","Automatic,",5.0,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007120168/2021-isuzu-d-max-ls-double-cab-2wd-3-4d-x-cab-utility?referringPage=SearchResults
TRAILER,and Jetboat,1967,Yes,$0,,0.0," Fire Damage Engine, Selling Registered",,,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007120182/1967-trailer-and-jetboat-monaro-boat---trailer?referringPage=SearchResults
Mazda,Demio,2009,No,$700,"175,818",1.0," Rear Damage, Right Rear Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007120183/2009-mazda-demio-hatch?referringPage=SearchResults
Mazda,Axela,2006,No,$700,"194,501",2.0," Left Rear Damage, Rear Damage, Right Rear Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007120190/2006-mazda-axela-station-wagon?referringPage=SearchResults
Suzuki,Swift,2023,No,$500,,0.0," Airbags Deployed, Front Damage, Left Front Damage, Roof Damage, Right Front Damage, Right Side Damage, Airbags Deployed, Structural Damage, Selling De-Registered","Automatic,",5.0,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000007120191/2023-suzuki-swift-rs-hybrid-1-2ph-hatch?referringPage=SearchResults
Yamaha,MT-07,2016,No,$260,,0.0," Structural Damage, Selling De-Registered","Manual,",,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007120213/2016-yamaha-mt-07-lag-motorcycle?referringPage=SearchResults
Toyota,Yaris,2015,No,$0,,0.0," Front Damage, Glass Broken, Structural Damage, Selling De-Registered","4spd Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007100294/2015-toyota-yaris-sx-hatch?referringPage=SearchResults
CARAVAN,Bailey,2009,No,$0,,0.0," Front Damage, Left Side Damage, Under Body Damage, Selling De-Registered",,,,https://manheim.co.nz/damaged-vehicles/000000000007110383/2009-caravan-bailey-caravan?referringPage=SearchResults
Jayco,Heritage,2002,No,$0,,0.0," Right Front Damage, Selling De-Registered",,,,https://manheim.co.nz/damaged-vehicles/000000000007110387/2002-jayco-heritage-caravan?referringPage=SearchResults
Mitsubishi,Colt,2007,No,$0,"196,473",1.0," Left Side Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007110389/2007-mitsubishi-colt-hatch?referringPage=SearchResults
Toyota,Corolla,2018,No,,,1.0," Rear Damage, Structural Damage, Selling De-Registered",,5.0,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000007120435/2018-toyota-corolla-axio-sedan?referringPage=SearchResults
Ford,Ranger,2022,No,$0,,0.0," Rolled, Airbags Deployed, Structural Damage, Selling De-Registered","Manual,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007080439/2022-ford-ranger-utility?referringPage=SearchResults
BMW,S1000,2020,No,"$15,300","22,831",1.0," Front Damage, Left Side Damage, Structural Damage, Selling De-Registered",,,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007120441/2020-bmw-s1000-motorcycle?referringPage=SearchResults
Ford,Mondeo,2016,No,$0,"141,020",1.0," Front Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007120470/2016-ford-mondeo-trend-5dr-petrol-2--hatch?referringPage=SearchResults
Mitsubishi,Colt,2010,Yes,$0,"115,521",0.0," Front Damage, Interior Damage, Left Front Damage, Right Side Damage, Selling Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007120476/2010-mitsubishi-colt-hatch?referringPage=SearchResults
BMW,116i,2008,No,$400,,0.0," Chassis Damage, Front Damage, Structural Damage, Selling De-Registered",,5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007120484/2008-bmw-116i-hatch?referringPage=SearchResults
Toyota,Hilux,2010,Yes,,"253,869",," Has Key, Selling Registered","5spd Manual,",5.0,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007100483/2010-toyota-hilux-3-0td-2wd-dc-5m-dual-cab-chassis?referringPage=SearchResults
Subaru,Impreza,2016,Yes,,,0.0," Glass Broken, Ignition Damage, Stolen & Recovered, Selling Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007110534/2016-subaru-impreza-hatch?referringPage=SearchResults
Volkswagen,Amarok,2011,Yes,,"342,295",1.0," Right Front Damage, Selling Registered","Manual,",5.0,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007110538/2011-volkswagen-amarok-dc-4m-400-hl-utility?referringPage=SearchResults
Triumph,Bonneville Bobber,2022,No,$401,,0.0," Front Damage, Left Front Damage, Rear Damage, Right Front Damage, Structural Damage, Selling De-Registered",,,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007110577/2022-triumph-bonneville-bobber-1200-dx4-motorcycle?referringPage=SearchResults
ELDDIS,Chatsworth,2013,No,"$4,550",,0.0," Chassis Damage, Right Side Damage, Structural Damage, Suspension Damage, Selling De-Registered",,,,https://manheim.co.nz/damaged-vehicles/000000000007110579/2013-elddis-chatsworth-caravan?referringPage=SearchResults
Subaru,XV,2013,No,$0,"157,064",1.0," Left Front Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000007070589/2013-subaru-xv-hybrid-station-wagon?referringPage=SearchResults
Honda,Jazz,2008,No,$400,"90,138",1.0," Left Rear Damage, Rear Damage, Right Rear Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007100615/2008-honda-jazz-sport-hatch?referringPage=SearchResults
Holden,Cruze,2016,Yes,,"175,281",," Drives, Has Key, Selling Registered","6spd Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007110611/2016-holden-cruze-equipe-1-8p-6at-ha--4d-hatch?referringPage=SearchResults
Toyota,Highlander,2016,Yes,,"148,282",," Drives, Has Key, Selling Registered","6spd Automatic,",7.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007120653/2016-toyota-highlander-gxl-3-5p-4wd-6at-sw-5d-station-wagon?referringPage=SearchResults
Subaru,2.2GX S/W Auto,1990,Yes,$200,"200,325",1.0," Right Side Damage, Selling Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007120722/1990-subaru-2-2gx-s-w-auto-station-wagon?referringPage=SearchResults
Toyota,RAV4,2010,No,$400,,0.0," Front Damage, Left Rear Damage, Left Side Damage, Right Rear Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007120724/2010-toyota-rav4-station-wagon?referringPage=SearchResults
Mazda,MAZDA6,2006,No,$700,"264,980",1.0," Front Damage, Left Rear Damage, Left Side Damage, Rear Damage, Right Rear Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007120725/2006-mazda-mazda6-sedan-glx-2-0-5-aut-sedan?referringPage=SearchResults
Holden,Commodore,2018,No,,"76,613",0.0," Left Side Damage, Right Side Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007120730/2018-holden-commodore-vf2-sv6-3-6p-6at-sedan?referringPage=SearchResults
Mazda,Axela,2010,No,$500,"227,323",1.0," Right Rear Damage, Right Side Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007120771/2010-mazda-axela-hatch?referringPage=SearchResults
Mazda,Premacy,2007,No,$500,,0.0," Airbags Deployed, Front Damage, Structural Damage, Selling De-Registered","Automatic,",7.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007120779/2007-mazda-premacy-station-wagon?referringPage=SearchResults
Nissan,Tiida,2007,No,$500,,1.0," Front Damage, Roof Damage, Right Side Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007120780/2007-nissan-tiida-latio-sedan?referringPage=SearchResults
Toyota,Camry,2013,No,,,1.0," Front Damage, Left Rear Damage, Rear Damage, Structural Damage, Selling De-Registered",,5.0,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000007120842/2013-toyota-camry-sedan?referringPage=SearchResults
Harley-Davidson,Softail,2024,No,"$7,150",,1.0," Engine Damage, Front Damage, Structural Damage, Suspension Damage, Selling De-Registered",,,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007120844/2024-harley-davidson-softail-23-low-rider-st-motorcycle?referringPage=SearchResults
Kawasaki,ex,2014,No,$425,"40,125",1.0," Left Front Damage, Left Rear Damage, Left Side Damage, Structural Damage, Selling De-Registered","Automatic,",,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007100878/2014-kawasaki-ex-650f-lam-bicycle?referringPage=SearchResults
Yamaha,Scorpio,2010,Yes,$175,"30,280",1.0," Front Damage, Selling Registered","Automatic,",,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007110884/2010-yamaha-scorpio-x-motorcycle?referringPage=SearchResults
Mercedes-Benz,ML 250,2013,No,$0,,0.0," Fire - Entire Vehicle, Selling De-Registered","Automatic,",5.0,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007110893/2013-mercedes-benz-ml-250-250-blue-tec-station-wagon?referringPage=SearchResults
Toyota,Corolla,2022,No,,"20,727",1.0," Right Front Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000007120921/2022-toyota-corolla-zr-1-8ph-cvt-hatch?referringPage=SearchResults
Honda,CRV,2007,No,$0,,0.0," Rear Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007120922/2007-honda-crv-station-wagon?referringPage=SearchResults
Ford,Ranger,2017,Yes,,"129,547",," Drives, Has Key, Selling Registered","6spd Manual,",5.0,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007110993/2017-ford-ranger-xl-double-cab-w-s-3-4d-dual-cab-utility?referringPage=SearchResults
BMW,4 Series,2019,Yes,,"47,352",," Drives, Has Key, Selling Registered","8spd Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007111004/2019-bmw-4-series-430i-2-0pt-8at-sl-5d-sedan-saloon?referringPage=SearchResults
Toyota,Altezza,2000,No,$500,,1.0," Left Rear Damage, Right Rear Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007101008/2000-toyota-altezza-sedan?referringPage=SearchResults
Toyota,Vitz,2002,Yes,$0,,0.0," Vandalised - Interior, Stolen & Recovered, Selling Registered",,5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007111011/2002-toyota-vitz-hatch?referringPage=SearchResults
Mazda,CX-5,2018,No,,,1.0," Right Side Damage, Structural Damage, Selling De-Registered",,5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007111037/2018-mazda-cx-5-gsx-ptr-2-0p-6at-station-wagon?referringPage=SearchResults
Toyota,Hilux,1997,No,$0,"344,651",1.0," Chassis Damage, Structural Damage, Suspension Damage, Selling De-Registered","Automatic,",5.0,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007111143/1997-toyota-hilux-surf-ssr-g-station-wagon?referringPage=SearchResults
Toyota,Hilux,2018,Yes,,"165,172",," Drives, Has Key, Selling Registered","6spd Manual,",5.0,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007111159/2018-toyota-hilux-sr-td-dc-2-8d-4wd-6-4d-dual-cab-utility?referringPage=SearchResults
