Manufacturer,Model,Year,Registration Status,Price,Mileage,Keys,Damage description,Transmission,Seats,Fuel Type,Link
Toyota,Alphard,2004,No,$0,,0.0," Rear Damage, Impact Heavy - Rear, Structural Damage, Selling De-Registered",,7.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006990015/2004-toyota-alphard-multi-purpose-vehicle?referringPage=SearchResults
Toyota,Vitz,2006,No,$0,,1.0," Rear Damage, Impact Heavy - Rear, Structural Damage, Selling De-Registered",,5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006990037/2006-toyota-vitz-scp90-station-wagon?referringPage=SearchResults
Toyota,Ipsum,2004,Yes,$0,"154,701",, Selling Registered,"3spd Automatic,",7.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006970052/2004-toyota-ipsum-station-wagon?referringPage=SearchResults
Mitsubishi,Outlander,2005,No,$0,,, Selling De-Registered,"CVT,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006970053/2005-mitsubishi-outlander-station-wagon?referringPage=SearchResults
Nissan,Maxima,2010,No,$0,,, Selling De-Registered,"CVT,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006970060/2010-nissan-maxima-350l-sedan?referringPage=SearchResults
Holden,Trax,2017,No,$0,,1.0," Airbags Deployed, Front Damage, Glass Broken, Impact Medium - Front, Impact Light - Right Side, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006990062/2017-holden-trax-ltz-1-4p-6at-station-wagon?referringPage=SearchResults
Volkswagen,Golf,2015,No,,,1.0," Right Rear Damage, Impact Heavy - Right Side, Dismantled - Interior, Suspension Damage, Selling De-Registered","6spd Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006980154/2015-volkswagen-golf-gti162kw-2-0p6a-ha5-hatch?referringPage=SearchResults
Tesla,Model Y,2022,No,,"44,175",0.0," Front Damage, Rear Damage, Impact Heavy - Front, Impact Heavy - Rear, Impact Heavy - Right Side, Selling De-Registered",,5.0,Electric,https://manheim.co.nz/damaged-vehicles/000000000006980176/2022-tesla-model-y-rear-wheel-drive-60-station-wagon?referringPage=SearchResults
Toyota,Corolla,2002,No,$0,,1.0," Right Rear Damage, Impact Medium - Rear, Impact Light - Front, Impact Light - Left Side, Structural Damage, Selling De-Registered","4spd Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006990180/2002-toyota-corolla-1-8p-glx-sedan-4a-sedan?referringPage=SearchResults
BMW,4 Series,2022,No,,"42,900",1.0," Left Front Damage, Impact Heavy - Front, Impact Heavy - Left Side, Airbags Deployed, Impact Light - Top, Selling De-Registered",,5.0,Electric,https://manheim.co.nz/damaged-vehicles/000000000006930186/2022-bmw-4-series-i4-edrive40-84kwh-e-sedan?referringPage=SearchResults
