Manufacturer,Model,Registration Status,Price,Mileage,Keys,Damage description,Transmission,Seats,Fuel Type,Link
Mazda,Axela,No,$0,"222,742",," Water Damage, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007380033/2010-mazda-axela-hatch?referringPage=SearchResults
Kia,Carnival,No,N/A,"62,085",," Water Damage, Selling De-Registered","Automatic,",8,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007380034/2021-kia-carnival-ex-2-2d-8at-station-wagon?referringPage=SearchResults
Nissan,Tiida,No,$0,"70,381",," Left Rear Damage, Left Side Damage, Structural Damage, Suspension Damage, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007380036/2005-nissan-tiida-hatch?referringPage=SearchResults
Kia,Seltos,No,N/A,"10,692",, Selling De-Registered,"CVT,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007380037/2025-kia-seltos-lx-2-0p-iv-station-wagon?referringPage=SearchResults
Mitsubishi,ASX,No,N/A,N/A,," Left Front Damage, Airbags Deployed, Selling De-Registered","CVT,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007380039/2025-mitsubishi-asx-ls-2-0p-cvt-station-wagon?referringPage=SearchResults
Mazda,CX-5,No,$0,N/A,," Interior Damage, Water Damage, Selling De-Registered","6spd Automatic,",5,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007380041/2012-mazda-cx-5-cx-5-4wd-ltd-2-2-ds-station-wagon?referringPage=SearchResults
Toyota,Corolla,No,$0,N/A,," Front Damage, Structural Damage, Selling De-Registered",N/A,5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007380049/2014-toyota-corolla-gx-1-8p-hatch-cv-hatch?referringPage=SearchResults
Ford,Focus,No,$0,"163,178",," Left Side Damage, Structural Damage, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007380050/2007-ford-focus-2-0-a-hatch-hatch?referringPage=SearchResults
Subaru,XV,Yes,N/A,N/A,," Left Front Damage, Right Rear Damage, Selling Registered","6spd Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007380063/2014-subaru-xv-hatch?referringPage=SearchResults
Volkswagen,Golf,No,$0,N/A,," Water Damage, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007380068/2012-volkswagen-golf-gti-hatch?referringPage=SearchResults
Toyota,Corolla,No,$0,"281,439",," Water Damage, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007380069/2014-toyota-corolla-gx-1-8p-hatch-cv-hatch?referringPage=SearchResults
Mitsubishi,Outlander,No,N/A,N/A,," Left Rear Damage, Right Front Damage, Airbags Deployed, Selling De-Registered","8spd CVT,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007360110/2024-mitsubishi-outlander-ls-2-5p-cvt-station-wagon?referringPage=SearchResults
Toyota,Aqua,No,$0,N/A,," Front Damage, Rear Damage, Right Rear Damage, Structural Damage, Selling De-Registered","Automatic,",5,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000007380144/2017-toyota-aqua-hatch?referringPage=SearchResults
Toyota,Prius,No,$0,N/A,," Front Damage, Rear Damage, Structural Damage, Selling De-Registered","Automatic,",5,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000007380181/2015-toyota-prius-hatch?referringPage=SearchResults
BMW,Mini,No,$0,N/A,," Left Rear Damage, Left Side Damage, Rear Damage, Right Side Damage, Structural Damage, Selling De-Registered","Automatic,",4,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007380186/2013-bmw-mini-cooper-paceman-hatch?referringPage=SearchResults
Toyota,Aqua,No,$0,N/A,," Left Side Damage, Rear Damage, Structural Damage, Selling De-Registered","Automatic,",5,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000007380189/2012-toyota-aqua-hybrid-hatch?referringPage=SearchResults
Mazda,Demio,No,$0,N/A,," Rear Damage, Structural Damage, Selling De-Registered",N/A,5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007380221/2007-mazda-demio-1500-hatch?referringPage=SearchResults
Toyota,Wish,No,$0,"132,897",," Left Side Damage, Structural Damage, Selling De-Registered",N/A,7,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007380227/2005-toyota-wish-station-wagon?referringPage=SearchResults
Mitsubishi,Delica,Yes,$0,"233,603",," Dismantled - Engine, Selling Registered","Automatic,",8,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007380244/2007-mitsubishi-delica-station-wagon?referringPage=SearchResults
Nissan,Navara,Yes,$0,N/A,, Selling Registered,"Automatic,",5,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007370256/2013-nissan-navara-d-c-2-5d-2wd-rx-at-sedan?referringPage=SearchResults
BMW,320d,No,N/A,"99,973",," Left Side Damage, Airbags Deployed, Structural Damage, Suspension Damage, Selling De-Registered","8spd Automatic,",5,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007370274/2016-bmw-320d-sedan?referringPage=SearchResults
Holden,Colorado,No,N/A,N/A,," Front Damage, Airbags Deployed, Structural Damage, Selling De-Registered","Automatic,",5,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007380274/2020-holden-colorado-z71-dc-pu-2-8dt-4wd-dual-cab-utility?referringPage=SearchResults
Toyota,Hilux,No,N/A,N/A,, Selling De-Registered,"Manual,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007380326/2005-toyota-hilux-4-0p-4wd-sr5-dcu-5m-dual-cab-utility?referringPage=SearchResults
Audi,Q3,No,N/A,N/A,," Left Side Damage, Right Rear Damage, Structural Damage, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007380331/2021-audi-q3-q3-45-tfsi-s-line-2-station-wagon?referringPage=SearchResults
Toyota,Hiace,No,N/A,N/A,," Front Damage, Structural Damage, Selling De-Registered","Automatic,",2,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007370340/2016-toyota-hiace-zl-td-3-0d-4at-lv-5-van?referringPage=SearchResults
Ford,Ranger,No,N/A,N/A,," Vandalised - Entire Vehicle, Airbags Deployed, Underbody Damage, Structural Damage, Stolen & Recovered, Selling De-Registered","Automatic,",5,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007370348/2018-ford-ranger-xlt-double-cab-w-sa-dual-cab-utility?referringPage=SearchResults
Volkswagen,Amarok,Yes,N/A,N/A,," Engine Damage, Selling Registered","Automatic,",5,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007370356/2013-volkswagen-amarok-dc-4m-hl-auto-dual-cab-utility?referringPage=SearchResults
Suzuki,Jimny,No,N/A,"89,018",," Chassis Damage, Front Damage, Rear Damage, Structural Damage, Selling De-Registered",N/A,4,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007370368/2019-suzuki-jimny-sierra-1-5p-4wd-4at-station-wagon?referringPage=SearchResults
Nissan,Tiida,No,$0,"120,411",," Left Rear Damage, Left Side Damage, Rear Damage, Structural Damage, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007380384/2006-nissan-tiida-hatch?referringPage=SearchResults
Ford,Ranger,No,$0,N/A,," Chassis Damage, Left Side Damage, Right Front Damage, Stolen & Recovered, Selling De-Registered","Manual,",4,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007380411/2007-ford-ranger-3-0td-xl-rc-c-c-4x4-ultility?referringPage=SearchResults
Volkswagen,Golf,No,$0,"165,791",," Airbags Deployed, Left Front Damage, Left Side Damage, Structural Damage, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007380428/2006-volkswagen-golf-gti-hatch?referringPage=SearchResults
Subaru,BRZ,No,$0,N/A,," Airbags Deployed, Front Damage, Right Rear Damage, Right Side Damage, Airbags Deployed, Structural Damage, Selling De-Registered","Manual,",4,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007380431/2013-subaru-brz-coup%C3%A9?referringPage=SearchResults
