Manufacturer,Model,Year,Registration Status,Price,Mileage,Keys,Damage description,Transmission,Seats,Fuel Type,Link
Toyota,Hiace,2004,No,,"392,766",1.0," Front Damage, Selling De-Registered","Automatic,",3.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006930079/2004-toyota-hiace-high-roof-van?referringPage=SearchResults
Kia,Sportage,2023,No,,"10,900",," Airbags Deployed, Front Damage, Right Front Damage, Right Side Damage, Impact Heavy - Front, Impact Heavy - Right Side, Airbags Deployed, Selling De-Registered","8spd Automatic,",5.0,Diesel,https://manheim.co.nz/damaged-vehicles/000000000006930159/2023-kia-sportage-lx--2-0dt-4wd-8at-station-wagon?referringPage=SearchResults
Hyundai,Santa FE,2011,No,"$1,850","366,074",1.0," Rear Damage, Impact Medium - Rear, Selling De-Registered","6spd Automatic,",5.0,Diesel,https://manheim.co.nz/damaged-vehicles/000000000006950187/2011-hyundai-santa-fe-2-2r-crdi-a6-5s-suv-station-wagon?referringPage=SearchResults
Toyota,Aqua,2014,Yes,,"182,816",0.0," Glass Broken, Interior Damage, Impact Light - Front, Stolen & Recovered, Selling Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006950188/2014-toyota-aqua-hybrid-hatch?referringPage=SearchResults
Mazda,Demio,2010,Yes,$950,"136,343",0.0," Malicious/Vandalised, Impact Medium - Right Side, Impact Light - Front, Selling Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006950212/2010-mazda-demio-hatch?referringPage=SearchResults
Volkswagen,Polo,2015,No,"$1,250","89,552",1.0," Impact Heavy - Left Side, Selling De-Registered","7spd Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006950214/2015-volkswagen-polo-tsi-66kw-hl-1-2p-7a-hatch?referringPage=SearchResults
Ford,Courier,2004,No,$650,"483,792",0.0," Vandalised - Entire Vehicle, Stolen & Recovered, Selling De-Registered","Automatic,",3.0,Diesel,https://manheim.co.nz/damaged-vehicles/000000000006950216/2004-ford-courier-xl-2-5td-c-cab-4x2-utility?referringPage=SearchResults
Honda,Jazz,2020,No,"$1,350",,0.0," Front Damage, Impact Heavy - Front, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006950217/2020-honda-jazz-rs-1-5p-cvt-hatch?referringPage=SearchResults
Jaguar,XF,2014,No,"$2,000","120,374",1.0," Front Damage, Impact Medium - Front, Selling De-Registered","4spd Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006950218/2014-jaguar-xf-2-0l-tss-sedan?referringPage=SearchResults
Toyota,Yaris,2009,Yes,$950,"175,889",2.0," Right Side Damage, Impact Light - Right Side, Selling Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006950220/2009-toyota-yaris-1-3p-hatch5-4a-hatch?referringPage=SearchResults
Nissan,Safari,1988,No,,"418,336",1.0," Front Damage, Selling De-Registered","Manual,",5.0,Diesel,https://manheim.co.nz/damaged-vehicles/000000000006950221/1988-nissan-safari-4wd-station-wagon?referringPage=SearchResults
Holden,Rodeo 4X4,2008,No,$950,"138,458",1.0," Front Damage, Impact Heavy - Front, Airbags Deployed, Selling De-Registered","Automatic,",2.0,Diesel,https://manheim.co.nz/damaged-vehicles/000000000006950222/2008-holden-rodeo-4x4-lx-space-cc-3-0td-m-x-cab-chassis?referringPage=SearchResults
Audi,Q7,2011,No,,"271,301",1.0," Front Damage, Impact Medium - Front, Underbody Damage, Selling De-Registered","6spd Automatic,",7.0,Diesel,https://manheim.co.nz/damaged-vehicles/000000000006950223/2011-audi-q7-s-line-station-wagon?referringPage=SearchResults
Toyota,Camry,2007,Yes,"$1,350",,1.0," Left Side Damage, Impact Medium - Right Side, Impact Light - Rear, Selling Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006950258/2007-toyota-camry-2-4p-gl-sedan-5a-sedan?referringPage=SearchResults
Toyota,Estima,2010,No,"$1,350","174,918",1.0," Left Side Damage, Impact Heavy - Left Side, Selling De-Registered",,8.0,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000006950263/2010-toyota-estima-station-wagon?referringPage=SearchResults
Toyota,Noah,2004,No,$650,"193,874",1.0," Front Damage, Rear Damage, Right Rear Damage, Impact Medium - Right Side, Impact Light - Rear, Selling De-Registered",,8.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006950269/2004-toyota-noah-station-wagon?referringPage=SearchResults
Toyota,Aqua,2016,Yes,,"68,690",0.0," Stolen & Recovered, Selling Registered","Automatic,",5.0,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000006930272/2016-toyota-aqua-hatch?referringPage=SearchResults
PATCHELL,3SH,2003,Yes,$500,,, Selling Registered,,,,https://manheim.co.nz/damaged-vehicles/000000000006620287/2003-patchell-3sh-mfea-log-trailer?referringPage=SearchResults
MCEWAN,BT201,1993,Yes,"$1,000",,, Selling Registered,,,,https://manheim.co.nz/damaged-vehicles/000000000006620308/1993-mcewan-bt201-mfea-log-trailer-a---b-logging?referringPage=SearchResults
Toyota,RAV4,2016,No,,,1.0," Front Damage, Right Front Damage, Impact Heavy - Front, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006950307/2016-toyota-rav4-gx-suv-2-0p-cvt-sw--station-wagon?referringPage=SearchResults
Audi,A3,2017,No,,"52,837",0.0," Interior Damage, Water Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006950312/2017-audi-a3-hatch?referringPage=SearchResults
CUSTOMBUILT,Mcewan BT201,1993,Yes,$0,,, Selling Registered,,,,https://manheim.co.nz/damaged-vehicles/000000000006620310/1993-custombuilt-mcewan-bt201-log-trailer?referringPage=SearchResults
Toyota,Hilux,2010,No,,,0.0," Engine Damage, Glass Broken, Interior Damage, Has Key, Left Front Damage, Left Rear Damage, Left Side Damage, Right Front Damage, Right Rear Damage, Right Side Damage, Impact Heavy - Front, Selling De-Registered","Automatic,",5.0,Diesel,https://manheim.co.nz/damaged-vehicles/000000000006920317/2010-toyota-hilux-utility?referringPage=SearchResults
Toyota,Alphard,2010,No,,,1.0," Water Damage, Selling De-Registered",,8.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006950324/2010-toyota-alphard-station-wagon?referringPage=SearchResults
Toyota,Aqua,2014,No,$950,,1.0," Rear Damage, Impact Heavy - Rear, Selling De-Registered",,5.0,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000006950330/2014-toyota-aqua-hybrid-hatch?referringPage=SearchResults
Nissan,Caravan,2011,No,$650,,1.0," Front Damage, Right Side Damage, Impact Heavy - Front, Impact Medium - Right Side, Selling De-Registered","Automatic,",3.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006950352/2011-nissan-caravan-van?referringPage=SearchResults
