Manufacturer,Model,Year,Registration Status,Price,Mileage,Keys,Damage description,Transmission,Seats,Fuel Type,Link
Nissan,X-trail,2008,No,$0,"168,679",, Selling De-Registered,"CVT,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007320022/2008-nissan-x-trail-station-wagon?referringPage=SearchResults
Volkswagen,Golf,2008,No,$0,"150,896",," Malicious/Vandalised, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007330038/2008-volkswagen-golf-hatch?referringPage=SearchResults
CARAVAN,Compass Rallyo,2008,No,$0,,0.0," Left Front Damage, Left Side Damage, Structural Damage, Selling De-Registered",,,,https://manheim.co.nz/damaged-vehicles/000000000007330074/2008-caravan-compass-rallyo-caravan?referringPage=SearchResults
BMW,X6 XDRIVE50I,2009,No,$0,,," Right Front Damage, Structural Damage, Water Damage, Selling De-Registered","Automatic,",4.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007330120/2009-bmw-x6-xdrive50i-sac-6a-5dr-4-4l-touring?referringPage=SearchResults
MINI,Cooper,2018,No,$0,"60,307",," Left Front Damage, Left Side Damage, Structural Damage, Selling De-Registered",,5.0,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000007330135/2018-mini-cooper-crossover-hatch?referringPage=SearchResults
Nissan,Tiida,2007,No,$0,"112,979",," Rear Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007330138/2007-nissan-tiida-hatch?referringPage=SearchResults
Toyota,Markx,2012,No,$0,"262,649",," Left Side Damage, Structural Damage, Selling De-Registered","Automatic,",7.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007330139/2012-toyota-markx-zio-station-wagon?referringPage=SearchResults
Holden,Barina,2014,No,$0,"81,168",," Left Side Damage, Right Rear Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007330185/2014-holden-barina-1-6p6a-sl5s-sedan?referringPage=SearchResults
Mazda,Demio,2018,No,$0,,," Front Damage, Structural Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007330226/2018-mazda-demio-hatch?referringPage=SearchResults
Suzuki,Swift,2008,No,$0,"152,648",," Front Damage, Right Side Damage, Structural Damage, Water Damage, Selling De-Registered","Automatic,",5.0,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007330245/2008-suzuki-swift-glxa-1-5-5dr-hatch?referringPage=SearchResults
